dataset: X
instance: RM3
+-----------+
2D Packing Heuristic in Truck P205392801
Min2DVol: 25.89150000000002 [m2]
Stack 0 with items: ['0090038200_08062023000326', '0090038200_08062023000326', '0090038200_08062023000326']
Stack 1 with items: ['0090038200_08062023017825', '0090038200_08062023017825', '0090038200_08062023017825']
Stack 2 with items: ['0090038200_08062023017825', '0090038200_08062023017825', '0090038200_08062023017825']
Stack 3 with items: ['0090038200_08062023000326', '0090038200_08062023011364', '0090038200_08062023017825']
Stack 4 with items: ['0090038200_08062023017825', '0090038200_08062023017825', '0090038200_08062023017825']
Stack 5 with items: ['0090038200_08062023000326', '0090038200_08062023000326', '0090038200_08062023000326']
Stack 6 with items: ['0090038200_08062023000326', '0090038200_08062023000326', '0090038200_08062023000326']
Stack 7 with items: ['0090038200_08062023017825', '0090038200_08062023017825', '0090038200_08062023017825']
Stack 8 with items: ['0090038200_08062023000326', '0090038200_08062023000326', '0090038200_08062023000326']
Stack 9 with items: ['0090038200_08062023017825', '0090038200_08062023017825', '0090038200_08062023017825']
Stack 10 with items: ['0090038200_08062023017825', '0090038200_08062023017825']
Stack 11 with items: ['0090038200_08062023028037', '0090038200_08062023028037', '0090038200_08062023028037']
Stack 12 with items: ['0090038200_08062023028037', '0090038200_08062023012374', '0090038200_08062023028037']
Stack 13 with items: ['0090038200_08062023012374', '0090038200_08062023012374', '0090038200_08062023012374']
Stack 14 with items: ['0090038200_08062023012374', '0090038200_08062023012374', '0090038200_08062023012374']
Stack 15 with items: ['0090038200_08062023009650', '0090038200_08062023009650', '0090038200_08062023009650']
Stack 16 with items: ['0090038200_08062023009650', '0090038200_08062023009650', '0090038200_08062023009650']
Stack 17 with items: ['0090038200_08062023009650', '0090038200_08062023009650', '0090038200_08062023009650']
Stack 18 with items: ['0090038200_08062023009650', '0090038200_08062023009650', '0090038200_08062023009650']
Stack 19 with items: ['0090038200_08062023009650', '0090038200_08062023009650', '0090038200_08062023009650']
Stack 20 with items: ['0090038200_08062023009650', '0090038200_08062023009650', '0090038200_08062023009650']
Stack 21 with items: ['0090038200_08062023009650', '0090038200_08062023009256', '0090038200_08062023009650']
Stack 22 with items: ['0090038200_08062023009256', '0090038200_08062023009256', '0090038200_08062023009256']
Stack 23 with items: ['0090038200_08062023009256', '0090038200_08062023009256', '0090038200_08062023009256']
Stack 24 with items: ['0090038200_08062023009256', '0090038200_08062023009256', '0090038200_08062023009256']
Stack 25 with items: ['0090038200_08062023009256', '0090038200_08062023004406', '0090038200_08062023009256']
Stack 26 with items: ['0090038200_08062023004406', '0090038200_08062023004406', '0090038200_08062023004406']
Stack 27 with items: ['0090038200_08062023004406', '0090038200_08062023004406']
Stack 28 with items: ['0090038200_08062023014004', '0090038200_08062023014004', '0090038200_08062023014004']
Stack 29 with items: ['0090038200_08062023007945', '0090038200_08062023007945', '0090038200_08062023007945']
Stack 30 with items: ['0090038200_08062023014004', '0090038200_08062023014004', '0090038200_08062023014004']
Stack 31 with items: ['0090038200_08062023014004', '0090038200_08062023014004', '0090038200_08062023014004']
Stack 32 with items: ['0090038200_08062023014004', '0090038200_08062023014004', '0090038200_08062023014004']
Stack 33 with items: ['0090038200_08062023014004', '0090038200_08062023014004', '0090038200_08062023014004']
Stack 34 with items: ['0090038200_08062023014004', '0090038200_08062023007945', '0090038200_08062023007945']
Stack 35 with items: ['0090038200_08062023014004', '0090038200_08062023014004', '0090038200_08062023014004']
Stack 36 with items: ['0090038200_08062023007945', '0090038200_08062023007945', '0090038200_08062023007945']
Stack 37 with items: ['0090038200_08062023007945', '0090038200_08062023007945', '0090038200_08062023007945']
Stack 38 with items: ['0090038200_08062023007945']
Stacks not packed:
Stack 0 missing: ['0090038200_08062023000326', '0090038200_08062023000326', '0090038200_08062023000326']
Stack 1 missing: ['0090038200_08062023017825', '0090038200_08062023017825', '0090038200_08062023017825']
Stack 2 missing: ['0090038200_08062023017825', '0090038200_08062023017825', '0090038200_08062023017825']
Stack 3 missing: ['0090038200_08062023000326', '0090038200_08062023011364', '0090038200_08062023017825']
Stack 4 missing: ['0090038200_08062023017825', '0090038200_08062023017825', '0090038200_08062023017825']
Stack 5 missing: ['0090038200_08062023000326', '0090038200_08062023000326', '0090038200_08062023000326']
Stack 6 missing: ['0090038200_08062023000326', '0090038200_08062023000326', '0090038200_08062023000326']
Stack 7 missing: ['0090038200_08062023017825', '0090038200_08062023017825', '0090038200_08062023017825']
Stack 8 missing: ['0090038200_08062023000326', '0090038200_08062023000326', '0090038200_08062023000326']
Stack 9 missing: ['0090038200_08062023017825', '0090038200_08062023017825', '0090038200_08062023017825']
Stack 10 missing: ['0090038200_08062023017825', '0090038200_08062023017825']
Stack 36 missing: ['0090038200_08062023007945', '0090038200_08062023007945', '0090038200_08062023007945']
Stack 37 missing: ['0090038200_08062023007945', '0090038200_08062023007945', '0090038200_08062023007945']
