dataset: A
instance: SA
+-----------+
2D Packing Heuristic in Truck P248154601
Min2DVol: 31.719999999999988 [m2]
Stack 0 with items: ['0090017100_03072022016562', '0090017100_03072022016562']
Stack 1 with items: ['0090017100_03072022016562', '0090017100_03072022016562']
Stack 2 with items: ['0090017100_03072022016562', '0090017100_03072022015343']
Stack 3 with items: ['0090017100_03072022015343', '0090017100_03072022015343']
Stack 4 with items: ['0090017100_03072022015343', '0090017100_03072022015343']
Stack 5 with items: ['0090017100_03072022015343', '0090017100_03072022015343']
Stack 6 with items: ['0090017100_03072022015343', '0090017100_03072022015343']
Stack 7 with items: ['0090017100_03072022015343', '0090017100_03072022015343']
Stack 8 with items: ['0090017100_03072022015343', '0090017100_03072022015343']
Stack 9 with items: ['0090017100_03072022015343', '0090017100_03072022015343']
Stack 10 with items: ['0090017100_03072022015343', '0090017100_03072022015343']
Stack 11 with items: ['0090017100_03072022015343', '0090017100_03072022003620']
Stack 12 with items: ['0090017100_03072022003620', '0090017100_03072022003620']
Stack 13 with items: ['0090017100_03072022003620', '0090017100_03072022003620']
Stack 14 with items: ['0090017100_03072022003620', '0090017100_03072022003084']
Stack 15 with items: ['0090017100_03072022003084', '0090017100_03072022003084']
Stack 16 with items: ['0090017100_03072022003084', '0090017100_03072022003084']
Stack 17 with items: ['0090017100_03072022003084', '0090017100_03072022003084']
Stack 18 with items: ['0090017100_03072022003084', '0090017100_03072022003084']
Stack 19 with items: ['0090017100_03072022003084', '0090017100_03072022003084']
Stack 20 with items: ['0090017100_03072022003084', '0090017100_03072022003084']
Stack 21 with items: ['0090017100_03072022003084', '0090017100_03072022003084']
Stack 22 with items: ['0090017100_03072022003084', '0090017100_03072022003084']
Stack 23 with items: ['0090017100_03072022003084', '0090017100_03072022003084']
Stack 24 with items: ['0090017100_03072022003084', '0090017100_03072022003084']
Stack 25 with items: ['0090017100_03072022003084', '0090017100_03072022003084']
Stacks not packed:
Stack 22 missing: ['0090017100_03072022003084', '0090017100_03072022003084']
Stack 23 missing: ['0090017100_03072022003084', '0090017100_03072022003084']
Stack 24 missing: ['0090017100_03072022003084', '0090017100_03072022003084']
Stack 25 missing: ['0090017100_03072022003084', '0090017100_03072022003084']
