dataset: X
instance: BY
+-----------+
2D Packing Heuristic in Truck P200161411
Min2DVol: 31.68000000000001 [m2]
Stack 0 with items: ['0090016900_08062023045129', '0090016900_08062023045129', '0090016900_08062023045129', '0090016900_08062023045129']
Stack 1 with items: ['0090016900_08062023045129', '0090016900_08062023045129', '0090016900_08062023045129', '0090016900_08062023045129']
Stack 2 with items: ['0090016900_08062023035361', '0090016900_08062023035361', '0090016900_08062023035361', '0090016900_08062023035361']
Stack 3 with items: ['0090016900_08062023035361', '0090016900_08062023035361', '0090016900_08062023035361', '0090016900_08062023035361']
Stack 4 with items: ['0090016900_08062023030724', '0090016900_08062023030724', '0090016900_08062023030724', '0090016900_08062023030724']
Stack 5 with items: ['0090016900_08062023030724', '0090016900_08062023022063', '0090016900_08062023030724', '0090016900_08062023030724']
Stack 6 with items: ['0090016900_08062023022063', '0090016900_08062023022063', '0090016900_08062023022063', '0090016900_08062023022063']
Stack 7 with items: ['0090016900_08062023022063', '0090016900_08062023017510', '0090016900_08062023022063', '0090016900_08062023022063']
Stack 8 with items: ['0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510']
Stack 9 with items: ['0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510']
Stack 10 with items: ['0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510']
Stack 11 with items: ['0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510']
Stack 12 with items: ['0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510']
Stack 13 with items: ['0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510']
Stack 14 with items: ['0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510']
Stack 15 with items: ['0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510']
Stack 16 with items: ['0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510']
Stack 17 with items: ['0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510']
Stack 18 with items: ['0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510']
Stack 19 with items: ['0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510']
Stack 20 with items: ['0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510']
Stack 21 with items: ['0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510', '0090016900_08062023017510']
Heuristic packed all stacks
