dataset: C
instance: CI2
+-----------+
2D Packing Heuristic in Truck P094401301
Min2DVol: 32.93418 [m2]
Stack 0 with items: ['0090016800_28022023022519', '0090016800_28022023014745']
Stack 1 with items: ['0090016800_28022023020437', '0090016800_28022023020437']
Stack 2 with items: ['0090016800_28022023001948', '0090016800_28022023001948']
Stack 3 with items: ['0090016800_28022023018864', '0090016800_28022023018864', '0090016800_28022023018864']
Stack 4 with items: ['0090016800_28022023018864', '0090016800_28022023018864', '0090016800_28022023018864']
Stack 5 with items: ['0090016800_28022023018864', '0090016800_28022023018864', '0090016800_28022023018864']
Stack 6 with items: ['0090016800_28022023004139', '0090016800_28022023004139', '0090016800_28022023004139']
Stack 7 with items: ['0090016800_28022023018864', '0090016800_28022023018864', '0090016800_28022023018864']
Stack 8 with items: ['0090016800_28022023018864', '0090016800_28022023018864', '0090016800_28022023018864']
Stack 9 with items: ['0090016800_28022023018864', '0090016800_28022023018864', '0090016800_28022023018864']
Stack 10 with items: ['0090016800_28022023018864', '0090016800_28022023018864', '0090016800_28022023018864']
Stack 11 with items: ['0090016800_28022023004139', '0090016800_28022023004139', '0090016800_28022023018864']
Stack 12 with items: ['0090016800_28022023013101', '0090016800_28022023013101', '0090016800_28022023013101']
Stack 13 with items: ['0090016800_28022023013101', '0090016800_28022023013101', '0090016800_28022023013101']
Stack 14 with items: ['0090016800_28022023013101', '0090016800_28022023013101', '0090016800_28022023013101']
Stack 15 with items: ['0090016800_28022023008112', '0090016800_28022023008112', '0090016800_28022023013101']
Stack 16 with items: ['0090016800_28022023008112', '0090016800_28022023008112', '0090016800_28022023008112']
Stack 17 with items: ['0090016800_28022023008112', '0090016800_28022023008112', '0090016800_28022023008112']
Stack 18 with items: ['0090016800_28022023008112', '0090016800_28022023008112', '0090016800_28022023008112']
Stack 19 with items: ['0090016800_28022023008112', '0090016800_28022023008112', '0090016800_28022023008112']
Stack 20 with items: ['0090016800_28022023008112', '0090016800_28022023008112', '0090016800_28022023008112']
Stack 21 with items: ['0090016800_28022023008112', '0090016800_28022023008112', '0090016800_28022023008112']
Stacks not packed:
Stack 21 missing: ['0090016800_28022023008112', '0090016800_28022023008112', '0090016800_28022023008112']
