dataset: A
instance: MT
+-----------+
2D Packing Heuristic in Truck P208501803
Min2DVol: 15.599999999999996 [m2]
Stack 0 with items: ['0091017700_03072022003117', '0091017700_03072022003117', '0091017700_03072022003117']
Stack 1 with items: ['0091017700_03072022002522', '0091017700_03072022002522', '0091017700_03072022002522']
Stack 2 with items: ['0091017700_03072022002522', '0091017700_03072022002522', '0091017700_03072022002522']
Stack 3 with items: ['0091017700_03072022002522', '0091017700_03072022002522', '0091017700_03072022002522']
Stack 4 with items: ['0091017700_03072022002522', '0091017700_03072022002522', '0091017700_03072022002522']
Stack 5 with items: ['0091017700_03072022002522', '0091017700_03072022002522', '0091017700_03072022002522']
Stack 6 with items: ['0091017700_03072022002522', '0091017700_03072022002522', '0091017700_03072022002522']
Stack 7 with items: ['0091017700_03072022002522', '0091017700_03072022002522', '0091017700_03072022002522']
Stack 8 with items: ['0091017700_03072022002522', '0091017700_03072022002069', '0091017700_03072022002069']
Stack 9 with items: ['0091017700_03072022002069', '0091017700_03072022002069', '0091017700_03072022002069']
Stack 10 with items: ['0091017700_03072022002069', '0091017700_03072022002069', '0091017700_03072022002069']
Stack 11 with items: ['0091017700_03072022002069', '0091017700_03072022002069', '0091017700_03072022002069']
Stack 12 with items: ['0091017700_03072022002069', '0091017700_03072022002069', '0091017700_03072022002069']
Heuristic packed all stacks
