dataset: X
instance: CI2
+-----------+
2D Packing Heuristic in Truck P206400105
Min2DVol: 30.437171999999986 [m2]
Stack 0 with items: ['0090016800_08062023024274', '0090016800_08062023002133']
Stack 1 with items: ['0090016800_08062023044256', '0090016800_08062023044256', '0090016800_08062023044256']
Stack 2 with items: ['0090016800_08062023044256', '0090016800_08062023044256', '0090016800_08062023044256']
Stack 3 with items: ['0090016800_08062023044256', '0090016800_08062023044256', '0090016800_08062023044256']
Stack 4 with items: ['0090016800_08062023044256', '0090016800_08062023044256', '0090016800_08062023044256']
Stack 5 with items: ['0090016800_08062023044256', '0090016800_08062023044256', '0090016800_08062023044256']
Stack 6 with items: ['0090016800_08062023044256', '0090016800_08062023044256', '0090016800_08062023044256']
Stack 7 with items: ['0090016800_08062023044256', '0090016800_08062023044256', '0090016800_08062023044256']
Stack 8 with items: ['0090016800_08062023044256', '0090016800_08062023044256', '0090016800_08062023044256']
Stack 9 with items: ['0090016800_08062023044256', '0090016800_08062023044256', '0090016800_08062023044256']
Stack 10 with items: ['0090016800_08062023044256', '0090016800_08062023044256', '0090016800_08062023044256']
Stack 11 with items: ['0090016800_08062023044256', '0090016800_08062023044256', '0090016800_08062023044256']
Stack 12 with items: ['0090016800_08062023039534', '0090016800_08062023039534', '0090016800_08062023039534']
Stack 13 with items: ['0090016800_08062023039534', '0090016800_08062023027308', '0090016800_08062023039534']
Stack 14 with items: ['0090016800_08062023027308', '0090016800_08062023027308', '0090016800_08062023027308']
Stack 15 with items: ['0090016800_08062023027308', '0090016800_08062023027308', '0090016800_08062023027308']
Stack 16 with items: ['0090016800_08062023027308', '0090016800_08062023027308', '0090016800_08062023027308']
Stack 17 with items: ['0090016800_08062023027308', '0090016800_08062023027308', '0090016800_08062023027308']
Stack 18 with items: ['0090016800_08062023027308', '0090016800_08062023027308', '0090016800_08062023027308']
Stack 19 with items: ['0090016800_08062023027308', '0090016800_08062023027308', '0090016800_08062023027308']
Stack 20 with items: ['0090016800_08062023027308', '0090016800_08062023027308', '0090016800_08062023027308']
Stack 21 with items: ['0090016800_08062023027308', '0090016800_08062023027308', '0090016800_08062023027308']
Stack 22 with items: ['0090016800_08062023027308', '0090016800_08062023027308', '0090016800_08062023027308']
Stack 23 with items: ['0090016800_08062023027308', '0090016800_08062023027308', '0090016800_08062023027308']
Stack 24 with items: ['0090016800_08062023027308', '0090016800_08062023027308', '0090016800_08062023027308']
Heuristic packed all stacks
