dataset: X
instance: TR5
+-----------+
2D Packing Heuristic in Truck P212278203
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090017000_14062023043244', '0090017000_14062023043244', '0090017000_14062023043244']
Stack 1 with items: ['0090017000_14062023043244', '0090017000_14062023043244', '0090017000_14062023043244']
Stack 2 with items: ['0090017000_14062023043244', '0090017000_14062023043244', '0090017000_14062023043244']
Stack 3 with items: ['0090017000_14062023043244', '0090017000_14062023043244', '0090017000_14062023043244']
Stack 4 with items: ['0090017000_14062023043244', '0090017000_14062023041956', '0090017000_14062023041956']
Stack 5 with items: ['0090017000_14062023041956', '0090017000_14062023041956', '0090017000_14062023041956']
Stack 6 with items: ['0090017000_14062023041956', '0090017000_14062023041956', '0090017000_14062023041956']
Stack 7 with items: ['0090017000_14062023040084', '0090017000_14062023040084', '0090017000_14062023040084']
Stack 8 with items: ['0090017000_14062023040084', '0090017000_14062023040084', '0090017000_14062023040084']
Stack 9 with items: ['0090017000_14062023040084', '0090017000_14062023036101', '0090017000_14062023036101']
Stack 10 with items: ['0090017000_14062023036101', '0090017000_14062023036101', '0090017000_14062023036101']
Stack 11 with items: ['0090017000_14062023036101', '0090017000_14062023036101', '0090017000_14062023036101']
Stack 12 with items: ['0090017000_14062023036101', '0090017000_14062023036101', '0090017000_14062023036101']
Stack 13 with items: ['0090017000_14062023036101', '0090017000_14062023033126', '0090017000_14062023033126']
Stack 14 with items: ['0090017000_14062023033126', '0090017000_14062023033126', '0090017000_14062023033126']
Stack 15 with items: ['0090017000_14062023033126', '0090017000_14062023003938', '0090017000_14062023003938']
Stack 16 with items: ['0090017000_14062023003938', '0090017000_14062023003938', '0090017000_14062023003938']
Stack 17 with items: ['0090017000_14062023003938', '0090017000_14062023003938', '0090017000_14062023003938']
Stack 18 with items: ['0090017000_14062023003938', '0090017000_14062023003938', '0090017000_14062023003938']
Stack 19 with items: ['0090017000_14062023003938', '0090017000_14062023003938', '0090017000_14062023003938']
Stack 20 with items: ['0090017000_14062023003938', '0090017000_14062023003938', '0090017000_14062023003938']
Stack 21 with items: ['0090017000_14062023003938', '0090017000_14062023003938', '0090017000_14062023003938']
Stack 22 with items: ['0090017000_14062023003938', '0090017000_14062023003938', '0090017000_14062023003938']
Stack 23 with items: ['0090017000_14062023003938', '0090017000_14062023003938', '0090017000_14062023003938']
Stack 24 with items: ['0090017000_14062023003938', '0090017000_14062023001534', '0090017000_14062023001534']
Stack 25 with items: ['0090017000_14062023000911', '0090017000_14062023000911', '0090017000_14062023000911']
Heuristic packed all stacks
