dataset: A
instance: TR2
+-----------+
2D Packing Heuristic in Truck P227278201
Min2DVol: 19.199999999999996 [m2]
Stack 0 with items: ['0090017000_03072022006207', '0090017000_03072022004647', '0090017000_03072022006207']
Stack 1 with items: ['0090017000_03072022004647', '0090017000_03072022004647', '0090017000_03072022004647']
Stack 2 with items: ['0090017000_03072022004647', '0090017000_03072022004647', '0090017000_03072022004647']
Stack 3 with items: ['0090017000_03072022004647', '0090017000_03072022004647', '0090017000_03072022004647']
Stack 4 with items: ['0090017000_03072022004647', '0090017000_03072022004647', '0090017000_03072022004647']
Stack 5 with items: ['0090017000_03072022004647', '0090017000_03072022004647', '0090017000_03072022004647']
Stack 6 with items: ['0090017000_03072022004647', '0090017000_03072022004647', '0090017000_03072022004647']
Stack 7 with items: ['0090017000_03072022004647', '0090017000_03072022004647', '0090017000_03072022004647']
Stack 8 with items: ['0090017000_03072022004647', '0090017000_03072022004647', '0090017000_03072022004647']
Stack 9 with items: ['0090017000_03072022004647', '0090017000_03072022004647', '0090017000_03072022004647']
Stack 10 with items: ['0090017000_03072022002924', '0090017000_03072022002924', '0090017000_03072022002924']
Stack 11 with items: ['0090017000_03072022002924', '0090017000_03072022002924', '0090017000_03072022002924']
Stack 12 with items: ['0090017000_03072022002924', '0090017000_03072022000703', '0090017000_03072022002924']
Stack 13 with items: ['0090017000_03072022000703', '0090017000_03072022000703', '0090017000_03072022000703']
Stack 14 with items: ['0090017000_03072022000703', '0090017000_03072022000703', '0090017000_03072022000703']
Stack 15 with items: ['0090017000_03072022000703', '0090017000_03072022000703', '0090017000_03072022000703']
Heuristic packed all stacks
