dataset: X
instance: TR6
+-----------+
2D Packing Heuristic in Truck P210423703
Min2DVol: 27.720000000000013 [m2]
Stack 0 with items: ['0090017000_14062023010007', '0090017000_14062023016934']
Stack 1 with items: ['0090017000_14062023034140', '0090017000_14062023001155']
Stack 2 with items: ['0090017000_14062023016934', '0090017000_14062023034140']
Stack 3 with items: ['0090017000_14062023004886', '0090017000_14062023025474']
Stack 4 with items: ['0090017000_14062023025592', '0090017000_14062023005503']
Stack 5 with items: ['0090017000_14062023021590', '0090017000_14062023032198']
Stack 6 with items: ['0090017000_14062023000694', '0090017000_14062023004886']
Stack 7 with items: ['0090017000_14062023035388', '0090017000_14062023004886']
Stack 8 with items: ['0090017000_14062023000694', '0090017000_14062023010007']
Stack 9 with items: ['0090017000_14062023016934', '0090017000_14062023016934']
Stack 10 with items: ['0090017000_14062023043365', '0090017000_14062023010007']
Stack 11 with items: ['0090017000_14062023043365', '0090017000_14062023010007']
Stack 12 with items: ['0090017000_14062023042498', '0090017000_14062023042213', '0090017000_14062023042213']
Stack 13 with items: ['0090017000_14062023042213', '0090017000_14062023042213', '0090017000_14062023042213']
Stack 14 with items: ['0090017000_14062023042213', '0090017000_14062023041653', '0090017000_14062023042213']
Stack 15 with items: ['0090017000_14062023041653', '0090017000_14062023041571', '0090017000_14062023041571']
Stack 16 with items: ['0090017000_14062023037037', '0090017000_14062023031959', '0090017000_14062023031959']
Stack 17 with items: ['0090017000_14062023033462', '0090017000_14062023021111', '0090017000_14062023004709']
Stack 18 with items: ['0090017000_14062023030682', '0090017000_14062023025172', '0090017000_14062023030682']
Stack 19 with items: ['0090017000_14062023025172', '0090017000_14062023025172', '0090017000_14062023025172']
Stack 20 with items: ['0090017000_14062023025172', '0090017000_14062023025172', '0090017000_14062023025172']
Stack 21 with items: ['0090017000_14062023020972', '0090017000_14062023020341', '0090017000_14062023013482']
Stack 22 with items: ['0090017000_14062023013482', '0090017000_14062023006988', '0090017000_14062023013482']
Stack 23 with items: ['0090017000_14062023006988', '0090017000_14062023005903', '0090017000_14062023006988']
Stack 24 with items: ['0090017000_14062023005399']
Stack 25 with items: ['0090017000_14062023019696', '0090017000_14062023038675', '0090017000_14062023038675']
Stack 26 with items: ['0090017000_14062023043086', '0090017000_14062023029029', '0090017000_14062023029029']
Stack 27 with items: ['0090017000_14062023012320', '0090017000_14062023018866', '0090017000_14062023043086']
Stack 28 with items: ['0090017000_14062023040781', '0090017000_14062023022584', '0090017000_14062023040781']
Stack 29 with items: ['0090017000_14062023030909', '0090017000_14062023030909', '0090017000_14062023030909']
Stack 30 with items: ['0090017000_14062023013993', '0090017000_14062023013993', '0090017000_14062023013993']
Stacks not packed:
Stack 12 missing: ['0090017000_14062023042498', '0090017000_14062023042213', '0090017000_14062023042213']
Stack 13 missing: ['0090017000_14062023042213', '0090017000_14062023042213', '0090017000_14062023042213']
Stack 14 missing: ['0090017000_14062023042213', '0090017000_14062023041653', '0090017000_14062023042213']
Stack 15 missing: ['0090017000_14062023041653', '0090017000_14062023041571', '0090017000_14062023041571']
Stack 16 missing: ['0090017000_14062023037037', '0090017000_14062023031959', '0090017000_14062023031959']
Stack 18 missing: ['0090017000_14062023030682', '0090017000_14062023025172', '0090017000_14062023030682']
Stack 19 missing: ['0090017000_14062023025172', '0090017000_14062023025172', '0090017000_14062023025172']
Stack 20 missing: ['0090017000_14062023025172', '0090017000_14062023025172', '0090017000_14062023025172']
Stack 21 missing: ['0090017000_14062023020972', '0090017000_14062023020341', '0090017000_14062023013482']
Stack 22 missing: ['0090017000_14062023013482', '0090017000_14062023006988', '0090017000_14062023013482']
Stack 23 missing: ['0090017000_14062023006988', '0090017000_14062023005903', '0090017000_14062023006988']
Stack 25 missing: ['0090017000_14062023019696', '0090017000_14062023038675', '0090017000_14062023038675']
Stack 26 missing: ['0090017000_14062023043086', '0090017000_14062023029029', '0090017000_14062023029029']
Stack 27 missing: ['0090017000_14062023012320', '0090017000_14062023018866', '0090017000_14062023043086']
Stack 28 missing: ['0090017000_14062023040781', '0090017000_14062023022584', '0090017000_14062023040781']
Stack 29 missing: ['0090017000_14062023030909', '0090017000_14062023030909', '0090017000_14062023030909']
Stack 30 missing: ['0090017000_14062023013993', '0090017000_14062023013993', '0090017000_14062023013993']
