dataset: C
instance: SA3
+-----------+
2D Packing Heuristic in Truck P090338201
Min2DVol: 32.15999999999999 [m2]
Stack 0 with items: ['0090017100_28022023001601', '0090017100_28022023001601', '0090017100_28022023001601']
Stack 1 with items: ['0090017100_28022023001601', '0090017100_28022023001601', '0090017100_28022023001601']
Stack 2 with items: ['0090017100_28022023024156', '0090017100_28022023024156', '0090017100_28022023024156']
Stack 3 with items: ['0090017100_28022023024156', '0090017100_28022023024156', '0090017100_28022023024156']
Stack 4 with items: ['0090017100_28022023024156', '0090017100_28022023024156', '0090017100_28022023024156']
Stack 5 with items: ['0090017100_28022023024156', '0090017100_28022023024156', '0090017100_28022023024156']
Stack 6 with items: ['0090017100_28022023022204', '0090017100_28022023019612', '0090017100_28022023018948']
Stack 7 with items: ['0090017100_28022023018948', '0090017100_28022023018948', '0090017100_28022023018948']
Stack 8 with items: ['0090017100_28022023018948', '0090017100_28022023018948', '0090017100_28022023018948']
Stack 9 with items: ['0090017100_28022023013974', '0090017100_28022023013974', '0090017100_28022023013974']
Stack 10 with items: ['0090017100_28022023022195', '0090017100_28022023022195', '0090017100_28022023022195']
Stack 11 with items: ['0090017100_28022023022195', '0090017100_28022023022195', '0090017100_28022023022195']
Stack 12 with items: ['0090017100_28022023027844', '0090017100_28022023027844', '0090017100_28022023027844']
Stack 13 with items: ['0090017100_28022023027844', '0090017100_28022023027844', '0090017100_28022023027844']
Stack 14 with items: ['0090017100_28022023027844', '0090017100_28022023027844', '0090017100_28022023027844']
Stack 15 with items: ['0090017100_28022023022195', '0090017100_28022023022195', '0090017100_28022023022195']
Stack 16 with items: ['0090017100_28022023027844', '0090017100_28022023027844', '0090017100_28022023027844']
Stack 17 with items: ['0090017100_28022023022195', '0090017100_28022023022195', '0090017100_28022023022195']
Stack 18 with items: ['0090017100_28022023027844', '0090017100_28022023027844', '0090017100_28022023027844']
Stack 19 with items: ['0090017100_28022023027844', '0090017100_28022023022195', '0090017100_28022023022195']
Stack 20 with items: ['0090017100_28022023022195', '0090017100_28022023022195', '0090017100_28022023022195']
Stack 21 with items: ['0090017100_28022023022195', '0090017100_28022023022195', '0090017100_28022023027844']
Heuristic packed all stacks
