dataset: C
instance: TA3
+-----------+
2D Packing Heuristic in Truck P067384813
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090038300_28022023027336', '0090038300_28022023027336', '0090038300_28022023027336']
Stack 1 with items: ['0090038300_28022023027336', '0090038300_28022023027336', '0090038300_28022023027336']
Stack 2 with items: ['0090038300_28022023027336', '0090038300_28022023027336', '0090038300_28022023027336']
Stack 3 with items: ['0090038300_28022023027336', '0090038300_28022023027336', '0090038300_28022023027336']
Stack 4 with items: ['0090038300_28022023027336', '0090038300_28022023027336', '0090038300_28022023027336']
Stack 5 with items: ['0090038300_28022023027336', '0090038300_28022023027336', '0090038300_28022023027336']
Stack 6 with items: ['0090038300_28022023016437', '0090038300_28022023016437', '0090038300_28022023016437']
Stack 7 with items: ['0090038300_28022023016437', '0090038300_28022023016437', '0090038300_28022023016437']
Stack 8 with items: ['0090038300_28022023016437', '0090038300_28022023016437', '0090038300_28022023016437']
Stack 9 with items: ['0090038300_28022023016437', '0090038300_28022023016437', '0090038300_28022023016437']
Stack 10 with items: ['0090038300_28022023016437', '0090038300_28022023016437', '0090038300_28022023016437']
Stack 11 with items: ['0090038300_28022023016437', '0090038300_28022023016437', '0090038300_28022023016437']
Stack 12 with items: ['0090038300_28022023016437', '0090038300_28022023016437', '0090038300_28022023016437']
Stack 13 with items: ['0090038300_28022023016437', '0090038300_28022023016437', '0090038300_28022023016437']
Stack 14 with items: ['0090038300_28022023016437', '0090038300_28022023016437', '0090038300_28022023016437']
Stack 15 with items: ['0090038300_28022023016437', '0090038300_28022023016437', '0090038300_28022023016437']
Stack 16 with items: ['0090038300_28022023016437', '0090038300_28022023011568', '0090038300_28022023016437']
Stack 17 with items: ['0090038300_28022023011568', '0090038300_28022023011568', '0090038300_28022023011568']
Stack 18 with items: ['0090038300_28022023011568', '0090038300_28022023011568', '0090038300_28022023011568']
Stack 19 with items: ['0090038300_28022023011568', '0090038300_28022023011568', '0090038300_28022023011568']
Stack 20 with items: ['0090038300_28022023011568', '0090038300_28022023011568', '0090038300_28022023011568']
Stack 21 with items: ['0090038300_28022023011568', '0090038300_28022023011568', '0090038300_28022023011568']
Stack 22 with items: ['0090038300_28022023011568', '0090038300_28022023011568', '0090038300_28022023011568']
Stack 23 with items: ['0090038300_28022023011568', '0090038300_28022023011568', '0090038300_28022023011568']
Stack 24 with items: ['0090038300_28022023011568', '0090038300_28022023011568', '0090038300_28022023011568']
Stack 25 with items: ['0090038300_28022023011568', '0090038300_28022023011568', '0090038300_28022023011568']
Heuristic packed all stacks
