dataset: X
instance: AS2
+-----------+
2D Packing Heuristic in Truck P171730305
Min2DVol: 28.200000000000006 [m2]
Stack 0 with items: ['0090018000_08062023013475', '0090018000_08062023013475', '0090018000_08062023013475']
Stack 1 with items: ['0090018000_08062023013475', '0090018000_08062023010208', '0090018000_08062023007911']
Stack 2 with items: ['0090018000_08062023007911', '0090018000_08062023007911', '0090018000_08062023007911']
Stack 3 with items: ['0090018000_08062023007911', '0090018000_08062023007911', '0090018000_08062023007911']
Stack 4 with items: ['0090018000_08062023007911', '0090018000_08062023006196', '0090018000_08062023007911']
Stack 5 with items: ['0090018000_08062023006196', '0090018000_08062023006196', '0090018000_08062023006196']
Stack 6 with items: ['0090018000_08062023006196', '0090018000_08062023006196', '0090018000_08062023006196']
Stack 7 with items: ['0090018000_08062023006196', '0090018000_08062023006112', '0090018000_08062023006196']
Stack 8 with items: ['0090018000_08062023004273', '0090018000_08062023004273', '0090018000_08062023004273']
Stack 9 with items: ['0090018000_08062023002485', '0090018000_08062023002485', '0090018000_08062023002485']
Stack 10 with items: ['0090018000_08062023002485', '0090018000_08062023002485', '0090018000_08062023002485']
Stack 11 with items: ['0090018000_08062023002485', '0090018000_08062023000503', '0090018000_08062023002485']
Heuristic packed all stacks
