dataset: X
instance: SA4
+-----------+
2D Packing Heuristic in Truck P186051401
Min2DVol: 31.014180000000003 [m2]
Stack 0 with items: ['0090017100_14062023011255', '0090017100_14062023010321']
Stack 1 with items: ['0090017100_14062023009228', '0090017100_14062023007688']
Stack 2 with items: ['0090017100_14062023005612', '0090017100_14062023004038']
Stack 3 with items: ['0090017100_14062023018379', '0090017100_14062023018379']
Stack 4 with items: ['0090017100_14062023013056', '0090017100_14062023013056']
Stack 5 with items: ['0090017100_14062023018379', '0090017100_14062023018379']
Stack 6 with items: ['0090017100_14062023013056', '0090017100_14062023013056']
Stack 7 with items: ['0090017100_14062023013056', '0090017100_14062023013056']
Stack 8 with items: ['0090017100_14062023018379', '0090017100_14062023018379']
Stack 9 with items: ['0090017100_14062023018379', '0090017100_14062023018379']
Stack 10 with items: ['0090017100_14062023018379', '0090017100_14062023018379']
Stack 11 with items: ['0090017100_14062023018379', '0090017100_14062023018379']
Stack 12 with items: ['0090017100_14062023018379', '0090017100_14062023018379']
Stack 13 with items: ['0090017100_14062023013056', '0090017100_14062023013056']
Stack 14 with items: ['0090017100_14062023013056', '0090017100_14062023013056']
Heuristic packed all stacks
