dataset: C
instance: SA2
+-----------+
2D Packing Heuristic in Truck P087051409
Min2DVol: 31.014180000000003 [m2]
Stack 0 with items: ['0090017100_28022023007695', '0090017100_28022023007530']
Stack 1 with items: ['0090017100_28022023022898', '0090017100_28022023007530']
Stack 2 with items: ['0090017100_28022023026652', '0090017100_28022023005470']
Stack 3 with items: ['0090017100_28022023027130', '0090017100_28022023027130']
Stack 4 with items: ['0090017100_28022023027130', '0090017100_28022023027130']
Stack 5 with items: ['0090017100_28022023027130', '0090017100_28022023027130']
Stack 6 with items: ['0090017100_28022023027130', '0090017100_28022023027130']
Stack 7 with items: ['0090017100_28022023027130', '0090017100_28022023027130']
Stack 8 with items: ['0090017100_28022023027130', '0090017100_28022023027130']
Stack 9 with items: ['0090017100_28022023027130', '0090017100_28022023027130']
Stack 10 with items: ['0090017100_28022023027130', '0090017100_28022023027130']
Stack 11 with items: ['0090017100_28022023027130', '0090017100_28022023027130']
Stack 12 with items: ['0090017100_28022023023189', '0090017100_28022023023189']
Stack 13 with items: ['0090017100_28022023023189', '0090017100_28022023023189']
Stack 14 with items: ['0090017100_28022023023189', '0090017100_28022023020671']
Heuristic packed all stacks
