dataset: X
instance: SA5
+-----------+
2D Packing Heuristic in Truck P206056403
Min2DVol: 31.37761499999999 [m2]
Stack 0 with items: ['0090017100_14062023004947', '0090017100_14062023005117']
Stack 1 with items: ['0090017100_14062023014438', '0090017100_14062023000136']
Stack 2 with items: ['0090017100_14062023016870', '0090017100_14062023016870']
Stack 3 with items: ['0090017100_14062023017232', '0090017100_14062023005117']
Stack 4 with items: ['0090017100_14062023012857', '0090017100_14062023012857']
Stack 5 with items: ['0090017100_14062023013096', '0090017100_14062023013096', '0090017100_14062023013096']
Stack 6 with items: ['0090017100_14062023022197', '0090017100_14062023005069', '0090017100_14062023001162']
Stack 7 with items: ['0090017100_14062023022197', '0090017100_14062023013096', '0090017100_14062023022197']
Stack 8 with items: ['0090017100_14062023013096', '0090017100_14062023013096', '0090017100_14062023013096']
Stack 9 with items: ['0090017100_14062023016051', '0090017100_14062023016051', '0090017100_14062023022197']
Stack 10 with items: ['0090017100_14062023023813', '0090017100_14062023023813', '0090017100_14062023023813']
Stack 11 with items: ['0090017100_14062023020379', '0090017100_14062023014884', '0090017100_14062023020379']
Stack 12 with items: ['0090017100_14062023014884', '0090017100_14062023014884', '0090017100_14062023014884']
Stack 13 with items: ['0090017100_14062023014884', '0090017100_14062023014884', '0090017100_14062023014884']
Stack 14 with items: ['0090017100_14062023014884', '0090017100_14062023014884', '0090017100_14062023014884']
Stack 15 with items: ['0090017100_14062023014884', '0090017100_14062023014884', '0090017100_14062023014884']
Stack 16 with items: ['0090017100_14062023014884', '0090017100_14062023014884', '0090017100_14062023014884']
Stack 17 with items: ['0090017100_14062023014884', '0090017100_14062023014884', '0090017100_14062023014884']
Stack 18 with items: ['0090017100_14062023014884', '0090017100_14062023014884', '0090017100_14062023014884']
Stack 19 with items: ['0090017100_14062023013304', '0090017100_14062023013304', '0090017100_14062023013304']
Stack 20 with items: ['0090017100_14062023013304', '0090017100_14062023013304', '0090017100_14062023013304']
Stack 21 with items: ['0090017100_14062023013304', '0090017100_14062023013304', '0090017100_14062023013304']
Stack 22 with items: ['0090017100_14062023013304', '0090017100_14062023005732', '0090017100_14062023013304']
Stack 23 with items: ['0090017100_14062023005732', '0090017100_14062023005400', '0090017100_14062023005400']
Stack 24 with items: ['0090017100_14062023005400', '0090017100_14062023005400', '0090017100_14062023005400']
Stack 25 with items: ['0090017100_14062023005400', '0090017100_14062023005400', '0090017100_14062023005400']
Heuristic packed all stacks
