dataset: C
instance: CI3
+-----------+
2D Packing Heuristic in Truck P096402801
Min2DVol: 31.938059999999993 [m2]
Stack 0 with items: ['0090016800_28022023013129']
Stack 1 with items: ['0090016800_28022023018195', '0090016800_28022023013996', '0090016800_28022023018195']
Stack 2 with items: ['0090016800_28022023019261', '0090016800_28022023019261', '0090016800_28022023019261']
Stack 3 with items: ['0090016800_28022023019261', '0090016800_28022023019261', '0090016800_28022023019261']
Stack 4 with items: ['0090016800_28022023019261', '0090016800_28022023019261', '0090016800_28022023019261']
Stack 5 with items: ['0090016800_28022023019261', '0090016800_28022023019261', '0090016800_28022023019261']
Stack 6 with items: ['0090016800_28022023019261', '0090016800_28022023019261', '0090016800_28022023019261']
Stack 7 with items: ['0090016800_28022023019261', '0090016800_28022023019261', '0090016800_28022023019261']
Stack 8 with items: ['0090016800_28022023019261', '0090016800_28022023019261', '0090016800_28022023019261']
Stack 9 with items: ['0090016800_28022023019261', '0090016800_28022023019261', '0090016800_28022023019261']
Stack 10 with items: ['0090016800_28022023019261', '0090016800_28022023019261', '0090016800_28022023019261']
Stack 11 with items: ['0090016800_28022023019261', '0090016800_28022023019261', '0090016800_28022023019261']
Stacks not packed:
Stack 1 missing: ['0090016800_28022023018195', '0090016800_28022023013996', '0090016800_28022023018195']
