dataset: C
instance: SA3
+-----------+
2D Packing Heuristic in Truck P089157207
Min2DVol: 31.218059999999987 [m2]
Stack 0 with items: ['0090017100_28022023001229', '0090017100_28022023000025']
Stack 1 with items: ['0090017100_28022023028957', '0090017100_28022023028957', '0090017100_28022023028957']
Stack 2 with items: ['0090017100_28022023028957', '0090017100_28022023017792', '0090017100_28022023017792']
Stack 3 with items: ['0090017100_28022023024397', '0090017100_28022023024397', '0090017100_28022023024397']
Stack 4 with items: ['0090017100_28022023024397', '0090017100_28022023024397', '0090017100_28022023024397']
Stack 5 with items: ['0090017100_28022023017752', '0090017100_28022023017752', '0090017100_28022023017752']
Stack 6 with items: ['0090017100_28022023017752', '0090017100_28022023017752', '0090017100_28022023017752']
Stack 7 with items: ['0090017100_28022023017752', '0090017100_28022023017752', '0090017100_28022023017752']
Stack 8 with items: ['0090017100_28022023016229', '0090017100_28022023016229', '0090017100_28022023016229']
Stack 9 with items: ['0090017100_28022023016229', '0090017100_28022023016229', '0090017100_28022023016229']
Stack 10 with items: ['0090017100_28022023010964', '0090017100_28022023009926', '0090017100_28022023009926']
Stack 11 with items: ['0090017100_28022023009926', '0090017100_28022023009926', '0090017100_28022023009926']
Stack 12 with items: ['0090017100_28022023006817', '0090017100_28022023002761', '0090017100_28022023006817']
Stack 13 with items: ['0090017100_28022023006486', '0090017100_28022023006486', '0090017100_28022023006486']
Stack 14 with items: ['0090017100_28022023006486', '0090017100_28022023006486', '0090017100_28022023006486']
Stack 15 with items: ['0090017100_28022023006486', '0090017100_28022023002446', '0090017100_28022023006486']
Stack 16 with items: ['0090017100_28022023005845', '0090017100_28022023005845', '0090017100_28022023005845']
Stack 17 with items: ['0090017100_28022023005845', '0090017100_28022023004874', '0090017100_28022023004874']
Stack 18 with items: ['0090017100_28022023002446', '0090017100_28022023002446', '0090017100_28022023002446']
Stack 19 with items: ['0090017100_28022023002446', '0090017100_28022023002446', '0090017100_28022023002446']
Stack 20 with items: ['0090017100_28022023002446', '0090017100_28022023002446', '0090017100_28022023002446']
Stack 21 with items: ['0090017100_28022023002446', '0090017100_28022023002446', '0090017100_28022023002446']
Stack 22 with items: ['0090017100_28022023002446', '0090017100_28022023002446', '0090017100_28022023002446']
Stack 23 with items: ['0090017100_28022023001399', '0090017100_28022023001399', '0090017100_28022023001399']
Stack 24 with items: ['0090017100_28022023001399', '0090017100_28022023001399', '0090017100_28022023001399']
Stack 25 with items: ['0090017100_28022023001399', '0090017100_28022023001399', '0090017100_28022023001399']
Heuristic packed all stacks
