dataset: X
instance: MA3
+-----------+
2D Packing Heuristic in Truck P200036801
Min2DVol: 31.587170999999987 [m2]
Stack 0 with items: ['0090016200_08062023022849', '0090016200_08062023031386']
Stack 1 with items: ['0090016200_08062023002590', '0090016200_08062023021830']
Stack 2 with items: ['0090016200_08062023031058', '0090016200_08062023014651']
Stack 3 with items: ['0090016200_08062023017155', '0090016200_08062023031386']
Stack 4 with items: ['0090016200_08062023016878', '0090016200_08062023027875']
Stack 5 with items: ['0090016200_08062023032220', '0090016200_08062023028641', '0090016200_08062023032220']
Stack 6 with items: ['0090016200_08062023024505', '0090016200_08062023024505', '0090016200_08062023024505']
Stack 7 with items: ['0090016200_08062023024505', '0090016200_08062023024461', '0090016200_08062023024461']
Stack 8 with items: ['0090016200_08062023018443', '0090016200_08062023018443', '0090016200_08062023018443']
Stack 9 with items: ['0090016200_08062023018443', '0090016200_08062023018443', '0090016200_08062023018443']
Stack 10 with items: ['0090016200_08062023018443', '0090016200_08062023018443', '0090016200_08062023018443']
Stack 11 with items: ['0090016200_08062023018443', '0090016200_08062023018443', '0090016200_08062023018443']
Stack 12 with items: ['0090016200_08062023018443', '0090016200_08062023018443', '0090016200_08062023018443']
Stack 13 with items: ['0090016200_08062023018443', '0090016200_08062023018443', '0090016200_08062023018443']
Stack 14 with items: ['0090016200_08062023018443', '0090016200_08062023018443', '0090016200_08062023018443']
Stack 15 with items: ['0090016200_08062023018443', '0090016200_08062023018443', '0090016200_08062023018443']
Stack 16 with items: ['0090016200_08062023014762', '0090016200_08062023014762', '0090016200_08062023014762']
Stack 17 with items: ['0090016200_08062023014762', '0090016200_08062023014762', '0090016200_08062023014762']
Stack 18 with items: ['0090016200_08062023014762', '0090016200_08062023014762', '0090016200_08062023014762']
Stack 19 with items: ['0090016200_08062023014762', '0090016200_08062023014762', '0090016200_08062023014762']
Stack 20 with items: ['0090016200_08062023014464', '0090016200_08062023010631', '0090016200_08062023003802']
Stack 21 with items: ['0090016200_08062023003802', '0090016200_08062023003802', '0090016200_08062023003802']
Stack 22 with items: ['0090016200_08062023016593', '0090016200_08062023016593', '0090016200_08062023016593']
Stack 23 with items: ['0090016200_08062023022503', '0090016200_08062023022503', '0090016200_08062023022503']
Stack 24 with items: ['0090016200_08062023005091', '0090016200_08062023021699', '0090016200_08062023031163']
Stack 25 with items: ['0090016200_08062023022503', '0090016200_08062023016593', '0090016200_08062023022503']
Heuristic packed all stacks
