dataset: X
instance: MA3
+-----------+
2D Packing Heuristic in Truck P205031509
Min2DVol: 31.32873150000002 [m2]
Stack 0 with items: ['0090016200_08062023034724', '0090016200_08062023034724']
Stack 1 with items: ['0090016200_08062023033094', '0090016200_08062023031717', '0090016200_08062023033094']
Stack 2 with items: ['0090016200_08062023030112', '0090016200_08062023030112', '0090016200_08062023030112']
Stack 3 with items: ['0090016200_08062023030112', '0090016200_08062023027551', '0090016200_08062023027551']
Stack 4 with items: ['0090016200_08062023027551', '0090016200_08062023026659', '0090016200_08062023026659']
Stack 5 with items: ['0090016200_08062023026659', '0090016200_08062023026659', '0090016200_08062023026659']
Stack 6 with items: ['0090016200_08062023026659', '0090016200_08062023026659', '0090016200_08062023026659']
Stack 7 with items: ['0090016200_08062023026659', '0090016200_08062023026659', '0090016200_08062023026659']
Stack 8 with items: ['0090016200_08062023026659', '0090016200_08062023026659', '0090016200_08062023026659']
Stack 9 with items: ['0090016200_08062023026659', '0090016200_08062023026659', '0090016200_08062023026659']
Stack 10 with items: ['0090016200_08062023026659', '0090016200_08062023025805', '0090016200_08062023026659']
Stack 11 with items: ['0090016200_08062023026103', '0090016200_08062023026103']
Stack 12 with items: ['0090016200_08062023026103', '0090016200_08062023024417']
Stack 13 with items: ['0090016200_08062023023809', '0090016200_08062023022420', '0090016200_08062023022420']
Stack 14 with items: ['0090016200_08062023020781', '0090016200_08062023018358', '0090016200_08062023020781']
Stack 15 with items: ['0090016200_08062023016628', '0090016200_08062023016628', '0090016200_08062023016628']
Stack 16 with items: ['0090016200_08062023016628', '0090016200_08062023016628', '0090016200_08062023016628']
Stack 17 with items: ['0090016200_08062023016628', '0090016200_08062023016194', '0090016200_08062023016628']
Stack 18 with items: ['0090016200_08062023014696', '0090016200_08062023014136', '0090016200_08062023014136']
Stack 19 with items: ['0090016200_08062023014136', '0090016200_08062023013451', '0090016200_08062023014136']
Stack 20 with items: ['0090016200_08062023013451', '0090016200_08062023013426']
Stack 21 with items: ['0090016200_08062023010569', '0090016200_08062023010569', '0090016200_08062023010569']
Stack 22 with items: ['0090016200_08062023009516', '0090016200_08062023009230', '0090016200_08062023009124']
Stack 23 with items: ['0090016200_08062023009124', '0090016200_08062023009124', '0090016200_08062023009124']
Stack 24 with items: ['0090016200_08062023009124', '0090016200_08062023009124', '0090016200_08062023009124']
Stack 25 with items: ['0090016200_08062023009124', '0090016200_08062023008043', '0090016200_08062023008043']
Stack 26 with items: ['0090016200_08062023007711', '0090016200_08062023007711', '0090016200_08062023007711']
Stack 27 with items: ['0090016200_08062023007711', '0090016200_08062023007711', '0090016200_08062023007711']
Stack 28 with items: ['0090016200_08062023007711', '0090016200_08062023007711', '0090016200_08062023007711']
Stack 29 with items: ['0090016200_08062023007711', '0090016200_08062023006360', '0090016200_08062023005092']
Stack 30 with items: ['0090016200_08062023003663', '0090016200_08062023000552', '0090016200_08062023000552']
Stack 31 with items: ['0090016200_08062023000552', '0090016200_08062023000552', '0090016200_08062023000552']
Stack 32 with items: ['0090016200_08062023034312', '0090016200_08062023034312', '0090016200_08062023034312']
Stacks not packed:
Stack 1 missing: ['0090016200_08062023033094', '0090016200_08062023031717', '0090016200_08062023033094']
Stack 4 missing: ['0090016200_08062023027551', '0090016200_08062023026659', '0090016200_08062023026659']
Stack 5 missing: ['0090016200_08062023026659', '0090016200_08062023026659', '0090016200_08062023026659']
Stack 6 missing: ['0090016200_08062023026659', '0090016200_08062023026659', '0090016200_08062023026659']
Stack 7 missing: ['0090016200_08062023026659', '0090016200_08062023026659', '0090016200_08062023026659']
Stack 8 missing: ['0090016200_08062023026659', '0090016200_08062023026659', '0090016200_08062023026659']
Stack 9 missing: ['0090016200_08062023026659', '0090016200_08062023026659', '0090016200_08062023026659']
Stack 10 missing: ['0090016200_08062023026659', '0090016200_08062023025805', '0090016200_08062023026659']
Stack 13 missing: ['0090016200_08062023023809', '0090016200_08062023022420', '0090016200_08062023022420']
Stack 15 missing: ['0090016200_08062023016628', '0090016200_08062023016628', '0090016200_08062023016628']
Stack 16 missing: ['0090016200_08062023016628', '0090016200_08062023016628', '0090016200_08062023016628']
Stack 21 missing: ['0090016200_08062023010569', '0090016200_08062023010569', '0090016200_08062023010569']
Stack 22 missing: ['0090016200_08062023009516', '0090016200_08062023009230', '0090016200_08062023009124']
Stack 26 missing: ['0090016200_08062023007711', '0090016200_08062023007711', '0090016200_08062023007711']
Stack 27 missing: ['0090016200_08062023007711', '0090016200_08062023007711', '0090016200_08062023007711']
Stack 28 missing: ['0090016200_08062023007711', '0090016200_08062023007711', '0090016200_08062023007711']
Stack 32 missing: ['0090016200_08062023034312', '0090016200_08062023034312', '0090016200_08062023034312']
