dataset: X
instance: TR7
+-----------+
2D Packing Heuristic in Truck P195274701
Min2DVol: 24.0084 [m2]
Stack 0 with items: ['0090017000_14062023033975', '0090017000_14062023011009', '0090017000_14062023011009', '0090017000_14062023033975']
Stack 1 with items: ['0090017000_14062023011009', '0090017000_14062023011009', '0090017000_14062023011009', '0090017000_14062023011009']
Stack 2 with items: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 3 with items: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 4 with items: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 5 with items: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 6 with items: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 7 with items: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 8 with items: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 9 with items: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 10 with items: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 11 with items: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 12 with items: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 13 with items: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 14 with items: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 15 with items: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 16 with items: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 17 with items: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stacks not packed:
Stack 8 missing: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 9 missing: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 10 missing: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 11 missing: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 12 missing: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 13 missing: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 14 missing: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 15 missing: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 16 missing: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
Stack 17 missing: ['0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203', '0090017000_14062023007203']
