dataset: X
instance: TR5
+-----------+
2D Packing Heuristic in Truck P199278201
Min2DVol: 29.99999999999999 [m2]
Stack 0 with items: ['0090017000_14062023032544', '0090017000_14062023032544', '0090017000_14062023032544']
Stack 1 with items: ['0090017000_14062023032544', '0090017000_14062023032544', '0090017000_14062023032544']
Stack 2 with items: ['0090017000_14062023032544', '0090017000_14062023032544', '0090017000_14062023032544']
Stack 3 with items: ['0090017000_14062023032544', '0090017000_14062023032246', '0090017000_14062023032544']
Stack 4 with items: ['0090017000_14062023032246', '0090017000_14062023032246', '0090017000_14062023032246']
Stack 5 with items: ['0090017000_14062023015494', '0090017000_14062023015494', '0090017000_14062023015494']
Stack 6 with items: ['0090017000_14062023015494', '0090017000_14062023015494', '0090017000_14062023015494']
Stack 7 with items: ['0090017000_14062023015494', '0090017000_14062023015494', '0090017000_14062023015494']
Stack 8 with items: ['0090017000_14062023015494', '0090017000_14062023015494', '0090017000_14062023015494']
Stack 9 with items: ['0090017000_14062023015494', '0090017000_14062023015494', '0090017000_14062023015494']
Stack 10 with items: ['0090017000_14062023015494', '0090017000_14062023015494', '0090017000_14062023015494']
Stack 11 with items: ['0090017000_14062023015494', '0090017000_14062023015494', '0090017000_14062023015494']
Stack 12 with items: ['0090017000_14062023015494', '0090017000_14062023015233', '0090017000_14062023015233']
Stack 13 with items: ['0090017000_14062023015233', '0090017000_14062023015233', '0090017000_14062023015233']
Stack 14 with items: ['0090017000_14062023015233', '0090017000_14062023015233', '0090017000_14062023015233']
Stack 15 with items: ['0090017000_14062023015233', '0090017000_14062023015233', '0090017000_14062023015233']
Stack 16 with items: ['0090017000_14062023015233', '0090017000_14062023015233', '0090017000_14062023015233']
Stack 17 with items: ['0090017000_14062023015233', '0090017000_14062023015233', '0090017000_14062023015233']
Stack 18 with items: ['0090017000_14062023015233', '0090017000_14062023015233', '0090017000_14062023015233']
Stack 19 with items: ['0090017000_14062023015233', '0090017000_14062023015233', '0090017000_14062023015233']
Stack 20 with items: ['0090017000_14062023015233', '0090017000_14062023015233', '0090017000_14062023015233']
Stack 21 with items: ['0090017000_14062023015233', '0090017000_14062023015233', '0090017000_14062023015233']
Stack 22 with items: ['0090017000_14062023015233', '0090017000_14062023015233', '0090017000_14062023015233']
Stack 23 with items: ['0090017000_14062023015233', '0090017000_14062023001787', '0090017000_14062023015233']
Stack 24 with items: ['0090017000_14062023001787']
Heuristic packed all stacks
