dataset: X
instance: CC
+-----------+
2D Packing Heuristic in Truck P199316001
Min2DVol: 31.770299999999988 [m2]
Stack 0 with items: ['0090016500_08062023001227', '0090016500_08062023001227']
Stack 1 with items: ['0090016500_08062023000122', '0090016500_08062023002000']
Stack 2 with items: ['0090016500_08062023001227', '0090016500_08062023001227']
Stack 3 with items: ['0090016500_08062023002000', '0090016500_08062023002000']
Stack 4 with items: ['0090016500_08062023002000', '0090016500_08062023002000']
Stack 5 with items: ['0090016500_08062023001054', '0090016500_08062023001054', '0090016500_08062023001054']
Stack 6 with items: ['0090016500_08062023001918', '0090016500_08062023001918', '0090016500_08062023001918']
Stack 7 with items: ['0090016500_08062023001918', '0090016500_08062023001054', '0090016500_08062023001054']
Stack 8 with items: ['0090016500_08062023001054', '0090016500_08062023001918', '0090016500_08062023001918']
Stack 9 with items: ['0090016500_08062023001713', '0090016500_08062023001713', '0090016500_08062023001713']
Stack 10 with items: ['0090016500_08062023001713', '0090016500_08062023001713', '0090016500_08062023001713']
Stack 11 with items: ['0090016500_08062023001713', '0090016500_08062023001713', '0090016500_08062023001713']
Stack 12 with items: ['0090016500_08062023001713', '0090016500_08062023001713', '0090016500_08062023001713']
Stack 13 with items: ['0090016500_08062023001713', '0090016500_08062023001713', '0090016500_08062023001713']
Stack 14 with items: ['0090016500_08062023001713', '0090016500_08062023001713', '0090016500_08062023001713']
Stack 15 with items: ['0090016500_08062023001713', '0090016500_08062023001713', '0090016500_08062023001713']
Stack 16 with items: ['0090016500_08062023001713', '0090016500_08062023001713', '0090016500_08062023001713']
Stack 17 with items: ['0090016500_08062023001713', '0090016500_08062023001713', '0090016500_08062023001713']
Stack 18 with items: ['0090016500_08062023001329', '0090016500_08062023001329', '0090016500_08062023001329']
Stack 19 with items: ['0090016500_08062023001329', '0090016500_08062023001329', '0090016500_08062023001329']
Stack 20 with items: ['0090016500_08062023001329', '0090016500_08062023001329', '0090016500_08062023001329']
Stack 21 with items: ['0090016500_08062023001329', '0090016500_08062023001329', '0090016500_08062023001329']
Stack 22 with items: ['0090016500_08062023001329', '0090016500_08062023001329', '0090016500_08062023001329']
Stack 23 with items: ['0090016500_08062023001329', '0090016500_08062023001329', '0090016500_08062023001329']
Heuristic packed all stacks
