dataset: C
instance: RM
+-----------+
2D Packing Heuristic in Truck P104390601
Min2DVol: 28.799999999999994 [m2]
Stack 0 with items: ['0090038200_27022023000742', '0090038200_27022023000742', '0090038200_27022023000742', '0090038200_27022023000742']
Stack 1 with items: ['0090038200_27022023003609', '0090038200_27022023003609', '0090038200_27022023003609', '0090038200_27022023003609']
Stack 2 with items: ['0090038200_27022023003609', '0090038200_27022023003609', '0090038200_27022023003609', '0090038200_27022023003609']
Stack 3 with items: ['0090038200_27022023002930', '0090038200_27022023002930', '0090038200_27022023003609', '0090038200_27022023003609']
Stack 4 with items: ['0090038200_27022023002930', '0090038200_27022023002930', '0090038200_27022023002930', '0090038200_27022023002930']
Stack 5 with items: ['0090038200_27022023002930', '0090038200_27022023002930', '0090038200_27022023002930', '0090038200_27022023002930']
Stack 6 with items: ['0090038200_27022023002930', '0090038200_27022023002930', '0090038200_27022023002930', '0090038200_27022023002930']
Stack 7 with items: ['0090038200_27022023002930', '0090038200_27022023002930', '0090038200_27022023002930', '0090038200_27022023002930']
Stack 8 with items: ['0090038200_27022023002930', '0090038200_27022023002930', '0090038200_27022023002930', '0090038200_27022023002930']
Stack 9 with items: ['0090038200_27022023002930', '0090038200_27022023002930', '0090038200_27022023002930', '0090038200_27022023002930']
Heuristic packed all stacks
