dataset: X
instance: RM4
+-----------+
2D Packing Heuristic in Truck P208391203
Min2DVol: 30.464 [m2]
Stack 0 with items: ['0090038200_14062023016379', '0090038200_14062023015422']
Stack 1 with items: ['0090038200_14062023015422', '0090038200_14062023011858']
Stack 2 with items: ['0090038200_14062023011858', '0090038200_14062023004651']
Stack 3 with items: ['0090038200_14062023004651', '0090038200_14062023004651']
Stack 4 with items: ['0090038200_14062023004651', '0090038200_14062023004651']
Stack 5 with items: ['0090038200_14062023001320', '0090038200_14062023001320']
Stack 6 with items: ['0090038200_14062023001320', '0090038200_14062023001320']
Stack 7 with items: ['0090038200_14062023001320', '0090038200_14062023001320']
Stack 8 with items: ['0090038200_14062023001320', '0090038200_14062023001320']
Stack 9 with items: ['0090038200_14062023001320', '0090038200_14062023001320']
Stack 10 with items: ['0090038200_14062023001320', '0090038200_14062023001320']
Stack 11 with items: ['0090038200_14062023001320', '0090038200_14062023001320']
Stack 12 with items: ['0090038200_14062023001320', '0090038200_14062023001320']
Stack 13 with items: ['0090038200_14062023001320', '0090038200_14062023001320']
Stack 14 with items: ['0090038200_14062023000404', '0090038200_14062023000404']
Stack 15 with items: ['0090038200_14062023000404', '0090038200_14062023000404']
Heuristic packed all stacks
