dataset: X
instance: MA3
+-----------+
2D Packing Heuristic in Truck P199137105
Min2DVol: 24.009030000000013 [m2]
Stack 0 with items: ['0090016200_08062023012327', '0090016200_08062023019175']
Stack 1 with items: ['0090016200_08062023011604', '0090016200_08062023003712']
Stack 2 with items: ['0090016200_08062023017988', '0090016200_08062023019175', '0090016200_08062023019175']
Stack 3 with items: ['0090016200_08062023011617', '0090016200_08062023011617', '0090016200_08062023011617']
Stack 4 with items: ['0090016200_08062023011617', '0090016200_08062023011617', '0090016200_08062023011617']
Stack 5 with items: ['0090016200_08062023011617', '0090016200_08062023024145', '0090016200_08062023024145']
Stack 6 with items: ['0090016200_08062023024145', '0090016200_08062023024145', '0090016200_08062023024145']
Stack 7 with items: ['0090016200_08062023024145', '0090016200_08062023022646', '0090016200_08062023022646']
Stack 8 with items: ['0090016200_08062023022646', '0090016200_08062023013914', '0090016200_08062023022646']
Stack 9 with items: ['0090016200_08062023013914', '0090016200_08062023013914', '0090016200_08062023013914']
Stack 10 with items: ['0090016200_08062023009537', '0090016200_08062023009537', '0090016200_08062023009537']
Stack 11 with items: ['0090016200_08062023009537', '0090016200_08062023003579', '0090016200_08062023003579']
Stack 12 with items: ['0090016200_08062023003579', '0090016200_08062023003579', '0090016200_08062023033586']
Stack 13 with items: ['0090016200_08062023006747', '0090016200_08062023006747', '0090016200_08062023006747']
Stack 14 with items: ['0090016200_08062023006747', '0090016200_08062023006747', '0090016200_08062023028009']
Stack 15 with items: ['0090016200_08062023032162', '0090016200_08062023032162', '0090016200_08062023032162']
Stack 16 with items: ['0090016200_08062023032162', '0090016200_08062023032162', '0090016200_08062023032162']
Stack 17 with items: ['0090016200_08062023024519', '0090016200_08062023019224', '0090016200_08062023019224']
Stack 18 with items: ['0090016200_08062023024519', '0090016200_08062023019224', '0090016200_08062023024519']
Stack 19 with items: ['0090016200_08062023032162', '0090016200_08062023032162', '0090016200_08062023032162']
Stack 20 with items: ['0090016200_08062023019224', '0090016200_08062023024519', '0090016200_08062023024519']
Stack 21 with items: ['0090016200_08062023032162', '0090016200_08062023024519', '0090016200_08062023010847']
Stack 22 with items: ['0090016200_08062023032162', '0090016200_08062023032162', '0090016200_08062023032162']
Stack 23 with items: ['0090016200_08062023010847', '0090016200_08062023024519', '0090016200_08062023032162']
Stack 24 with items: ['0090016200_08062023024519', '0090016200_08062023010847', '0090016200_08062023006040']
Stack 25 with items: ['0090016200_08062023031902', '0090016200_08062023006040', '0090016200_08062023006040']
Stack 26 with items: ['0090016200_08062023032162', '0090016200_08062023032162', '0090016200_08062023032162']
Stack 27 with items: ['0090016200_08062023024519', '0090016200_08062023019224', '0090016200_08062023024519']
Stack 28 with items: ['0090016200_08062023032162', '0090016200_08062023032162', '0090016200_08062023032162']
Stack 29 with items: ['0090016200_08062023031902', '0090016200_08062023010847', '0090016200_08062023006040']
Stack 30 with items: ['0090016200_08062023032162', '0090016200_08062023032162', '0090016200_08062023032162']
Stack 31 with items: ['0090016200_08062023032162', '0090016200_08062023032162', '0090016200_08062023032162']
Stack 32 with items: ['0090016200_08062023032162', '0090016200_08062023006040', '0090016200_08062023006040']
Stack 33 with items: ['0090016200_08062023024519', '0090016200_08062023024519', '0090016200_08062023024519']
Stack 34 with items: ['0090016200_08062023032162', '0090016200_08062023032162', '0090016200_08062023032162']
Stack 35 with items: ['0090016200_08062023032162', '0090016200_08062023032162', '0090016200_08062023032162']
Stack 36 with items: ['0090016200_08062023024519', '0090016200_08062023024519', '0090016200_08062023024519']
Stack 37 with items: ['0090016200_08062023024519', '0090016200_08062023024519', '0090016200_08062023024519']
Stack 38 with items: ['0090016200_08062023031902', '0090016200_08062023010847', '0090016200_08062023031902']
Stack 39 with items: ['0090016200_08062023006584', '0090016200_08062023016489', '0090016200_08062023030632']
Stacks not packed:
Stack 17 missing: ['0090016200_08062023024519', '0090016200_08062023019224', '0090016200_08062023019224']
Stack 18 missing: ['0090016200_08062023024519', '0090016200_08062023019224', '0090016200_08062023024519']
Stack 20 missing: ['0090016200_08062023019224', '0090016200_08062023024519', '0090016200_08062023024519']
Stack 21 missing: ['0090016200_08062023032162', '0090016200_08062023024519', '0090016200_08062023010847']
Stack 23 missing: ['0090016200_08062023010847', '0090016200_08062023024519', '0090016200_08062023032162']
Stack 24 missing: ['0090016200_08062023024519', '0090016200_08062023010847', '0090016200_08062023006040']
Stack 27 missing: ['0090016200_08062023024519', '0090016200_08062023019224', '0090016200_08062023024519']
Stack 28 missing: ['0090016200_08062023032162', '0090016200_08062023032162', '0090016200_08062023032162']
Stack 29 missing: ['0090016200_08062023031902', '0090016200_08062023010847', '0090016200_08062023006040']
Stack 30 missing: ['0090016200_08062023032162', '0090016200_08062023032162', '0090016200_08062023032162']
Stack 31 missing: ['0090016200_08062023032162', '0090016200_08062023032162', '0090016200_08062023032162']
Stack 32 missing: ['0090016200_08062023032162', '0090016200_08062023006040', '0090016200_08062023006040']
Stack 34 missing: ['0090016200_08062023032162', '0090016200_08062023032162', '0090016200_08062023032162']
Stack 35 missing: ['0090016200_08062023032162', '0090016200_08062023032162', '0090016200_08062023032162']
