dataset: X
instance: TR5
+-----------+
2D Packing Heuristic in Truck P191420405
Min2DVol: 31.71611999999999 [m2]
Stack 0 with items: ['0090017000_14062023037056', '0090017000_14062023009049', '0090017000_14062023030649', '0090017000_14062023000838', '0090017000_14062023039518']
Stack 1 with items: ['0090017000_14062023027443', '0090017000_14062023022302']
Stack 2 with items: ['0090017000_14062023001542', '0090017000_14062023001542', '0090017000_14062023030148']
Stack 3 with items: ['0090017000_14062023010950', '0090017000_14062023035443', '0090017000_14062023035443']
Stack 4 with items: ['0090017000_14062023017904', '0090017000_14062023001542', '0090017000_14062023017904']
Stack 5 with items: ['0090017000_14062023014549', '0090017000_14062023012052', '0090017000_14062023017904']
Stack 6 with items: ['0090017000_14062023040386', '0090017000_14062023039483', '0090017000_14062023040386']
Stack 7 with items: ['0090017000_14062023039483', '0090017000_14062023039483', '0090017000_14062023039483']
Stack 8 with items: ['0090017000_14062023039483', '0090017000_14062023039483', '0090017000_14062023039483']
Stack 9 with items: ['0090017000_14062023039483', '0090017000_14062023038215', '0090017000_14062023033381']
Stack 10 with items: ['0090017000_14062023033381', '0090017000_14062023032124', '0090017000_14062023032124']
Stack 11 with items: ['0090017000_14062023032124', '0090017000_14062023032124', '0090017000_14062023032124']
Stack 12 with items: ['0090017000_14062023030723', '0090017000_14062023030253', '0090017000_14062023028565']
Stack 13 with items: ['0090017000_14062023024493', '0090017000_14062023022296', '0090017000_14062023022296']
Stack 14 with items: ['0090017000_14062023023180', '0090017000_14062023023180', '0090017000_14062023023180']
Stack 15 with items: ['0090017000_14062023023180', '0090017000_14062023023180', '0090017000_14062023023180']
Stack 16 with items: ['0090017000_14062023022296', '0090017000_14062023022296', '0090017000_14062023022296']
Stack 17 with items: ['0090017000_14062023018732', '0090017000_14062023018732', '0090017000_14062023018732']
Stack 18 with items: ['0090017000_14062023018732', '0090017000_14062023018732', '0090017000_14062023018732']
Stack 19 with items: ['0090017000_14062023018732', '0090017000_14062023001784', '0090017000_14062023001784']
Stack 20 with items: ['0090017000_14062023017818', '0090017000_14062023017309', '0090017000_14062023017818']
Stack 21 with items: ['0090017000_14062023017309', '0090017000_14062023017309', '0090017000_14062023017309']
Stack 22 with items: ['0090017000_14062023017309', '0090017000_14062023010749', '0090017000_14062023010749']
Stack 23 with items: ['0090017000_14062023010749', '0090017000_14062023010749', '0090017000_14062023010749']
Heuristic packed all stacks
