dataset: X
instance: BY2
+-----------+
2D Packing Heuristic in Truck P171062001
Min2DVol: 19.200000000000003 [m2]
Stack 0 with items: ['0090016900_08062023032536', '0090016900_08062023032536', '0090016900_08062023032536', '0090016900_08062023032536']
Stack 1 with items: ['0090016900_08062023032536', '0090016900_08062023032536', '0090016900_08062023032536', '0090016900_08062023032536']
Stack 2 with items: ['0090016900_08062023032536', '0090016900_08062023032536', '0090016900_08062023032536', '0090016900_08062023032536']
Stack 3 with items: ['0090016900_08062023032536', '0090016900_08062023032536', '0090016900_08062023032536', '0090016900_08062023032536']
Stack 4 with items: ['0090016900_08062023032536', '0090016900_08062023032536', '0090016900_08062023032536', '0090016900_08062023032536']
Stack 5 with items: ['0090016900_08062023032536', '0090016900_08062023032536', '0090016900_08062023032536', '0090016900_08062023032536']
Stack 6 with items: ['0090016900_08062023032536', '0090016900_08062023032536', '0090016900_08062023032536', '0090016900_08062023032536']
Stack 7 with items: ['0090016900_08062023032536', '0090016900_08062023032536', '0090016900_08062023032536', '0090016900_08062023032536']
Stack 8 with items: ['0090016900_08062023004540', '0090016900_08062023004540', '0090016900_08062023004540', '0090016900_08062023004540']
Stack 9 with items: ['0090016900_08062023004540', '0090016900_08062023004540', '0090016900_08062023004540', '0090016900_08062023004540']
Heuristic packed all stacks
