dataset: C
instance: MA
+-----------+
2D Packing Heuristic in Truck P075221503
Min2DVol: 31.654037999999986 [m2]
Stack 0 with items: ['0090016200_27022023031617', '0090016200_27022023031617']
Stack 1 with items: ['0090016200_27022023031617', '0090016200_27022023031617']
Stack 2 with items: ['0090016200_27022023031617', '0090016200_27022023031617']
Stack 3 with items: ['0090016200_27022023031617', '0090016200_27022023031617']
Stack 4 with items: ['0090016200_27022023031617', '0090016200_27022023031617']
Stack 5 with items: ['0090016200_27022023031617', '0090016200_27022023031617']
Stack 6 with items: ['0090016200_27022023031617', '0090016200_27022023031617']
Stack 7 with items: ['0090016200_27022023029856', '0090016200_27022023028794']
Stack 8 with items: ['0090016200_27022023028002', '0090016200_27022023020777']
Stack 9 with items: ['0090016200_27022023020777', '0090016200_27022023020777']
Stack 10 with items: ['0090016200_27022023020777', '0090016200_27022023020777']
Stack 11 with items: ['0090016200_27022023020777', '0090016200_27022023020777']
Stack 12 with items: ['0090016200_27022023020777', '0090016200_27022023020777']
Stack 13 with items: ['0090016200_27022023020777', '0090016200_27022023020777']
Stack 14 with items: ['0090016200_27022023020777', '0090016200_27022023020777']
Stack 15 with items: ['0090016200_27022023020777', '0090016200_27022023018233']
Stack 16 with items: ['0090016200_27022023018233', '0090016200_27022023018233']
Stack 17 with items: ['0090016200_27022023018233', '0090016200_27022023018233']
Stack 18 with items: ['0090016200_27022023018233', '0090016200_27022023018233']
Stack 19 with items: ['0090016200_27022023018233', '0090016200_27022023018233']
Stack 20 with items: ['0090016200_27022023018233', '0090016200_27022023018233']
Stack 21 with items: ['0090016200_27022023018233', '0090016200_27022023018233']
Stack 22 with items: ['0090016200_27022023017165', '0090016200_27022023010936']
Stack 23 with items: ['0090016200_27022023010936', '0090016200_27022023010936']
Stack 24 with items: ['0090016200_27022023010936', '0090016200_27022023008242']
Stack 25 with items: ['0090016200_27022023002342', '0090016200_27022023000514']
Heuristic packed all stacks
