dataset: B
instance: CA
+-----------+
2D Packing Heuristic in Truck P346437201
Min2DVol: 20.400000000000006 [m2]
Stack 0 with items: ['0090012500_26102022001401', '0090012500_26102022000687']
Stack 1 with items: ['0090012500_26102022001226', '0090012500_26102022001226']
Stack 2 with items: ['0090012500_26102022001226', '0090012500_26102022001226']
Stack 3 with items: ['0090012500_26102022001226', '0090012500_26102022001226']
Stack 4 with items: ['0090012500_26102022001226', '0090012500_26102022001226']
Stack 5 with items: ['0090012500_26102022001226', '0090012500_26102022001226']
Stack 6 with items: ['0090012500_26102022000687', '0090012500_26102022000687']
Stack 7 with items: ['0090012500_26102022000687', '0090012500_26102022000687']
Stack 8 with items: ['0090012500_26102022000687', '0090012500_26102022000687']
Stack 9 with items: ['0090012500_26102022000687', '0090012500_26102022000687']
Stack 10 with items: ['0090012500_26102022000687', '0090012500_26102022000687']
Stack 11 with items: ['0090012500_26102022000687', '0090012500_26102022000687']
Stack 12 with items: ['0090012500_26102022000687', '0090012500_26102022000687']
Stack 13 with items: ['0090012500_26102022000687', '0090012500_26102022000687']
Stack 14 with items: ['0090012500_26102022000687', '0090012500_26102022000687']
Stack 15 with items: ['0090012500_26102022000687', '0090012500_26102022000687']
Stack 16 with items: ['0090012500_26102022000687', '0090012500_26102022000687']
Stack 17 with items: ['0090012500_26102022000687', '0090012500_26102022000687']
Stack 18 with items: ['0090012500_26102022000687', '0090012500_26102022000687']
Stack 19 with items: ['0090012500_26102022000687', '0090012500_26102022000296']
Stack 20 with items: ['0090012500_26102022000296', '0090012500_26102022000296']
Stack 21 with items: ['0090012500_26102022000296', '0090012500_26102022000296']
Stack 22 with items: ['0090012500_26102022000296', '0090012500_26102022000296']
Stack 23 with items: ['0090012500_26102022000296', '0090012500_26102022000296']
Stack 24 with items: ['0090012500_26102022000258', '0090012500_26102022000258']
Stack 25 with items: ['0090012500_26102022000258', '0090012500_26102022000258']
Stack 26 with items: ['0090012500_26102022000258', '0090012500_26102022000258']
Stack 27 with items: ['0090012500_26102022000258', '0090012500_26102022000258']
Stack 28 with items: ['0090012500_26102022000258', '0090012500_26102022000258']
Stack 29 with items: ['0090012500_26102022000198', '0090012500_26102022000198']
Stack 30 with items: ['0090012500_26102022000198', '0090012500_26102022000198']
Stack 31 with items: ['0090012500_26102022000198', '0090012500_26102022000198']
Stack 32 with items: ['0090012500_26102022000198', '0090012500_26102022000198']
Stack 33 with items: ['0090012500_26102022000198']
Stacks not packed:
Stack 1 missing: ['0090012500_26102022001226', '0090012500_26102022001226']
Stack 2 missing: ['0090012500_26102022001226', '0090012500_26102022001226']
Stack 3 missing: ['0090012500_26102022001226', '0090012500_26102022001226']
Stack 4 missing: ['0090012500_26102022001226', '0090012500_26102022001226']
Stack 5 missing: ['0090012500_26102022001226', '0090012500_26102022001226']
Stack 27 missing: ['0090012500_26102022000258', '0090012500_26102022000258']
Stack 28 missing: ['0090012500_26102022000258', '0090012500_26102022000258']
Stack 29 missing: ['0090012500_26102022000198', '0090012500_26102022000198']
Stack 30 missing: ['0090012500_26102022000198', '0090012500_26102022000198']
Stack 31 missing: ['0090012500_26102022000198', '0090012500_26102022000198']
Stack 32 missing: ['0090012500_26102022000198', '0090012500_26102022000198']
Stack 33 missing: ['0090012500_26102022000198']
