dataset: X
instance: MA
+-----------+
2D Packing Heuristic in Truck P201036803
Min2DVol: 32.293290000000034 [m2]
Stack 0 with items: ['0090016200_08062023033539', '0090016200_08062023020368', '0090016200_08062023028723', '0090016200_08062023013936']
Stack 1 with items: ['0090016200_08062023032521', '0090016200_08062023031058']
Stack 2 with items: ['0090016200_08062023031058', '0090016200_08062023031058']
Stack 3 with items: ['0090016200_08062023030685', '0090016200_08062023030685']
Stack 4 with items: ['0090016200_08062023029586', '0090016200_08062023029474']
Stack 5 with items: ['0090016200_08062023028723', '0090016200_08062023007670', '0090016200_08062023014609', '0090016200_08062023014866', '0090016200_08062023000095']
Stack 6 with items: ['0090016200_08062023028644', '0090016200_08062023028181']
Stack 7 with items: ['0090016200_08062023027492', '0090016200_08062023027492']
Stack 8 with items: ['0090016200_08062023027429', '0090016200_08062023026829']
Stack 9 with items: ['0090016200_08062023025026', '0090016200_08062023024471']
Stack 10 with items: ['0090016200_08062023024009', '0090016200_08062023024009']
Stack 11 with items: ['0090016200_08062023023237', '0090016200_08062023023193']
Stack 12 with items: ['0090016200_08062023023193', '0090016200_08062023022928']
Stack 13 with items: ['0090016200_08062023021801', '0090016200_08062023020105']
Stack 14 with items: ['0090016200_08062023018764', '0090016200_08062023018764']
Stack 15 with items: ['0090016200_08062023017740', '0090016200_08062023016062']
Stack 16 with items: ['0090016200_08062023016062', '0090016200_08062023015853']
Stack 17 with items: ['0090016200_08062023010844', '0090016200_08062023009852']
Stack 18 with items: ['0090016200_08062023007049', '0090016200_08062023003734']
Stack 19 with items: ['0090016200_08062023003804', '0090016200_08062023000880']
Stack 20 with items: ['0090016200_08062023003734', '0090016200_08062023003734']
Stack 21 with items: ['0090016200_08062023000346', '0090016200_08062023000346']
Stack 22 with items: ['0090016200_08062023029979', '0090016200_08062023029979', '0090016200_08062023029979']
Stack 23 with items: ['0090016200_08062023003552', '0090016200_08062023003552', '0090016200_08062023003552']
Stack 24 with items: ['0090016200_08062023022503', '0090016200_08062023022503', '0090016200_08062023022503']
Stack 25 with items: ['0090016200_08062023022503', '0090016200_08062023022503', '0090016200_08062023022503']
Stack 26 with items: ['0090016200_08062023021699', '0090016200_08062023021161', '0090016200_08062023021161']
Stack 27 with items: ['0090016200_08062023018990', '0090016200_08062023018990', '0090016200_08062023018990']
Stack 28 with items: ['0090016200_08062023018990', '0090016200_08062023018990', '0090016200_08062023018990']
Stack 29 with items: ['0090016200_08062023018990', '0090016200_08062023018990', '0090016200_08062023018990']
Stack 30 with items: ['0090016200_08062023016593', '0090016200_08062023008362', '0090016200_08062023016593']
Stack 31 with items: ['0090016200_08062023008362', '0090016200_08062023008362', '0090016200_08062023008362']
Stack 32 with items: ['0090016200_08062023032220', '0090016200_08062023032220', '0090016200_08062023032220']
Stack 33 with items: ['0090016200_08062023032220', '0090016200_08062023032220', '0090016200_08062023032220']
Stack 34 with items: ['0090016200_08062023032220', '0090016200_08062023032220', '0090016200_08062023032220']
Stack 35 with items: ['0090016200_08062023032220', '0090016200_08062023028641', '0090016200_08062023032220']
Stack 36 with items: ['0090016200_08062023024505', '0090016200_08062023024505', '0090016200_08062023024505']
Stack 37 with items: ['0090016200_08062023024505', '0090016200_08062023024461', '0090016200_08062023024461']
Stack 38 with items: ['0090016200_08062023024461', '0090016200_08062023024461', '0090016200_08062023024461']
Stack 39 with items: ['0090016200_08062023024461', '0090016200_08062023023532', '0090016200_08062023023532']
Stack 40 with items: ['0090016200_08062023022977', '0090016200_08062023022977', '0090016200_08062023022977']
Stack 41 with items: ['0090016200_08062023019908', '0090016200_08062023019908', '0090016200_08062023019908']
Stack 42 with items: ['0090016200_08062023018955', '0090016200_08062023018955', '0090016200_08062023018955']
Stack 43 with items: ['0090016200_08062023018443', '0090016200_08062023018443', '0090016200_08062023018443']
Stack 44 with items: ['0090016200_08062023018443', '0090016200_08062023018443', '0090016200_08062023018443']
Stack 45 with items: ['0090016200_08062023018443', '0090016200_08062023018443', '0090016200_08062023018443']
Stack 46 with items: ['0090016200_08062023018443', '0090016200_08062023018443', '0090016200_08062023018443']
Stack 47 with items: ['0090016200_08062023018443', '0090016200_08062023018443', '0090016200_08062023018443']
Stack 48 with items: ['0090016200_08062023018443', '0090016200_08062023018443', '0090016200_08062023018443']
Stack 49 with items: ['0090016200_08062023018443', '0090016200_08062023018443', '0090016200_08062023018443']
Stack 50 with items: ['0090016200_08062023014762', '0090016200_08062023014762', '0090016200_08062023014762']
Stack 51 with items: ['0090016200_08062023014762', '0090016200_08062023014464', '0090016200_08062023014762']
Stacks not packed:
Stack 2 missing: ['0090016200_08062023031058', '0090016200_08062023031058']
Stack 6 missing: ['0090016200_08062023028644', '0090016200_08062023028181']
Stack 11 missing: ['0090016200_08062023023237', '0090016200_08062023023193']
