dataset: X
instance: TR2
+-----------+
2D Packing Heuristic in Truck P165423707
Min2DVol: 30.71999999999999 [m2]
Stack 0 with items: ['0090017000_08062023016172', '0090017000_08062023000170']
Stack 1 with items: ['0090017000_08062023001335', '0090017000_08062023000170']
Stack 2 with items: ['0090017000_08062023037502', '0090017000_08062023030627', '0090017000_08062023029381']
Stack 3 with items: ['0090017000_08062023029381', '0090017000_08062023029381', '0090017000_08062023029381']
Stack 4 with items: ['0090017000_08062023029381', '0090017000_08062023029039', '0090017000_08062023029381']
Stack 5 with items: ['0090017000_08062023029039', '0090017000_08062023029039', '0090017000_08062023029039']
Stack 6 with items: ['0090017000_08062023029039', '0090017000_08062023029039', '0090017000_08062023029039']
Stack 7 with items: ['0090017000_08062023028688', '0090017000_08062023028688', '0090017000_08062023028688']
Stack 8 with items: ['0090017000_08062023027700', '0090017000_08062023027700', '0090017000_08062023027700']
Stack 9 with items: ['0090017000_08062023026428', '0090017000_08062023016348', '0090017000_08062023016348']
Stack 10 with items: ['0090017000_08062023016348', '0090017000_08062023016348', '0090017000_08062023016348']
Stack 11 with items: ['0090017000_08062023016348', '0090017000_08062023014934', '0090017000_08062023016348']
Stack 12 with items: ['0090017000_08062023014691', '0090017000_08062023014691', '0090017000_08062023014691']
Stack 13 with items: ['0090017000_08062023013354', '0090017000_08062023013354', '0090017000_08062023013354']
Stack 14 with items: ['0090017000_08062023013354', '0090017000_08062023012792', '0090017000_08062023013354']
Stack 15 with items: ['0090017000_08062023010927', '0090017000_08062023010927', '0090017000_08062023010927']
Stack 16 with items: ['0090017000_08062023010927', '0090017000_08062023009949', '0090017000_08062023009949']
Stack 17 with items: ['0090017000_08062023009949', '0090017000_08062023008540', '0090017000_08062023008540']
Stack 18 with items: ['0090017000_08062023008540', '0090017000_08062023003945', '0090017000_08062023003945']
Stack 19 with items: ['0090017000_08062023011443', '0090017000_08062023011443', '0090017000_08062023040803']
Stack 20 with items: ['0090017000_08062023015716', '0090017000_08062023015716', '0090017000_08062023033770']
Stack 21 with items: ['0090017000_08062023032541', '0090017000_08062023033641', '0090017000_08062023033641']
Heuristic packed all stacks
