dataset: C
instance: AS3
+-----------+
2D Packing Heuristic in Truck P103730403
Min2DVol: 34.08 [m2]
Stack 0 with items: ['0090018000_28022023014564', '0090018000_28022023014564', '0090018000_28022023014564']
Stack 1 with items: ['0090018000_28022023014564', '0090018000_28022023014564', '0090018000_28022023014564']
Stack 2 with items: ['0090018000_28022023014564', '0090018000_28022023014564', '0090018000_28022023014564']
Stack 3 with items: ['0090018000_28022023014564', '0090018000_28022023014164', '0090018000_28022023014164']
Stack 4 with items: ['0090018000_28022023014164', '0090018000_28022023014164', '0090018000_28022023014164']
Stack 5 with items: ['0090018000_28022023014164', '0090018000_28022023014164', '0090018000_28022023014164']
Stack 6 with items: ['0090018000_28022023014164', '0090018000_28022023012210', '0090018000_28022023012210']
Stack 7 with items: ['0090018000_28022023012210', '0090018000_28022023012210', '0090018000_28022023012210']
Stack 8 with items: ['0090018000_28022023012210', '0090018000_28022023012210', '0090018000_28022023012210']
Stack 9 with items: ['0090018000_28022023012210', '0090018000_28022023010854', '0090018000_28022023010854']
Stack 10 with items: ['0090018000_28022023010854', '0090018000_28022023010530', '0090018000_28022023010854']
Stack 11 with items: ['0090018000_28022023010530', '0090018000_28022023010530', '0090018000_28022023010530']
Stack 12 with items: ['0090018000_28022023010530', '0090018000_28022023010530', '0090018000_28022023010530']
Stack 13 with items: ['0090018000_28022023009658', '0090018000_28022023009658', '0090018000_28022023009658']
Stack 14 with items: ['0090018000_28022023009658', '0090018000_28022023006549', '0090018000_28022023009658']
Stack 15 with items: ['0090018000_28022023006549', '0090018000_28022023005916', '0090018000_28022023005916']
Stack 16 with items: ['0090018000_28022023005916', '0090018000_28022023005916', '0090018000_28022023005916']
Stack 17 with items: ['0090018000_28022023004843', '0090018000_28022023004843', '0090018000_28022023004843']
Stack 18 with items: ['0090018000_28022023004843', '0090018000_28022023004843', '0090018000_28022023004843']
Stack 19 with items: ['0090018000_28022023004843', '0090018000_28022023004285', '0090018000_28022023004285']
Stack 20 with items: ['0090018000_28022023004285', '0090018000_28022023004285', '0090018000_28022023004285']
Stack 21 with items: ['0090018000_28022023004285', '0090018000_28022023001947', '0090018000_28022023001947']
Stack 22 with items: ['0090018000_28022023003162', '0090018000_28022023003162', '0090018000_28022023003162']
Stack 23 with items: ['0090018000_28022023003162', '0090018000_28022023003162', '0090018000_28022023003162']
Stack 24 with items: ['0090018000_28022023003162', '0090018000_28022023011003', '0090018000_28022023011003']
Stack 25 with items: ['0090018000_28022023003162', '0090018000_28022023003162', '0090018000_28022023003162']
Heuristic packed all stacks
