dataset: C
instance: TR
+-----------+
2D Packing Heuristic in Truck P070421801
Min2DVol: 25.199999999999992 [m2]
Stack 0 with items: ['0090017000_27022023035737', '0090017000_27022023035737', '0090017000_27022023035737']
Stack 1 with items: ['0090017000_27022023035737', '0090017000_27022023035737', '0090017000_27022023035737']
Stack 2 with items: ['0090017000_27022023035737', '0090017000_27022023035737', '0090017000_27022023035737']
Stack 3 with items: ['0090017000_27022023035737', '0090017000_27022023035737', '0090017000_27022023035737']
Stack 4 with items: ['0090017000_27022023035737', '0090017000_27022023028224', '0090017000_27022023035737']
Stack 5 with items: ['0090017000_27022023028224', '0090017000_27022023028224', '0090017000_27022023028224']
Stack 6 with items: ['0090017000_27022023028224', '0090017000_27022023028224', '0090017000_27022023028224']
Stack 7 with items: ['0090017000_27022023028224', '0090017000_27022023026589', '0090017000_27022023028224']
Stack 8 with items: ['0090017000_27022023017793', '0090017000_27022023017793', '0090017000_27022023017793']
Stack 9 with items: ['0090017000_27022023017793', '0090017000_27022023017793', '0090017000_27022023017793']
Stack 10 with items: ['0090017000_27022023009027', '0090017000_27022023009027', '0090017000_27022023009027']
Stack 11 with items: ['0090017000_27022023009027', '0090017000_27022023009027', '0090017000_27022023009027']
Stack 12 with items: ['0090017000_27022023004053', '0090017000_27022023004053', '0090017000_27022023004053']
Stack 13 with items: ['0090017000_27022023004053', '0090017000_27022023004053', '0090017000_27022023004053']
Stack 14 with items: ['0090017000_27022023004053', '0090017000_27022023004053', '0090017000_27022023004053']
Stack 15 with items: ['0090017000_27022023004053', '0090017000_27022023003047', '0090017000_27022023003047']
Stack 16 with items: ['0090017000_27022023003047', '0090017000_27022023003047', '0090017000_27022023003047']
Stack 17 with items: ['0090017000_27022023003047', '0090017000_27022023003047', '0090017000_27022023003047']
Stack 18 with items: ['0090017000_27022023003047', '0090017000_27022023003047', '0090017000_27022023003047']
Stack 19 with items: ['0090017000_27022023003047', '0090017000_27022023003047', '0090017000_27022023003047']
Stack 20 with items: ['0090017000_27022023002590']
Heuristic packed all stacks
