dataset: X
instance: SA2
+-----------+
2D Packing Heuristic in Truck P188056119
Min2DVol: 32.46985199999999 [m2]
Stack 0 with items: ['0090017100_08062023025818', '0090017100_08062023025818', '0090017100_08062023025818']
Stack 1 with items: ['0090017100_08062023025818', '0090017100_08062023025818', '0090017100_08062023025818']
Stack 2 with items: ['0090017100_08062023025818', '0090017100_08062023025818', '0090017100_08062023025818']
Stack 3 with items: ['0090017100_08062023025818', '0090017100_08062023025818', '0090017100_08062023025818']
Stack 4 with items: ['0090017100_08062023025818', '0090017100_08062023025818', '0090017100_08062023025818']
Stack 5 with items: ['0090017100_08062023025818', '0090017100_08062023025818', '0090017100_08062023025818']
Stack 6 with items: ['0090017100_08062023025818', '0090017100_08062023025463', '0090017100_08062023025818']
Stack 7 with items: ['0090017100_08062023025463', '0090017100_08062023021348', '0090017100_08062023021348']
Stack 8 with items: ['0090017100_08062023021348', '0090017100_08062023021348', '0090017100_08062023021348']
Stack 9 with items: ['0090017100_08062023021348', '0090017100_08062023021348', '0090017100_08062023021348']
Stack 10 with items: ['0090017100_08062023017099', '0090017100_08062023010581', '0090017100_08062023017099']
Stack 11 with items: ['0090017100_08062023010581', '0090017100_08062023010581', '0090017100_08062023010581']
Stack 12 with items: ['0090017100_08062023002436', '0090017100_08062023002436', '0090017100_08062023002436']
Stack 13 with items: ['0090017100_08062023002436', '0090017100_08062023002436', '0090017100_08062023002436']
Stack 14 with items: ['0090017100_08062023002436', '0090017100_08062023002436', '0090017100_08062023002436']
Stack 15 with items: ['0090017100_08062023002436', '0090017100_08062023002436', '0090017100_08062023002436']
Stack 16 with items: ['0090017100_08062023002436', '0090017100_08062023002436', '0090017100_08062023002436']
Stack 17 with items: ['0090017100_08062023002436', '0090017100_08062023002436', '0090017100_08062023002436']
Stack 18 with items: ['0090017100_08062023002436', '0090017100_08062023002436', '0090017100_08062023002436']
Stack 19 with items: ['0090017100_08062023002436', '0090017100_08062023002436', '0090017100_08062023002436']
Stack 20 with items: ['0090017100_08062023002436', '0090017100_08062023002436', '0090017100_08062023002436']
Stack 21 with items: ['0090017100_08062023002436', '0090017100_08062023002436', '0090017100_08062023002436']
Stack 22 with items: ['0090017100_08062023002436']
Stack 23 with items: ['0090017100_08062023019039', '0090017100_08062023019039', '0090017100_08062023019039']
Stack 24 with items: ['0090017100_08062023011859', '0090017100_08062023003586', '0090017100_08062023019039']
Stack 25 with items: ['0090017100_08062023021145', '0090017100_08062023011859', '0090017100_08062023021145']
Stack 26 with items: ['0090017100_08062023019039', '0090017100_08062023019039', '0090017100_08062023019039']
Stacks not packed:
Stack 9 missing: ['0090017100_08062023021348', '0090017100_08062023021348', '0090017100_08062023021348']
