dataset: C
instance: MA3
+-----------+
2D Packing Heuristic in Truck P096033101
Min2DVol: 33.396119999999996 [m2]
Stack 0 with items: ['0090016200_28022023032024', '0090016200_28022023003570', '0090016200_28022023032024']
Stack 1 with items: ['0090016200_28022023024283', '0090016200_28022023024283', '0090016200_28022023024283']
Stack 2 with items: ['0090016200_28022023032024', '0090016200_28022023032024', '0090016200_28022023032024']
Stack 3 with items: ['0090016200_28022023021481', '0090016200_28022023021481', '0090016200_28022023032024']
Stack 4 with items: ['0090016200_28022023024283', '0090016200_28022023024283', '0090016200_28022023024283']
Stack 5 with items: ['0090016200_28022023032024', '0090016200_28022023032024', '0090016200_28022023032024']
Stack 6 with items: ['0090016200_28022023032024', '0090016200_28022023024887', '0090016200_28022023032024']
Stack 7 with items: ['0090016200_28022023032024', '0090016200_28022023032024', '0090016200_28022023032024']
Stack 8 with items: ['0090016200_28022023004995', '0090016200_28022023003767', '0090016200_28022023024037']
Stack 9 with items: ['0090016200_28022023015123']
Stack 10 with items: ['0090016200_28022023022043', '0090016200_28022023022043', '0090016200_28022023022043', '0090016200_28022023022043']
Stack 11 with items: ['0090016200_28022023022043', '0090016200_28022023022043', '0090016200_28022023022043', '0090016200_28022023022043']
Stack 12 with items: ['0090016200_28022023022043', '0090016200_28022023017191', '0090016200_28022023017191', '0090016200_28022023017191']
Stack 13 with items: ['0090016200_28022023017191', '0090016200_28022023017191', '0090016200_28022023017191', '0090016200_28022023017191']
Stack 14 with items: ['0090016200_28022023017191', '0090016200_28022023017191', '0090016200_28022023017191', '0090016200_28022023017191']
Stack 15 with items: ['0090016200_28022023017191', '0090016200_28022023011958', '0090016200_28022023017191', '0090016200_28022023017191']
Stack 16 with items: ['0090016200_28022023011958', '0090016200_28022023011958', '0090016200_28022023011958', '0090016200_28022023011958']
Stack 17 with items: ['0090016200_28022023011240', '0090016200_28022023009904', '0090016200_28022023009904', '0090016200_28022023008737']
Stack 18 with items: ['0090016200_28022023008737', '0090016200_28022023008737', '0090016200_28022023008737', '0090016200_28022023008737']
Stack 19 with items: ['0090016200_28022023008737', '0090016200_28022023008737', '0090016200_28022023008737', '0090016200_28022023008737']
Stack 20 with items: ['0090016200_28022023008737', '0090016200_28022023008737', '0090016200_28022023008737', '0090016200_28022023008737']
Stack 21 with items: ['0090016200_28022023007551', '0090016200_28022023006113', '0090016200_28022023006113', '0090016200_28022023006113']
Stack 22 with items: ['0090016200_28022023006113', '0090016200_28022023006113', '0090016200_28022023006113', '0090016200_28022023006113']
Stacks not packed:
Stack 22 missing: ['0090016200_28022023006113', '0090016200_28022023006113', '0090016200_28022023006113', '0090016200_28022023006113']
