dataset: C
instance: PA3
+-----------+
2D Packing Heuristic in Truck P118522201
Min2DVol: 32.20799999999999 [m2]
Stack 0 with items: ['0091017200_28022023029500', '0091017200_28022023029500']
Stack 1 with items: ['0091017200_28022023029500', '0091017200_28022023029500']
Stack 2 with items: ['0091017200_28022023029500', '0091017200_28022023029500']
Stack 3 with items: ['0091017200_28022023029500', '0091017200_28022023029038']
Stack 4 with items: ['0091017200_28022023029038', '0091017200_28022023029038']
Stack 5 with items: ['0091017200_28022023029038', '0091017200_28022023029038']
Stack 6 with items: ['0091017200_28022023029038', '0091017200_28022023017189']
Stack 7 with items: ['0091017200_28022023017189', '0091017200_28022023017189']
Stack 8 with items: ['0091017200_28022023017189', '0091017200_28022023017189']
Stack 9 with items: ['0091017200_28022023017189', '0091017200_28022023015739']
Stack 10 with items: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 11 with items: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 12 with items: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 13 with items: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 14 with items: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 15 with items: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 16 with items: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 17 with items: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 18 with items: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 19 with items: ['0091017200_28022023015739', '0091017200_28022023014872']
Stack 20 with items: ['0091017200_28022023008813', '0091017200_28022023008813']
Stack 21 with items: ['0091017200_28022023008813', '0091017200_28022023008813']
Stacks not packed:
Stack 4 missing: ['0091017200_28022023029038', '0091017200_28022023029038']
Stack 5 missing: ['0091017200_28022023029038', '0091017200_28022023029038']
Stack 10 missing: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 11 missing: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 12 missing: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 13 missing: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 14 missing: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 15 missing: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 16 missing: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 17 missing: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 18 missing: ['0091017200_28022023015739', '0091017200_28022023015739']
Stack 19 missing: ['0091017200_28022023015739', '0091017200_28022023014872']
