dataset: A
instance: TA
+-----------+
2D Packing Heuristic in Truck P202385703
Min2DVol: 15.599999999999996 [m2]
Stack 0 with items: ['0090038300_03072022010161', '0090038300_03072022008663', '0090038300_03072022008663', '0090038300_03072022008663']
Stack 1 with items: ['0090038300_03072022006397', '0090038300_03072022006397', '0090038300_03072022006397', '0090038300_03072022006397']
Stack 2 with items: ['0090038300_03072022006397', '0090038300_03072022006397', '0090038300_03072022006397', '0090038300_03072022006397']
Stack 3 with items: ['0090038300_03072022006397', '0090038300_03072022006397', '0090038300_03072022006397', '0090038300_03072022006397']
Stack 4 with items: ['0090038300_03072022006397', '0090038300_03072022006397', '0090038300_03072022006397', '0090038300_03072022006397']
Stack 5 with items: ['0090038300_03072022006397', '0090038300_03072022006397', '0090038300_03072022006397', '0090038300_03072022006397']
Stack 6 with items: ['0090038300_03072022006397', '0090038300_03072022006397', '0090038300_03072022006397', '0090038300_03072022006397']
Stack 7 with items: ['0090038300_03072022006397', '0090038300_03072022000864', '0090038300_03072022000864', '0090038300_03072022000864']
Stack 8 with items: ['0090038300_03072022000864', '0090038300_03072022000864', '0090038300_03072022000864', '0090038300_03072022000864']
Stack 9 with items: ['0090038300_03072022000864', '0090038300_03072022000864', '0090038300_03072022000864', '0090038300_03072022000864']
Stack 10 with items: ['0090038300_03072022000864', '0090038300_03072022000864', '0090038300_03072022000864', '0090038300_03072022000864']
Stack 11 with items: ['0090038300_03072022000864', '0090038300_03072022000864', '0090038300_03072022000864', '0090038300_03072022000864']
Stack 12 with items: ['0090038300_03072022000864', '0090038300_03072022000864', '0090038300_03072022000864', '0090038300_03072022000864']
Heuristic packed all stacks
