dataset: A
instance: BY2
+-----------+
2D Packing Heuristic in Truck P265066705
Min2DVol: 25.620600000000007 [m2]
Stack 0 with items: ['0090016900_03072022012420', '0090016900_03072022001694', '0090016900_03072022012420']
Stack 1 with items: ['0090016900_03072022007653', '0090016900_03072022007653', '0090016900_03072022007653']
Stack 2 with items: ['0090016900_03072022012420', '0090016900_03072022001472', '0090016900_03072022012420']
Stack 3 with items: ['0090016900_03072022001694', '0090016900_03072022001472', '0090016900_03072022001694']
Stack 4 with items: ['0090016900_03072022007653', '0090016900_03072022001499', '0090016900_03072022001336']
Stack 5 with items: ['0090016900_03072022007653', '0090016900_03072022001336', '0090016900_03072022007653']
Stack 6 with items: ['0090016900_03072022012420', '0090016900_03072022012420']
Stack 7 with items: ['0090016900_03072022010838', '0090016900_03072022010838']
Stack 8 with items: ['0090016900_03072022010838', '0090016900_03072022010838']
Stack 9 with items: ['0090016900_03072022010838', '0090016900_03072022010838']
Stack 10 with items: ['0090016900_03072022008937', '0090016900_03072022008937']
Stack 11 with items: ['0090016900_03072022008937', '0090016900_03072022003374']
Stack 12 with items: ['0090016900_03072022003374', '0090016900_03072022003374']
Stack 13 with items: ['0090016900_03072022003374', '0090016900_03072022003374']
Stack 14 with items: ['0090016900_03072022003374', '0090016900_03072022001639']
Stack 15 with items: ['0090016900_03072022001623', '0090016900_03072022001623']
Stack 16 with items: ['0090016900_03072022001623', '0090016900_03072022001623']
Heuristic packed all stacks
