dataset: A
instance: TA
+-----------+
2D Packing Heuristic in Truck P217386401
Min2DVol: 25.199999999999992 [m2]
Stack 0 with items: ['0090038300_03072022008118', '0090038300_03072022008118', '0090038300_03072022008118']
Stack 1 with items: ['0090038300_03072022007834', '0090038300_03072022007834', '0090038300_03072022007834']
Stack 2 with items: ['0090038300_03072022007834', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 3 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 4 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 5 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 6 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 7 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 8 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 9 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 10 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 11 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 12 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 13 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 14 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 15 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 16 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 17 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 18 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 19 with items: ['0090038300_03072022006083', '0090038300_03072022006083', '0090038300_03072022006083']
Stack 20 with items: ['0090038300_03072022006083', '0090038300_03072022006083']
Heuristic packed all stacks
