dataset: C
instance: CI2
+-----------+
2D Packing Heuristic in Truck P098403903
Min2DVol: 27.200000000000006 [m2]
Stack 0 with items: ['0090016800_28022023018827', '0090016800_28022023018827']
Stack 1 with items: ['0090016800_28022023018827', '0090016800_28022023018827']
Stack 2 with items: ['0090016800_28022023018827', '0090016800_28022023018827']
Stack 3 with items: ['0090016800_28022023018827', '0090016800_28022023018827']
Stack 4 with items: ['0090016800_28022023018827', '0090016800_28022023018827']
Stack 5 with items: ['0090016800_28022023018827', '0090016800_28022023018827']
Stack 6 with items: ['0090016800_28022023018827', '0090016800_28022023018827']
Stack 7 with items: ['0090016800_28022023018827', '0090016800_28022023018827']
Stack 8 with items: ['0090016800_28022023018827', '0090016800_28022023018827']
Stack 9 with items: ['0090016800_28022023018827', '0090016800_28022023012265']
Stack 10 with items: ['0090016800_28022023012265', '0090016800_28022023012265']
Stack 11 with items: ['0090016800_28022023012265', '0090016800_28022023012265']
Stack 12 with items: ['0090016800_28022023012265', '0090016800_28022023009276']
Stack 13 with items: ['0090016800_28022023007389', '0090016800_28022023007389']
Stack 14 with items: ['0090016800_28022023007389', '0090016800_28022023007389']
Stack 15 with items: ['0090016800_28022023007389', '0090016800_28022023007389']
Stack 16 with items: ['0090016800_28022023005752', '0090016800_28022023005752']
Stacks not packed:
Stack 8 missing: ['0090016800_28022023018827', '0090016800_28022023018827']
Stack 9 missing: ['0090016800_28022023018827', '0090016800_28022023012265']
Stack 10 missing: ['0090016800_28022023012265', '0090016800_28022023012265']
Stack 11 missing: ['0090016800_28022023012265', '0090016800_28022023012265']
Stack 12 missing: ['0090016800_28022023012265', '0090016800_28022023009276']
Stack 13 missing: ['0090016800_28022023007389', '0090016800_28022023007389']
Stack 14 missing: ['0090016800_28022023007389', '0090016800_28022023007389']
Stack 15 missing: ['0090016800_28022023007389', '0090016800_28022023007389']
Stack 16 missing: ['0090016800_28022023005752', '0090016800_28022023005752']
