Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0091017200_26102022000001;0006487400;;0091017200;172PF2;285C72123R;PAL-S-0432;3;800;600;350;23,840;0;GERB--3543_800_600;none;202211290000;202212020930;10;100
0091017200_26102022000002;0026851106;;0091017200;172PF2;462116UA0A;PAL-S-0022;1;1200;800;345;64,464;0;GERB--3737_1200_800;none;202211230000;202211281030;56;100
0091017200_26102022000003;0002573911;;0091017200;172PF1;903000421R;CON-S-0365;2;1750;1100;1030;491,160;45;GERB--1584_1750_1100;none;202212190000;202212221800;13;100
0091017200_26102022000004;0011880500;;0091017200;172PF2;215136662R;SLI---2112;4;1206;1010;1085;199,160;0;GERB--0528_1206_1010;none;202212140000;202212210900;22;100
0091017200_26102022000005;0025125900;;0091017200;172PF2;924902052R;SLI---2112;1;1206;1010;485;61,110;0;GERB--0528_1206_1010;none;202212200000;202212231100;34;100
0091017200_26102022000006;0025125900;;0091017200;172PF2;924410708R;SLI---2112;1;1206;1010;785;117,000;0;GERB--0528_1206_1010;none;202211290000;202212021100;118;100
0091017200_26102022000007;0029450102;;0091017200;172GRP;748A27094R;SLI---0601;4;1200;1000;750;107,558;45;GERB--1213_1200_1000;none;202211110000;202211161115;1;100
0091017200_26102022000008;0002586306;;0091017200;172PF2;658408357R;SLI---1200;9;1600;1200;930;155,000;45;GERB--1613_1600_1200;widthwise;202212140000;202212191600;2;100
0091017200_26102022000009;0041848300;;0091017200;172PF2;215793115R;SLI---2112;4;1206;1010;1181;157,320;0;GERB--0528_1206_1010;none;202212140000;202212191030;5;100
0091017200_26102022000010;0011880500;;0091017200;172PF2;215030345R;SLI---2112;1;1206;1010;1685;213,150;0;GERB--0528_1206_1010;none;202212020000;202212120900;15;100
0091017200_26102022000011;0011880500;;0091017200;172PF2;215019412R;SLI---2112;3;1206;1010;1085;187,550;0;GERB--0528_1206_1010;none;202211210000;202211280900;14;100
0091017200_26102022000012;0002585202;;0091017200;172PF2;803315512R;SFDA--9809;1;1600;1200;930;234,140;0;GERB--1613_1600_1200;none;202212150000;202212201000;12;100
0091017200_26102022000013;0021865320;;0091017200;172PF2;240119779S;ECM---4833;3;1210;1010;990;130,758;20;GERB--0408_1210_1010;none;202211230000;202211250930;27;100
0091017200_26102022000014;0011146101;;0091017200;172PF2;231006293R;SLI---0770;2;1200;1000;975;822,600;45;GERB--1213_1200_1000;none;202211170000;202211240901;64;100
0091017200_26102022000015;0027593900;;0091017200;172PF2;214990117R;SLI---0770;1;1200;1000;975;138,504;45;GERB--1213_1200_1000;none;202212160000;202212211830;2;100
0091017200_26102022000016;0025767300;;0091017200;172PF2;821075752R;SLI---0601;1;1200;1000;750;215,608;45;GERB--1213_1200_1000;none;202211170000;202211220930;3;100
0091017200_26102022000017;0011880500;;0091017200;172PF2;217417251R;SLI---2112;1;1206;1010;785;138,600;0;GERB--0528_1206_1010;none;202211230000;202211300900;111;100
0091017200_26102022000018;0002585202;;0091017200;172PF2;823307981R;SFDA--9808;1;1600;1200;930;238,496;0;GERB--1613_1600_1200;none;202211140000;202211171000;15;100
0091017200_26102022000019;0002573203;;0091017200;172PF2;8200024617;SLI---2112;1;1206;1010;385;158,900;0;GERB--0528_1206_1010;none;202211240000;202211291030;28;100
0091017200_26102022000020;0002573211;;0091017200;172PF2;764501404R;SLI---1200;1;1600;1200;930;581,040;45;GERB--1613_1600_1200;widthwise;202211030000;202211080830;11;100
0091017200_26102022000021;0002488804;;0091017200;172GRP;803312944R;SLI---1200;1;1600;1200;930;224,800;45;GERB--1613_1600_1200;widthwise;202212160000;202212210800;10;100
0091017200_26102022000022;0002519301;;0091017200;172GRD;681005117R;ECM---4924;1;1670;1220;1540;244,160;45;GERB--1363_1670_1220;none;202211180000;202211230600;4;100
0091017200_26102022000023;0011780500;;0091017200;172PF2;924006883R;SLI---2112;1;1206;1010;485;77,700;0;GERB--0528_1206_1010;none;202211080000;202211110715;41;100
0091017200_26102022000024;0000923606;;0091017200;172GRP;748A39652R;SLI---0770;1;1200;1000;975;225,000;45;GERB--1213_1200_1000;none;202212070000;202212130930;5;100
0091017200_26102022000025;0011880500;;0091017200;172PF2;217411185R;SLI---2112;1;1206;1010;485;74,050;0;GERB--0528_1206_1010;none;202212050000;202212140900;109;100
0091017200_26102022000026;0012008400;;0091017200;172PF2;732749432R;SLI---0770;5;1200;1000;975;193,570;45;GERB--1213_1200_1000;none;202211280000;202212010930;9;100
0091017200_26102022000027;0006487400;;0091017200;172PF2;284B21908R;SLI---2112;1;1206;1010;1185;246,900;0;GERB--0528_1206_1010;none;202211150000;202211180930;1476;100
0091017200_26102022000028;0002585202;;0091017200;172PF2;803316235R;SFDA--9809;4;1600;1200;930;234,140;0;GERB--1613_1600_1200;none;202211030000;202211081700;6;100
0091017200_26102022000029;0006487400;;0091017200;172PF2;285E76XJ0A;ECA---0021;1;1200;1000;295;59,200;0;GERB--3551_1200_1000;none;202211150000;202211180930;56;100
0091017200_26102022000030;0002576702;;0091017200;172PF2;265501698R;SFDA--9423;1;1200;1000;975;190,936;45;GERB--1213_1200_1000;none;202211070000;202211101430;15;100
0091017200_26102022000031;0011130703;;0091017200;172PF2;755101993R;SLI---1101;1;1900;1200;750;239,614;45;GERB--0109_1900_1200;none;202212020000;202212121100;3;100
0091017200_26102022000032;0011880500;;0091017200;172PF2;215019449R;SLI---2112;1;1206;1010;1391;101,000;0;GERB--0528_1206_1010;none;202212120000;202212190900;7;100
0091017200_26102022000033;0025125900;;0091017200;172PF2;924806412R;SLI---2112;2;1206;1010;1089;155,000;0;GERB--0528_1206_1010;none;202212010000;202212071100;40;100
0091017200_26102022000034;0002585202;;0091017200;172PF2;803305915R;SFDA--9809;4;1600;1200;930;234,140;0;GERB--1613_1600_1200;none;202211180000;202211231000;12;100
0091017200_26102022000035;0021865320;;0091017200;172PF2;240110342S;ECM---4833;1;1210;1010;990;115,330;20;GERB--0408_1210_1010;none;202212150000;202212190930;24;100
0091017200_26102022000036;0026851106;;0091017200;172PF2;215074CL0A;ECA---0021;1;1200;1000;345;32,844;0;GERB--3551_1200_1000;none;202211210000;202211241030;99;100
0091017200_26102022000037;0011130702;;0091017200;172PF2;673316UE5A;SLI---0770;1;1200;1000;975;213,900;45;GERB--1213_1200_1000;none;202211230000;202211301000;3;100
0091017200_26102022000038;0025125900;;0091017200;172PF2;924806412R;SLI---2112;2;1206;1010;1089;155,000;0;GERB--0528_1206_1010;none;202211070000;202211101100;80;100
