Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090017000_26102022000001;0040488503;;0090017000;G08;739301490R;CON-S-0130;1;780;570;478;299,250;47;GERB--3195_780_570;widthwise;202211010000;202211041500;3;4
0090017000_26102022000002;0011129700;;0090017000;G08;654000760R;SLI---2112;2;1206;1010;1185;517,400;0;GERB--0528_1206_1010;none;202211210000;202211241130;36;100
0090017000_26102022000003;0026358401;;0090017000;G01;727122883R;CON-S-0456;20;1900;1200;1350;634,680;33;GERB--1830_1900_1200;none;202211170000;202211211600;15;100
0090017000_26102022000004;0002878000;;0090017000;G01;144609635R;SLI---0770;15;1200;1000;975;174,860;45;GERB--1213_1200_1000;none;202212050000;202212091000;17;100
0090017000_26102022000005;0002888802;;0090017000;G01;403150709R;SLI---2112;1;1206;1010;485;37,540;0;GERB--0528_1206_1010;none;202212060000;202212091300;118;100
0090017000_26102022000006;0040944102;;0090017000;V11;803008603R;CON-S-0402;4;1400;1000;965;670,000;45;GERB--0859_1400_1000;none;202212060000;202212090300;6;100
0090017000_26102022000007;0040944102;;0090017000;V11;903007411R;CON-S-0204;9;1765;1050;930;282,400;45;GERB--1736_1765_1050;none;202211010000;202211040300;5;100
0090017000_26102022000008;0011129700;;0090017000;G08;781409558R;SLI---0770;3;1200;1000;975;183,780;45;GERB--1213_1200_1000;none;202211080000;202211111130;2;100
0090017000_26102022000009;0040944102;;0090017000;V11;903009835R;ECM---5035;1;1600;1200;1250;454,564;45;GERB--0719_1600_1200;none;202211110000;202211150300;8;100
0090017000_26102022000010;0002971803;;0090017000;G01;921005FA0A;SLI---0901;28;1600;1200;750;240,564;45;GERB--1613_1600_1200;none;202211290000;202212021000;13;100
0090017000_26102022000011;0005965120;;0090017000;G01;118260898R;SLI---2112;1;1206;1010;485;23,956;0;GERB--0528_1206_1010;none;202211190000;202211241901;26;100
0090017000_26102022000012;0023416200;;0090017000;G08;901357837R;CON-S-0130;1;780;570;478;106,800;47;GERB--3195_780_570;widthwise;202211090000;202211121200;2;4
0090017000_26102022000013;0011129700;;0090017000;G08;242395656R;SLI---0770;1;1200;1000;975;356,400;45;GERB--1213_1200_1000;none;202212130000;202212161130;6;100
0090017000_26102022000014;0011129700;;0090017000;G08;755228894R;SLI---0130;6;800;600;560;174,200;42;GERB--0588_800_600;none;202211170000;202211211130;4;100
0090017000_26102022000015;0023416200;;0090017000;G08;766855808R;SLI---0760;2;1200;1000;930;233,200;45;GERB--1213_1200_1000;none;202211020000;202211051200;2;100
0090017000_26102022000016;0011129200;;0090017000;G08;673510433R;SLI---0770;1;1200;1000;975;129,960;45;GERB--1213_1200_1000;none;202210310000;202211030145;4;100
0090017000_26102022000017;0009500603;;0090017000;G01;490011723R;CFDA--2006;6;1600;1200;960;334,110;45;GERB--1613_1600_1200;none;202211140000;202211181100;15;100
0090017000_26102022000018;0040944102;;0090017000;V11;903007411R;CON-S-0204;9;1765;1050;930;282,400;45;GERB--1736_1765_1050;none;202211240000;202211281630;5;100
0090017000_26102022000019;0025958400;;0090017000;G01;214108706R;SLI---0770;6;1200;1000;975;141,500;45;GERB--1213_1200_1000;none;202211100000;202211151020;3;100
0090017000_26102022000020;0028482700;;0090017000;G01;687604772R;SLI---2112;1;1206;1010;485;39,468;0;GERB--0528_1206_1010;none;202211280000;202212021000;32;100
0090017000_26102022000021;0011210403;;0090017000;V55;149118631R;SLI---2112;1;1206;1010;1089;76,040;0;GERB--0528_1206_1010;none;202211210000;202211241200;22;100
0090017000_26102022000022;0011129700;;0090017000;G08;767K65528R;SLI---0770;1;1200;1000;975;198,400;45;GERB--1213_1200_1000;none;202211190000;202211231130;2;100
0090017000_26102022000023;0040944102;;0090017000;V11;903009835R;ECM---5035;1;1600;1200;1250;454,564;45;GERB--0719_1600_1200;none;202211020000;202211051630;8;100
0090017000_26102022000024;0023416200;;0090017000;G08;755504504R;CON-S-0130;1;780;570;478;107,500;47;GERB--3195_780_570;widthwise;202211120000;202211160900;3;4
0090017000_26102022000025;0090012300;PCH3RMR;0090017000;MS7T;320108381R;MFM---0321;31;1650;1150;1018;638,000;45;GERB--0797_1650_1150;none;202211100000;202211141000;37;100
0090017000_26102022000026;0061899800;;0090017000;V55;543023135R;SLI---0770;7;1200;1000;975;337,500;45;GERB--1213_1200_1000;none;202211300000;202212031200;6;100
0090017000_26102022000027;0011129700;;0090017000;G08;654000760R;SLI---2112;1;1206;1010;585;218,600;0;GERB--0528_1206_1010;none;202212010000;202212051130;36;100
0090017000_26102022000028;0027599200;;0090017000;V55;215206798R;SLI---2112;1;1206;1010;785;130,500;0;GERB--0528_1206_1010;none;202211150000;202211182130;44;100
0090017000_26102022000029;0023416200;;0090017000;G08;751355390R;CON-S-0130;2;780;570;478;76,950;47;GERB--3195_780_570;widthwise;202211240000;202211280900;1;4
0090017000_26102022000030;0040906107;;0090017000;G01;231002175R;SLI---0770;17;1200;1000;975;802,000;45;GERB--1213_1200_1000;none;202212130000;202212162000;68;1
0090017000_26102022000031;0005965120;;0090017000;G01;472381971R;SLI---2112;1;1206;1010;485;45,200;0;GERB--0528_1206_1010;none;202212030000;202212081901;45;100
0090017000_26102022000032;0027599200;;0090017000;V09;210215728R;SLI---0760;1;1200;1000;930;157,000;45;GERB--1213_1200_1000;none;202212050000;202212082130;9;100
0090017000_26102022000033;0025767300;;0090017000;G01;801479799R;SLI---0760;1;1200;1000;930;586,650;45;GERB--1213_1200_1000;none;202211250000;202211290600;11;100
0090017000_26102022000034;0040944102;;0090017000;V11;903005869R;ECM---5035;2;1600;1200;1250;454,564;45;GERB--0719_1600_1200;none;202211080000;202211110300;7;100
0090017000_26102022000035;0011129700;;0090017000;G08;751503581R;SLI---2112;1;1206;1010;1185;626,900;0;GERB--0528_1206_1010;none;202211210000;202211241130;17;100
0090017000_26102022000036;0011989400;;0090017000;G01;926004423R;SLI---0770;18;1200;1000;975;603,400;45;GERB--1213_1200_1000;none;202212130000;202212161300;58;100
0090017000_26102022000037;0023416200;;0090017000;G08;755514288R;CON-S-0130;1;780;570;478;105,750;47;GERB--3195_780_570;widthwise;202211220000;202211250900;3;4
0090017000_26102022000038;0011129700;;0090017000;G08;112312281R;CON-S-0130;1;780;570;478;111,600;47;GERB--3195_780_570;widthwise;202212020000;202212061130;2;4
0090017000_26102022000039;0023416200;;0090017000;G08;751267652R;CON-S-0130;10;780;570;478;73,072;47;GERB--3195_780_570;widthwise;202211250000;202211290900;1;4
0090017000_26102022000040;0011129700;;0090017000;G08;763900866R;SLI---0601;3;1200;1000;750;192,880;45;GERB--1213_1200_1000;none;202212060000;202212091130;2;100
0090017000_26102022000041;0027599200;;0090017000;V55;215753014R;SLI---2112;1;1206;1010;1085;146,825;0;GERB--0528_1206_1010;none;202211100000;202211142130;18;100
0090017000_26102022000042;0011509705;;0090017000;G01;924402478R;SLI---0601;9;1200;1000;750;105,210;45;GERB--1213_1200_1000;none;202211100000;202211141000;8;100
0090017000_26102022000043;0028482700;;0090017000;G01;687617723R;SLI---2112;1;1206;1010;485;50,636;0;GERB--0528_1206_1010;none;202212020000;202212071000;138;100
0090017000_26102022000044;0028482700;;0090017000;G01;687504042R;SLI---2112;7;1206;1010;1085;187,550;0;GERB--0528_1206_1010;none;202211070000;202211111000;24;100
0090017000_26102022000045;0027599200;;0090017000;V55;215033083R;SLI---2112;1;1206;1010;1085;148,550;0;GERB--0528_1206_1010;none;202211150000;202211182130;9;100
0090017000_26102022000046;0009639103;;0090017000;G01;391016661R;SFDA--4809;1;1200;1000;1450;528,600;45;GERB--1213_1200_1000;none;202212050000;202212080020;24;100
0090017000_26102022000047;0027599200;;0090017000;V55;217417003R;SLI---0760;1;1200;1000;930;139,000;45;GERB--1213_1200_1000;none;202211220000;202211252130;9;100
0090017000_26102022000048;0040906107;;0090017000;G01;233003759R;SLI---0770;1;1200;1000;975;657,000;45;GERB--1213_1200_1000;none;202211170000;202211212000;54;100
0090017000_26102022000049;0025958400;;0090017000;G01;144966668R;SLI---0770;11;1200;1000;975;209,640;45;GERB--1213_1200_1000;none;202211190000;202211241620;8;100
0090017000_26102022000050;0011129700;;0090017000;G08;781190553R;SLI---0601;4;1200;1000;750;140,400;45;GERB--1213_1200_1000;none;202211090000;202211121130;1;100
0090017000_26102022000051;0011577100;;0090017000;V55;256101168R;SLI---2112;4;1206;1010;1185;478,900;0;GERB--0528_1206_1010;none;202211080000;202211110900;12;100
0090017000_26102022000052;0011210403;;0090017000;V55;223206787R;SLI---2112;1;1206;1010;787;51,200;0;GERB--0528_1206_1010;none;202211140000;202211170900;30;100
0090017000_26102022000053;0000923610;;0090017000;G01;483820288R;SLI---0770;1;1200;1000;975;189,960;45;GERB--1213_1200_1000;none;202211230000;202211281000;15;100
0090017000_26102022000054;0011129700;;0090017000;G08;751E64084R;SLI---0130;2;800;600;560;358,000;42;GERB--0588_800_600;none;202212060000;202212091130;7;100
0090017000_26102022000055;0023416200;;0090017000;G08;751267652R;CON-S-0130;7;780;570;478;73,072;47;GERB--3195_780_570;widthwise;202211070000;202211101200;1;4
0090017000_26102022000056;0027477001;;0090017000;G01;825032700R;SLI---2112;2;1206;1010;1085;167,120;0;GERB--0528_1206_1010;none;202211220000;202211250100;15;100
0090017000_26102022000057;0002727900;;0090017000;G01;807206746R;SLI---0770;6;1200;1000;975;227,760;45;GERB--1213_1200_1000;none;202211110000;202211161000;13;100
0090017000_26102022000058;0011129700;;0090017000;G08;745779671R;SLI---0770;7;1200;1000;975;260,640;45;GERB--1213_1200_1000;none;202211260000;202211301130;4;100
0090017000_26102022000059;0061899800;;0090017000;V55;543023386R;SLI---0770;26;1200;1000;975;337,500;45;GERB--1213_1200_1000;none;202211150000;202211180900;6;100
0090017000_26102022000060;0040944102;;0090017000;V11;803011870R;CON-S-0402;3;1400;1000;965;670,000;45;GERB--0859_1400_1000;none;202211020000;202211051630;6;100
0090017000_26102022000061;0011129700;;0090017000;G08;781154131R;SLI---0901;6;1600;1200;750;138,408;45;GERB--1613_1600_1200;none;202212100000;202212141130;1;100
0090017000_26102022000062;0011509705;;0090017000;G01;924904777R;SLI---2112;1;1206;1010;1085;140,300;0;GERB--0528_1206_1010;none;202212030000;202212071000;15;100
0090017000_26102022000063;0025860700;;0090017000;G01;112115FN0B;SLI---2112;1;1206;1010;1185;352,650;0;GERB--0528_1206_1010;none;202211170000;202211210300;20;100
0090017000_26102022000064;0011129700;;0090017000;G08;781146458R;SLI---0901;6;1600;1200;750;138,408;45;GERB--1613_1600_1200;none;202211050000;202211091130;1;100
0090017000_26102022000065;0002888802;;0090017000;G01;403150239R;SLI---2112;1;1206;1010;1185;306,900;0;GERB--0528_1206_1010;none;202212130000;202212161300;108;100
0090017000_26102022000066;0061899800;;0090017000;V55;543025179R;SLI---0770;11;1200;1000;975;337,500;45;GERB--1213_1200_1000;none;202211110000;202211150900;6;100
0090017000_26102022000067;0008010011;;0090017000;G01;628108013R;SLI---0601;4;1200;1000;750;110,548;45;GERB--1213_1200_1000;none;202211300000;202212051901;3;100
0090017000_26102022000068;0005965120;;0090017000;G01;472381971R;SLI---2112;1;1206;1010;485;45,200;0;GERB--0528_1206_1010;none;202211190000;202211241901;45;100
0090017000_26102022000069;0011210403;;0090017000;V55;223206787R;SLI---2112;1;1206;1010;787;51,200;0;GERB--0528_1206_1010;none;202212010000;202212050900;30;100
0090017000_26102022000070;0000487229;;0090017000;G01;472104789R;SLI---0770;5;1200;1000;975;229,680;45;GERB--1213_1200_1000;none;202211250000;202211291300;9;100
0090017000_26102022000071;0009500603;;0090017000;G01;490010461R;CFDA--2006;5;1600;1200;960;330,000;45;GERB--1613_1600_1200;none;202211280000;202212021600;17;100
0090017000_26102022000072;0040944102;;0090017000;V11;823009796R;CON-S-0355;2;1195;1000;885;519,000;45;GERB--0546_1195_1000;none;202211030000;202211071630;5;100
0090017000_26102022000073;0011129700;;0090017000;G08;755388615R;SLI---0770;1;1200;1000;975;273,600;45;GERB--1213_1200_1000;none;202211110000;202211151130;2;100
0090017000_26102022000074;0090018400;PCHB2;0090017000;MS7T;320108905R;MFM---1271;9;1785;1150;660;661,200;40;GERB--1754_1785_1150;none;202211180000;202211220900;124;3
0090017000_26102022000075;0009639103;;0090017000;G01;391000823R;SFDA--4268;6;1200;1000;1450;591,180;45;GERB--1213_1200_1000;none;202212100000;202212140020;26;100
0090017000_26102022000076;0011210403;;0090017000;V55;149118631R;SLI---2112;1;1206;1010;1089;76,040;0;GERB--0528_1206_1010;none;202211110000;202211150900;11;100
0090017000_26102022000077;0025958400;;0090017000;G01;214103473R;SLI---0770;2;1200;1000;975;158,720;45;GERB--1213_1200_1000;none;202211210000;202211251020;3;100
0090017000_26102022000078;0011129700;;0090017000;G08;654015804R;SLI---2112;1;1206;1010;385;39,560;0;GERB--0528_1206_1010;none;202211120000;202211161130;18;100
0090017000_26102022000079;0006701102;;0090017000;G01;144962803R;SLI---0601;18;1200;1000;750;163,000;45;GERB--1213_1200_1000;none;202211290000;202212051000;6;100
0090017000_26102022000080;0011129200;;0090017000;G08;673510433R;SLI---0770;1;1200;1000;975;129,960;45;GERB--1213_1200_1000;none;202211110000;202211150145;4;100
0090017000_26102022000081;0040944102;;0090017000;V11;903008445R;ECM---5035;1;1600;1200;1250;454,564;45;GERB--0719_1600_1200;none;202211010000;202211041630;10;100
0090017000_26102022000082;0011129700;;0090017000;G08;663368095R;CON-S-0130;1;780;570;478;121,600;47;GERB--3195_780_570;widthwise;202211250000;202211291130;2;4
0090017000_26102022000083;0000923601;;0090017000;G01;747513532R;SLI---1200;3;1600;1200;930;178,120;45;GERB--1613_1600_1200;none;202212080000;202212121100;5;100
0090017000_26102022000084;0061899800;;0090017000;V55;543023386R;SLI---0770;15;1200;1000;975;337,500;45;GERB--1213_1200_1000;none;202210310000;202211031200;6;100
0090017000_26102022000085;0027599200;;0090017000;V55;215030389R;SLI---2112;1;1206;1010;1085;154,925;0;GERB--0528_1206_1010;none;202212060000;202212092130;9;100
0090017000_26102022000086;0040944102;;0090017000;V11;823009796R;CON-S-0355;1;1195;1000;885;519,000;45;GERB--0546_1195_1000;none;202212080000;202212120300;5;100
0090017000_26102022000087;0011129700;;0090017000;G08;767K65528R;SLI---0770;1;1200;1000;975;198,400;45;GERB--1213_1200_1000;none;202211080000;202211111130;2;100
0090017000_26102022000088;0011509705;;0090017000;G01;924546088R;SLI---2112;1;1206;1010;1085;157,640;0;GERB--0528_1206_1010;none;202211180000;202211221000;17;100
0090017000_26102022000089;0027477001;;0090017000;G01;825039554R;SLI---2112;14;1206;1010;1085;154,340;0;GERB--0528_1206_1010;none;202212090000;202212130100;12;100
0090017000_26102022000090;0026976701;;0090017000;G01;248094722R;SLI---2112;10;1206;1010;1185;192,450;0;GERB--0528_1206_1010;none;202212060000;202212092000;81;100
0090017000_26102022000091;0023416200;;0090017000;G08;751355390R;CON-S-0130;2;780;570;478;76,950;47;GERB--3195_780_570;widthwise;202211280000;202212011200;1;4
0090017000_26102022000092;0011129700;;0090017000;G08;287201500R;SLI---0130;2;800;600;560;182,000;42;GERB--0588_800_600;none;202212030000;202212071130;3;100
0090017000_26102022000093;0027477001;;0090017000;G01;805032387R;SLI---2112;5;1206;1010;1085;154,520;0;GERB--0528_1206_1010;none;202211170000;202211210100;12;100
0090017000_26102022000094;0027359000;;0090017000;G01;344132364R;SLI---0770;2;1200;1000;975;280,650;45;GERB--1213_1200_1000;none;202211070000;202211100700;19;2
0090017000_26102022000095;0009639101;;0090017000;G01;391003200R;SLI---0760;7;1200;1000;930;648,880;45;GERB--1213_1200_1000;none;202212130000;202212161740;32;2
0090017000_26102022000096;0011210403;;0090017000;V55;149118631R;SLI---2112;1;1206;1010;485;28,840;0;GERB--0528_1206_1010;none;202212140000;202212171200;11;100
0090017000_26102022000097;0002395801;;0090017000;G01;758921278R;SLI---0770;21;1200;1000;975;218,250;45;GERB--1213_1200_1000;none;202211250000;202212011000;13;100
0090017000_26102022000098;0027599200;;0090017000;V55;215200691R;SLI---2112;1;1206;1010;1085;363,800;0;GERB--0528_1206_1010;none;202212130000;202212162130;20;100
0090017000_26102022000099;0000487281;;0090017000;G01;259159519R;ECA---0021;1;1200;1000;1145;195,400;0;GERB--3551_1200_1000;none;202211110000;202211150600;340;100
0090017000_26102022000100;0027599200;;0090017000;V55;217417263R;SLI---2112;1;1206;1010;1085;150,800;0;GERB--0528_1206_1010;none;202211220000;202211252130;14;100
0090017000_26102022000101;0011129700;;0090017000;G08;794816224R;SLI---2112;2;1206;1010;1185;378,650;0;GERB--0528_1206_1010;none;202211220000;202211251130;7;100
0090017000_26102022000102;0040944103;;0090017000;V55;808709370R;ECA---0021;1;1200;1000;520;26,804;0;GERB--3551_1200_1000;none;202211140000;202211162115;66;100
0090017000_26102022000103;0023416200;;0090017000;G08;755504504R;CON-S-0130;1;780;570;478;107,500;47;GERB--3195_780_570;widthwise;202211010000;202211040900;3;4
0090017000_26102022000104;0002809400;;0090017000;G01;472108350R;SLI---0770;22;1200;1000;975;223,020;45;GERB--1213_1200_1000;none;202212130000;202212161300;15;100
0090017000_26102022000105;0011129700;;0090017000;G08;781416183R;SLI---0601;1;1200;1000;750;179,000;45;GERB--1213_1200_1000;none;202211180000;202211221130;2;100
0090017000_26102022000106;0028482700;;0090017000;G01;687613297R;SLI---2112;1;1206;1010;1085;176,390;0;GERB--0528_1206_1010;none;202211110000;202211161000;92;100
0090017000_26102022000107;0000923601;;0090017000;G01;747511054R;SLI---1101;8;1900;1200;750;184,528;45;GERB--0109_1900_1200;none;202211140000;202211171100;4;100
0090017000_26102022000108;0040488503;;0090017000;G08;992A10533R;SLI---2112;1;1206;1010;1085;89,300;0;GERB--0528_1206_1010;none;202211070000;202211101600;7;100
0090017000_26102022000109;0002971803;;0090017000;G01;921005FA0A;SLI---0901;14;1600;1200;750;240,564;45;GERB--1613_1600_1200;none;202211190000;202211231000;13;100
0090017000_26102022000110;0027599200;;0090017000;V09;215039328R;SLI---0760;2;1200;1000;930;226,200;45;GERB--1213_1200_1000;none;202212010000;202212052130;11;100
0090017000_26102022000111;0027599200;;0090017000;V55;215193902R;SLI---2112;1;1206;1010;1085;147,800;0;GERB--0528_1206_1010;none;202211250000;202211292130;28;100
0090017000_26102022000112;0028482700;;0090017000;G01;687504042R;SLI---2112;8;1206;1010;1085;187,550;0;GERB--0528_1206_1010;none;202211180000;202211231000;24;100
0090017000_26102022000113;0061899800;;0090017000;V55;543023386R;SLI---0770;25;1200;1000;975;337,500;45;GERB--1213_1200_1000;none;202212150000;202212190900;6;100
0090017000_26102022000114;0011129700;;0090017000;G08;755399377R;SLI---0770;1;1200;1000;975;397,500;45;GERB--1213_1200_1000;none;202211050000;202211091130;5;100
0090017000_26102022000115;0027599200;;0090017000;V09;215039328R;SLI---0760;2;1200;1000;930;226,200;45;GERB--1213_1200_1000;none;202211210000;202211242130;11;100
0090017000_26102022000116;0011129700;;0090017000;G08;287201500R;SLI---0130;2;800;600;560;182,000;42;GERB--0588_800_600;none;202211230000;202211261130;3;100
0090017000_26102022000117;0040944102;;0090017000;V11;903002261R;CON-S-0204;1;1765;1050;930;326,800;45;GERB--1736_1765_1050;none;202212050000;202212081630;4;100
0090017000_26102022000118;0002809400;;0090017000;G01;472107494R;SLI---0770;1;1200;1000;975;222,000;45;GERB--1213_1200_1000;none;202211100000;202211141300;15;100
0090017000_26102022000119;0005965120;;0090017000;G01;474010290R;SLI---2112;1;1206;1010;1391;129,200;0;GERB--0528_1206_1010;none;202211090000;202211141901;22;100
0090017000_26102022000120;0011577100;;0090017000;V55;256101168R;SLI---2112;2;1206;1010;1185;478,900;0;GERB--0528_1206_1010;none;202212050000;202212081200;12;100
0090017000_26102022000121;0009500603;;0090017000;G01;490010461R;CFDA--2006;2;1600;1200;960;330,000;45;GERB--1613_1600_1200;none;202211170000;202211221100;17;100
0090017000_26102022000122;0002888802;;0090017000;G01;403158263R;SLI---0770;15;1200;1000;975;160,840;45;GERB--1213_1200_1000;none;202211150000;202211181300;4;100
0090017000_26102022000123;0023416200;;0090017000;G08;901460034R;CON-S-0130;2;780;570;478;58,560;47;GERB--3195_780_570;widthwise;202211210000;202211241200;1;4
0090017000_26102022000124;0011577100;;0090017000;V55;256101168R;SLI---2112;2;1206;1010;1185;478,900;0;GERB--0528_1206_1010;none;202211190000;202211230900;12;100
0090017000_26102022000125;0040944103;;0090017000;V55;808709011R;ECA---0021;1;1200;1000;520;62,020;0;GERB--3551_1200_1000;none;202211170000;202211192115;45;100
0090017000_26102022000126;0040944102;;0090017000;V11;803011870R;CON-S-0402;7;1400;1000;965;670,000;45;GERB--0859_1400_1000;none;202212020000;202212061630;6;100
0090017000_26102022000127;0002504100;;0090017000;G01;295S23200R;SLI---2112;6;1206;1010;1085;159,980;0;GERB--0528_1206_1010;none;202212010000;202212051300;52;100
0090017000_26102022000128;0002417607;;0090017000;G01;562103053R;SLI---0770;1;1200;1000;975;543,060;45;GERB--1213_1200_1000;none;202212100000;202212141300;33;2
0090017000_26102022000129;0011129700;;0090017000;G08;781416183R;SLI---0601;1;1200;1000;750;179,000;45;GERB--1213_1200_1000;none;202211280000;202212011130;2;100
0090017000_26102022000130;0011129700;;0090017000;G08;781415261R;SLI---0770;2;1200;1000;975;183,780;45;GERB--1213_1200_1000;none;202212140000;202212171130;2;100
0090017000_26102022000131;0009639103;;0090017000;G01;391001097R;SFDA--4268;2;1200;1000;1450;540,960;45;GERB--1213_1200_1000;none;202211120000;202211160020;28;100
0090017000_26102022000132;0023416200;;0090017000;G08;751355390R;CON-S-0130;1;780;570;478;76,950;47;GERB--3195_780_570;widthwise;202211090000;202211120900;1;4
0090017000_26102022000133;0027599200;;0090017000;V55;217417003R;SLI---0760;1;1200;1000;930;139,000;45;GERB--1213_1200_1000;none;202210260000;202211012130;9;100
0090017000_26102022000134;0027599200;;0090017000;V55;217411635R;SLI---2112;1;1206;1010;1085;149,300;0;GERB--0528_1206_1010;none;202211170000;202211212130;12;100
0090017000_26102022000135;0025958400;;0090017000;G01;214108706R;SLI---0770;28;1200;1000;975;141,500;45;GERB--1213_1200_1000;none;202211140000;202211181620;3;100
0090017000_26102022000136;0011129700;;0090017000;G08;755399377R;SLI---0770;1;1200;1000;975;397,500;45;GERB--1213_1200_1000;none;202211210000;202211241130;5;100
0090017000_26102022000137;0023416200;;0090017000;G08;764108411R;SLI---1200;1;1600;1200;930;844,000;45;GERB--1613_1600_1200;none;202211160000;202211191200;9;100
0090017000_26102022000138;0000487241;;0090017000;G01;479453858R;SLI---2112;1;1206;1010;1085;138,320;0;GERB--0528_1206_1010;none;202212130000;202212160600;90;100
0090017000_26102022000139;0011509705;;0090017000;G01;924540725R;SLI---2112;2;1206;1010;1085;158,000;0;GERB--0528_1206_1010;none;202211240000;202211281000;16;100
0090017000_26102022000140;0025767300;;0090017000;G01;631494856R;SLI---2112;1;1206;1010;385;50,250;0;GERB--0528_1206_1010;none;202212130000;202212160600;50;100
0090017000_26102022000141;0040944103;;0090017000;V55;808714092R;ECA---0021;1;1200;1000;520;35,608;0;GERB--3551_1200_1000;none;202211290000;202212012115;132;100
0090017000_26102022000142;0000487216;;0090017000;G01;476605713R;SLI---2112;15;1206;1010;1185;526,900;0;GERB--0528_1206_1010;none;202212100000;202212151901;184;100
0090017000_26102022000143;0011533100;;0090017000;G01;543029535R;SLI---0770;14;1200;1000;975;270,200;45;GERB--1213_1200_1000;none;202211170000;202211211000;5;100
0090017000_26102022000144;0011129700;;0090017000;G08;781190553R;SLI---0601;4;1200;1000;750;140,400;45;GERB--1213_1200_1000;none;202212090000;202212131130;1;100
0090017000_26102022000145;0009639103;;0090017000;G01;391003142R;SFDA--4268;1;1200;1000;1450;583,080;45;GERB--1213_1200_1000;none;202212130000;202212160020;24;100
