Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090038300_14062023000001;0040695600;;0090038300;383G4B;849218441R;SFDA--6651;1;1600;1200;930;189,984;45;GERB--1613_1600_1200;none;202307190000;202307200545;2;100
0090038300_14062023000002;0040695600;;0090038300;383G4B;769157103R;SFDA--9391;5;1200;1000;975;133,640;45;GERB--1213_1200_1000;none;202307120000;202307132200;1;100
0090038300_14062023000003;0040695600;;0090038300;383G4P;969124273R;SLI---2112;1;1206;1010;485;28,760;0;GERB--0528_1206_1010;none;202307070000;202307081545;24;100
0090038300_14062023000004;0027659600;;0090038300;383G4N;172013950R;ECM---4393;17;2400;1560;1470;436,368;45;GERB--2323_2400_1560;none;202307100000;202307110815;12;100
0090038300_14062023000005;0040695600;;0090038300;383G4B;909005257R;SFDA--3078;7;1200;1000;750;114,960;45;GERB--1213_1200_1000;none;202307170000;202307181300;1;100
0090038300_14062023000006;0040695600;;0090038300;383G4B;668679086R;SLI---2112;1;1206;1010;2185;148,200;0;GERB--0528_1206_1010;none;202308240000;202308251100;6;100
0090038300_14062023000007;0040695600;;0090038300;383G4B;165526394R;SLI---0770;1;1200;1000;975;129,800;45;GERB--1213_1200_1000;none;202307080000;202307101300;1;100
0090038300_14062023000008;0040695600;;0090038300;383G4B;767H35120R;SLI---0770;1;1200;1000;975;158,344;45;GERB--1213_1200_1000;none;202307080000;202307102200;1;100
0090038300_14062023000009;0040695600;;0090038300;383G4B;969819314R;SFDA--0138;1;1600;1200;750;154,988;45;GERB--1613_1600_1200;none;202307080000;202307100330;2;100
0090038300_14062023000010;0040695600;;0090038300;383G4B;769157103R;SFDA--9391;6;1200;1000;975;133,640;45;GERB--1213_1200_1000;none;202306200000;202306210815;1;100
0090038300_14062023000011;0040695600;;0090038300;383G4B;684308982R;SFDA--9047;1;1200;1000;975;126,071;45;GERB--1213_1200_1000;none;202307050000;202307060130;1;100
0090038300_14062023000012;0040695600;;0090038300;383G4B;909005257R;SFDA--3078;5;1200;1000;750;114,960;45;GERB--1213_1200_1000;none;202307150000;202307172030;1;100
0090038300_14062023000013;0040695600;;0090038300;383G4B;668119050R;SFDA--6661;1;1600;1200;930;183,582;45;GERB--1613_1600_1200;none;202307140000;202307150545;2;100
