Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090017100_26102022000001;0002573221;;0090017100;171B38;759461861R;SLI---1200;4;1600;1200;930;251,000;45;GERB--1613_1600_1200;none;202211210000;202211231615;10;100
0090017100_26102022000002;0025734400;;0090017100;171B38;781137353R;SLI---0601;2;1200;1000;750;310,500;45;GERB--1213_1200_1000;none;202211280000;202212050830;7;100
0090017100_26102022000003;0026610800;;0090017100;171B38;8200496782;CON-S-0130;1;780;570;478;63,960;47;GERB--3195_780_570;widthwise;202212150000;202212190615;1;4
0090017100_26102022000004;0023989200;;0090017100;171B38;754274171R;SLI---2112;1;1206;1010;285;152,700;0;GERB--0528_1206_1010;none;202212130000;202212150505;12;100
0090017100_26102022000005;0006119300;;0090017100;171C12;8201700043;SLI---1200;1;1600;1200;930;188,704;45;GERB--1613_1600_1200;none;202211210000;202211241430;6;100
0090017100_26102022000006;0007562700;;0090017100;171B38;631445319R;SLI---2112;1;1206;1010;785;416,600;0;GERB--0528_1206_1010;none;202211140000;202211161015;84;100
0090017100_26102022000007;0003129200;;0090017100;171C12B;823004322R;ECM---4567;3;1340;1200;900;275,760;45;GERB--0910_1340_1200;none;202211230000;202211281830;18;100
0090017100_26102022000008;0002695000;;0090017100;171CS1;8200410511;SLI---2112;1;1206;1010;485;53,000;0;GERB--0528_1206_1010;none;202211020000;202211090545;4;100
0090017100_26102022000009;0003699223;;0090017100;171V39;808214362R;SLI---2112;2;1206;1010;485;55,328;0;GERB--0528_1206_1010;none;202212050000;202212080900;18;100
0090017100_26102022000010;0090015100;X02749;0090017100;171C12;791208159R;MTEM--5897;6;2000;1200;1490;449,482;45;GERB--0121_2000_1200;none;202211140000;202211161000;6;100
0090017100_26102022000011;0003699223;;0090017100;171C25;903908477R;SLI---2112;1;1206;1010;1089;96,080;0;GERB--0528_1206_1010;none;202211140000;202211170900;14;100
0090017100_26102022000012;0002555100;;0090017100;171C25;403151892R;SLI---0770;3;1200;1000;975;181,800;45;GERB--1213_1200_1000;none;202211080000;202211160815;6;100
0090017100_26102022000013;0011509701;;0090017100;171V39;924483078R;SLI---2112;1;1206;1010;485;59,240;0;GERB--0528_1206_1010;none;202211070000;202211100815;79;100
0090017100_26102022000014;0003699223;;0090017100;171C25;903905929R;SLI---2112;1;1206;1010;485;44,780;0;GERB--0528_1206_1010;none;202211140000;202211170900;7;100
0090017100_26102022000015;0023989200;;0090017100;171B38;754905383R;SLI---0770;1;1200;1000;975;584,100;45;GERB--1213_1200_1000;none;202212020000;202212061800;9;100
0090017100_26102022000016;0025356300;;0090017100;171C25;963749211R;SLI---2112;7;1206;1010;1083;113,900;0;GERB--0528_1206_1010;none;202212140000;202212160600;2;100
0090017100_26102022000017;0007908402;;0090017100;171CS1;502705683R;SLI---2112;1;1206;1010;785;377,900;0;GERB--0528_1206_1010;none;202211300000;202212051030;45;100
0090017100_26102022000018;0011106022;;0090017100;171V19;240149290S;ECM---5210;1;1640;1200;870;450,000;30;GERB--2039_1640_1200;none;202212130000;202212150545;52;100
