Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0091017600_26102022000001;0011130703;;0091017600;176ARA;756A49702R;SLI---0601;3;1200;1000;750;282,700;45;GERB--1213_1200_1000;none;202212120000;202212150700;6;100
0091017600_26102022000002;0042524701;;0091017600;176GRS;295B64730R;SLI---0770;59;1200;1000;975;189,960;45;GERB--1213_1200_1000;none;202212070000;202212130700;10;100
0091017600_26102022000003;0011579600;;0091017600;176ARA;755105155R;SLI---0770;3;1200;1000;975;367,776;45;GERB--1213_1200_1000;none;202211170000;202211220700;4;100
0091017600_26102022000004;0002901107;;0091017600;176FD1;620365186R;PAL-S-0022;1;1200;800;950;130,240;0;GERB--3737_1200_800;none;202211210000;202211241645;105;100
0091017600_26102022000005;0027376000;;0091017600;176ARA;752222367R;CON-S-0130;1;780;570;478;67,000;47;GERB--3195_780_570;widthwise;202212090000;202212141000;1;4
0091017600_26102022000006;0027376000;;0091017600;176ARA;745746552R;SLI---0770;7;1200;1000;975;184,968;45;GERB--1213_1200_1000;none;202211110000;202211161000;5;100
0091017600_26102022000007;0011152719;;0091017600;176FD1;253A99270R;SLI---2112;6;1206;1010;1382;155,800;0;GERB--0528_1206_1010;none;202211240000;202212011130;24;100
0091017600_26102022000008;0011130700;;0091017600;176ARA;671803658R;CON-S-0130;1;780;570;478;110,000;47;GERB--3195_780_570;widthwise;202211230000;202211281000;3;4
0091017600_26102022000009;0011130702;;0091017600;176ARA;759237030R;CON-S-0130;2;780;570;478;193,050;47;GERB--3195_780_570;widthwise;202212010000;202212070700;3;4
0091017600_26102022000010;0011130703;;0091017600;176ARA;755117472R;SLI---1200;8;1600;1200;930;281,034;45;GERB--1613_1600_1200;widthwise;202211170000;202211220700;6;100
0091017600_26102022000011;0011130703;;0091017600;176GRL;744426476R;SLI---0770;3;1200;1000;975;347,552;45;GERB--1213_1200_1000;none;202211290000;202212020700;8;100
0091017600_26102022000012;0011129700;;0091017600;176ARA;751C51610R;SLI---2112;25;1206;1010;385;34,950;0;GERB--0528_1206_1010;none;202211290000;202212021000;1;100
0091017600_26102022000013;0011130702;;0091017600;176ARA;745A65588R;SLI---0130;2;800;600;560;143,840;42;GERB--0588_800_600;widthwise;202211180000;202211230700;3;100
0091017600_26102022000014;0011130702;;0091017600;176ARA;676219470R;SLI---0130;3;800;600;560;158,000;42;GERB--0588_800_600;widthwise;202212160000;202212210700;2;100
0091017600_26102022000015;0011130703;;0091017600;176ARA;755103137R;SLI---1200;5;1600;1200;930;285,542;45;GERB--1613_1600_1200;widthwise;202212150000;202212200700;7;100
0091017600_26102022000016;0011129700;;0091017600;176ARA;751C51610R;SLI---2112;23;1206;1010;385;34,950;0;GERB--0528_1206_1010;none;202212130000;202212161000;1;100
0091017600_26102022000017;0011130702;;0091017600;176ARA;745A77824R;SLI---0130;1;800;600;560;180,560;42;GERB--0588_800_600;widthwise;202212130000;202212160700;3;100
