Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090019100_14062023000001;0025561501;;0090019100;191GY-;180026UA1B;SLI---2112;2;1206;1010;385;84,580;0;GERB--0528_1206_1010;none;202307120000;202307121205;38;100
0090019100_14062023000002;0042624700;;0090019100;191GDA;272107293R;ECM---4775;3;1670;1200;1020;98,000;45;GERB--0260_1670_1200;none;202307130000;202307191000;28;100
0090019100_14062023000003;0021865325;;0090019100;191GE-;295J34233R;SLI---2112;2;1206;1010;485;69,900;0;GERB--0528_1206_1010;none;202307100000;202307110945;38;100
0090019100_14062023000004;0029350204;;0090019100;191GDA;749407885R;SLI---1200;14;1600;1200;930;158,250;45;GERB--1613_1600_1200;none;202307190000;202307200845;2;100
0090019100_14062023000005;0042386800;;0090019100;191GY-;638450085R;SLI---1200;1;1600;1200;930;246,400;45;GERB--1613_1600_1200;none;202307030000;202307201340;8;100
0090019100_14062023000006;0023261013;;0090019100;191GDB;562100367R;SLI---0770;1;1200;1000;975;247,625;45;GERB--1213_1200_1000;none;202307030000;202307130900;39;100
0090019100_14062023000007;0007908407;;0090019100;191GY-;663509388R;SLI---2112;1;1206;1010;1185;650,400;0;GERB--0528_1206_1010;none;202307050000;202307120730;39;100
0090019100_14062023000008;0027029800;;0090019100;191GDA;769524696R;KFDA--0128;5;1209;1007;990;66,884;25;GERB--2034_1209_1007;none;202306270000;202306281615;1;100
0090019100_14062023000009;0027029800;;0090019100;191GDA;769146629R;KFDA--0126;1;1209;1007;990;80,666;25;GERB--2034_1209_1007;none;202306270000;202306281215;2;100
0090019100_14062023000010;0025445204;;0090019100;191GDA;823311106R;SFDA--9871;11;1600;1200;930;225,736;45;GERB--1613_1600_1200;none;202307030000;202307071300;11;100
0090019100_14062023000011;0000772511;;0090019100;191GDA;850459835R;SLI---0770;1;1200;1000;975;157,608;45;GERB--1213_1200_1000;none;202307030000;202307031000;4;100
0090019100_14062023000012;0027029800;;0090019100;191GY-;769118000R;KFDA--0122;1;1209;1007;990;96,236;25;GERB--2034_1209_1007;none;202307180000;202307190600;4;100
0090019100_14062023000013;0022091301;;0090019100;191GRB0;751102104R;SFDA--0024;1;1200;1000;975;191,272;45;GERB--1213_1200_1000;none;202307190000;202307200615;4;100
0090019100_14062023000014;0042624700;;0090019100;191GDA;272B05MZ0A;SLI---0770;12;1200;1000;975;170,688;45;GERB--1213_1200_1000;none;202307050000;202307101500;4;100
0090019100_14062023000015;0022091301;;0090019100;191GRB0;620419573R;SLI---0601;1;1200;1000;750;344,200;45;GERB--1213_1200_1000;none;202306270000;202306281545;18;100
0090019100_14062023000016;0002928900;;0090019100;191GY-;806061866R;SLI---2112;1;1206;1010;1085;158,210;0;GERB--0528_1206_1010;none;202307030000;202307190515;39;100
0090019100_14062023000017;0027029800;;0090019100;191GDA;769360981R;KFDA--0123;1;1209;1007;990;72,740;25;GERB--2034_1209_1007;none;202307100000;202307110730;1;100
0090019100_14062023000018;0026218801;;0090019100;191GRG;147B24296R;CON-S-0130;1;780;570;478;478,400;47;GERB--3195_780_570;widthwise;202308300000;202308301205;2;4
0090019100_14062023000019;0000239415;;0090019100;191GY-;684103501R;SLI---2112;2;1206;1010;485;47,250;0;GERB--0528_1206_1010;none;202307170000;202307171300;8;100
0090019100_14062023000020;0022091301;;0090019100;191GRB0;755113022R;MTEM--8747;21;1800;1200;1490;305,030;45;GERB--0088_1800_1200;none;202307110000;202307121715;8;100
0090019100_14062023000021;0008010011;;0090019100;191GY-;622234745R;SLI---2112;1;1206;1010;385;62,800;0;GERB--0528_1206_1010;none;202307100000;202307101015;23;100
0090019100_14062023000022;0022091301;;0090019100;191GRB0;755108033R;MTEM--8746;1;1800;1200;1490;303,730;45;GERB--0088_1800_1200;none;202307200000;202307241030;8;100
0090019100_14062023000023;0000239406;;0090019100;191GY-;806829981R;SLI---2112;2;1206;1010;285;47,180;0;GERB--0528_1206_1010;none;202307030000;202307111400;7;100
0090019100_14062023000024;0001925700;;0090019100;191GDA;969100223R;ECM---8554;1;1675;1200;1490;139,620;45;GERB--0577_1675_1200;none;202307250000;202307261545;4;100
0090019100_14062023000025;0011509705;;0090019100;191GY-;924805MS0A;SLI---2112;1;1206;1010;1085;136,250;0;GERB--0528_1206_1010;none;202307030000;202307061115;18;100
0090019100_14062023000026;0000772529;;0090019100;191GY-;284H71158R;ECA---0021;1;1200;1000;345;21,196;0;GERB--3551_1200_1000;none;202307240000;202307241300;99;100
0090019100_14062023000027;0022091301;;0090019100;191GRB0;752162645R;SLI---0601;1;1200;1000;750;184,600;45;GERB--1213_1200_1000;none;202307100000;202307110615;3;100
0090019100_14062023000028;0022091301;;0090019100;191GRB0;743104889R;SFDA--9865;1;1200;1000;975;192,952;45;GERB--1213_1200_1000;none;202307070000;202307100615;3;100
0090019100_14062023000029;0021865325;;0090019100;191GE-;293891614R;SLI---2112;13;1206;1010;1085;142,370;0;GERB--0528_1206_1010;none;202306260000;202306270945;18;100
0090019100_14062023000030;0025536102;;0090019100;191GY-;284B72958R;SLI---2112;2;1206;1010;585;180,480;0;GERB--0528_1206_1010;none;202307170000;202307171200;204;100
