Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090019100_26102022000001;0091017700;177GRL;0090019100;191GDB;100010623R;CFDA--3024;9;2280;1470;990;860,000;45;GERB--1552_2280_1470;none;202211290000;202212021100;148;100
0090019100_26102022000002;0027173500;;0090019100;191CP3;403006881R;ROUM--1875;1;1358;1153;1278;324,200;30;GERB--1746_1358_1153;none;202212210000;202212260945;11;100
0090019100_26102022000003;0008010011;;0090019100;191GY-;622541628R;SLI---2112;1;1206;1010;485;60,650;0;GERB--0528_1206_1010;none;202211240000;202211291300;21;100
0090019100_26102022000004;0012080401;;0090019100;191GY-;804005314R;SLI---2112;1;1206;1010;985;459,400;0;GERB--0528_1206_1010;none;202211180000;202211230645;48;100
0090019100_26102022000005;0000772511;;0090019100;191GY-;850329097R;SLI---0770;5;1200;1000;975;154,200;45;GERB--1213_1200_1000;none;202211300000;202212061630;2;100
0090019100_26102022000006;0002773200;;0090019100;191GY-;658408772R;SLI---0901;8;1600;1200;750;130,392;45;GERB--1613_1600_1200;none;202212070000;202212131415;3;100
0090019100_26102022000007;0023642903;;0090019100;191GY-;260605490R;KFDA--0152;13;1209;1007;990;103,550;25;GERB--2034_1209_1007;none;202211100000;202211161100;11;100
0090019100_26102022000008;0007204704;;0090019100;191GY-;484714248R;SLI---2112;1;1206;1010;1083;116,300;0;GERB--0528_1206_1010;none;202212060000;202212120515;12;100
0090019100_26102022000009;0026036500;;0090019100;191GY-;909047151R;KFDA--0121;7;1209;1007;990;79,175;25;GERB--2034_1209_1007;none;202211230000;202211280945;1;100
0090019100_26102022000010;0007204704;;0090019100;191GY-;969102099R;ECM---5043;8;1600;1200;1450;211,000;45;GERB--1613_1600_1200;none;202212090000;202212150515;11;100
0090019100_26102022000011;0026610800;;0090019100;191GY-;625F25846R;SLI---2112;1;1206;1010;385;156,400;0;GERB--0528_1206_1010;none;202212080000;202212130645;336;100
0090019100_26102022000012;0011509705;;0090019100;191GY-;924908532R;SLI---2112;1;1206;1010;485;29,745;0;GERB--0528_1206_1010;none;202211070000;202211100645;37;100
0090019100_26102022000013;0028681300;;0090019100;191GY-;808398711R;SLI---2112;1;1206;1010;1089;83,660;0;GERB--0528_1206_1010;none;202212080000;202212150745;18;100
0090019100_26102022000014;0091018400;;0090019100;191GY-;265553457R;SLI---0770;1;1200;1000;975;177,340;45;GERB--1213_1200_1000;none;202212130000;202212161100;21;100
0090019100_26102022000015;0023261013;;0090019100;191GY-;562109951R;SFDA--0020;1;1200;1000;975;346,500;45;GERB--1213_1200_1000;none;202212130000;202212160645;8;100
0090019100_26102022000016;0000772511;;0090019100;191GY-;622409247R;SLI---0770;5;1200;1000;975;187,920;45;GERB--1213_1200_1000;none;202211080000;202211140915;5;100
0090019100_26102022000017;0002573222;;0090019100;191GZ-;295F05537R;ECM---5315;1;1600;1400;590;497,280;45;GERB--1155_1600_1400;none;202211100000;202211161300;10;100
0090019100_26102022000018;0041223901;;0090019100;191GY-;147B26922R;SLI---0770;1;1200;1000;975;255,864;45;GERB--1213_1200_1000;none;202211100000;202211161600;21;100
0090019100_26102022000019;0005965120;;0090019100;191GY-;295M16260R;SLI---2112;1;1206;1010;785;107,000;0;GERB--0528_1206_1010;none;202211220000;202211251415;46;100
0090019100_26102022000020;0000322802;;0090019100;191GY-;462836396R;SLI---0770;1;1200;1000;975;178,250;45;GERB--1213_1200_1000;none;202212020000;202212090900;5;100
0090019100_26102022000021;0005810700;;0090019100;191GY-;828648657R;SLI---2112;5;1206;1010;1085;69,800;0;GERB--0528_1206_1010;none;202211030000;202211090900;3;100
0090019100_26102022000022;0041140101;;0090019100;191GY-;24410JD11A;AUPO--M003;13;1200;1000;750;919,800;0;GERB--3551_1200_1000;none;202211160000;202211211435;17;100
0090019100_26102022000023;0005810700;;0090019100;191GY-;828642311R;SLI---2112;1;1206;1010;785;56,280;0;GERB--0528_1206_1010;none;202212020000;202212090900;12;100
0090019100_26102022000024;0005124500;;0090019100;191GY-;484001840R;SLI---2112;1;1206;1010;1426;169,400;0;GERB--0528_1206_1010;none;202211300000;202212071345;46;100
0090019100_26102022000025;0025445204;;0090019100;191GY-;803305696R;SFDA--9875;4;1600;1200;930;223,144;45;GERB--1613_1600_1200;none;202210270000;202211030900;7;100
0090019100_26102022000026;0002573223;;0090019100;191GRB0;745C14341R;SLI---0601;6;1200;1000;750;228,400;45;GERB--1213_1200_1000;none;202211290000;202212021100;4;100
0090019100_26102022000027;0000772511;;0090019100;191GRG;269254100R;ECA---0021;1;1200;1000;1145;24,200;0;GERB--3551_1200_1000;none;202212190000;202212221030;12;100
0090019100_26102022000028;0002573223;;0090019100;191GRB0;821477008R;SLI---0770;2;1200;1000;975;237,960;45;GERB--1213_1200_1000;none;202211150000;202211181100;9;100
0090019100_26102022000029;0000239412;;0090019100;191GY-;279502228R;SLI---0770;3;1200;1000;975;139,680;45;GERB--1213_1200_1000;none;202212090000;202212141645;2;100
0090019100_26102022000030;0005915200;;0090019100;191GY-;165527974R;SLI---0770;32;1200;1000;975;130,734;45;GERB--1213_1200_1000;none;202211170000;202211221530;1;100
0090019100_26102022000031;0011869201;;0090019100;191GY-;807200294R;SLI---0770;1;1200;1000;975;199,500;45;GERB--1213_1200_1000;none;202211140000;202211170900;9;100
0090019100_26102022000032;0091018400;;0090019100;191GY-;265508845R;SLI---0770;5;1200;1000;975;198,620;45;GERB--1213_1200_1000;none;202212210000;202212261200;31;100
0090019100_26102022000033;0027173500;;0090019100;191CP3;403009048R;ROUM--1980;1;1358;1153;1115;354,500;30;GERB--1746_1358_1153;none;202211220000;202211251345;11;100
