dataset: X
instance: AS
+-----------+
2D Packing MIP with Time Limit 3.2535191176977856 [s] in Truck P230730401
Stack 0 with items: ['0090018000_08062023013874', '0090018000_08062023013874', '0090018000_08062023013874']
Stack 1 with items: ['0090018000_08062023013874', '0090018000_08062023013874', '0090018000_08062023013874']
Stack 2 with items: ['0090018000_08062023013874', '0090018000_08062023013874', '0090018000_08062023013874']
Stack 3 with items: ['0090018000_08062023013874', '0090018000_08062023012238', '0090018000_08062023013874']
Stack 4 with items: ['0090018000_08062023012238', '0090018000_08062023012238', '0090018000_08062023012238']
Stack 5 with items: ['0090018000_08062023012238', '0090018000_08062023010068', '0090018000_08062023010068']
Stack 6 with items: ['0090018000_08062023010068', '0090018000_08062023010068', '0090018000_08062023010068']
Stack 7 with items: ['0090018000_08062023010068', '0090018000_08062023010068', '0090018000_08062023010068']
Stack 8 with items: ['0090018000_08062023010068', '0090018000_08062023010068', '0090018000_08062023010068']
Stack 9 with items: ['0090018000_08062023010068', '0090018000_08062023010068', '0090018000_08062023010068']
Stack 10 with items: ['0090018000_08062023010068', '0090018000_08062023004714', '0090018000_08062023010068']
Stack 11 with items: ['0090018000_08062023004714', '0090018000_08062023004714', '0090018000_08062023004714']
Stack 12 with items: ['0090018000_08062023004714', '0090018000_08062023004714', '0090018000_08062023004714']
Stack 13 with items: ['0090018000_08062023004714', '0090018000_08062023004714', '0090018000_08062023004714']
Stack 14 with items: ['0090018000_08062023004714', '0090018000_08062023003671', '0090018000_08062023003671']
Stack 15 with items: ['0090018000_08062023003671', '0090018000_08062023003671', '0090018000_08062023003671']
Stack 16 with items: ['0090018000_08062023003671', '0090018000_08062023003671', '0090018000_08062023003671']
Stack 17 with items: ['0090018000_08062023003671', '0090018000_08062023003671', '0090018000_08062023003671']
Stack 18 with items: ['0090018000_08062023003671', '0090018000_08062023003671', '0090018000_08062023003671']
Stack 19 with items: ['0090018000_08062023003671', '0090018000_08062023003671', '0090018000_08062023003671']
Stack 20 with items: ['0090018000_08062023003671', '0090018000_08062023003671', '0090018000_08062023003671']
Stack 21 with items: ['0090018000_08062023001488', '0090018000_08062023001488', '0090018000_08062023001488']
Stack 22 with items: ['0090018000_08062023001488', '0090018000_08062023001488', '0090018000_08062023001488']
Stack 23 with items: ['0090018000_08062023001488', '0090018000_08062023001488', '0090018000_08062023001488']
Stack 24 with items: ['0090018000_08062023001488', '0090018000_08062023001488', '0090018000_08062023001488']
Stack 25 with items: ['0090018000_08062023001488', '0090018000_08062023001488', '0090018000_08062023001488']
Stack 26 with items: ['0090018000_08062023001488', '0090018000_08062023001488', '0090018000_08062023001488']
Stack 27 with items: ['0090018000_08062023001488', '0090018000_08062023001488', '0090018000_08062023001488']
Stack 28 with items: ['0090018000_08062023003917', '0090018000_08062023003679', '0090018000_08062023003917']
MIP Improvement - 2D Vol: 33.6 [m2] - packed 2D Vol Ratio: 0.8995983935742972 [%] - after 0.0 [s] without stacks:
Stack 28 missing: ['0090018000_08062023003917', '0090018000_08062023003679', '0090018000_08062023003917']
Solve interrupted after 3.274213425349444 [s]
Stacks not packed:
Stack 28 not in final solution with items: ['0090018000_08062023003917', '0090018000_08062023003679', '0090018000_08062023003917']
