Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090017000_28022023000001;0026358401;;0090017000;G01;727124153R;CON-S-0456;1;1900;1200;1350;631,720;33;GERB--1830_1900_1200;none;202303280000;202303311300;16;100
0090017000_28022023000002;0028193001;;0090017000;V02;678703303R;ECM---5215;2;1550;1200;1520;322,000;45;GERB--1493_1550_1200;none;202303020000;202303081630;5;100
0090017000_28022023000003;0011509705;;0090017000;G01;924909533R;SLI---2112;1;1206;1010;1085;155,150;0;GERB--0528_1206_1010;none;202303160000;202303211000;20;100
0090017000_28022023000004;0040944102;;0090017000;V11;823017736R;CON-S-0355;2;1195;1000;885;519,000;45;GERB--0546_1195_1000;none;202303100000;202303140300;6;100
0090017000_28022023000005;0040944103;;0090017000;V11;802624960R;SFDA--9322;39;1200;1000;975;232,840;45;GERB--1213_1200_1000;none;202303310000;202304032115;4;100
0090017000_28022023000006;0027359000;;0090017000;G01;349357697R;SLI---0770;11;1200;1000;975;252,000;45;GERB--1213_1200_1000;none;202304100000;202304130700;17;100
0090017000_28022023000007;0028377401;;0090017000;V09;550206804R;SLI---0770;3;1200;1000;975;520,200;45;GERB--1213_1200_1000;none;202303140000;202303170100;8;100
0090017000_28022023000008;0028193001;;0090017000;G08;765171029R;SLI---1200;11;1600;1200;930;361,240;45;GERB--1613_1600_1200;none;202303280000;202303310850;6;100
0090017000_28022023000009;0025958400;;0090017000;G01;214105FA0A;SLI---0770;14;1200;1000;975;146,440;45;GERB--1213_1200_1000;none;202303200000;202303241020;3;100
0090017000_28022023000010;0025915001;;0090017000;MS7T;803307730R;SFDA--6879;2;1600;1200;930;194,020;45;GERB--1613_1600_1200;none;202303200000;202303230400;4;100
0090017000_28022023000011;0025958400;;0090017000;G01;144965689R;SLI---0770;1;1200;1000;975;212,520;45;GERB--1213_1200_1000;none;202303200000;202303241020;11;100
0090017000_28022023000012;0025915001;;0090017000;MS7T;803318871R;SFDA--6854;2;1600;1200;930;194,020;45;GERB--1613_1600_1200;none;202303140000;202303170400;4;100
0090017000_28022023000013;0011141500;;0090017000;V09;807201776R;SLI---2112;6;1206;1010;1085;193,850;0;GERB--0528_1206_1010;none;202303290000;202303301630;17;100
0090017000_28022023000014;0027830201;;0090017000;V55;284C03643R;SLI---2112;1;1206;1010;1185;138,300;0;GERB--0528_1206_1010;none;202304100000;202304131500;3;100
0090017000_28022023000015;0002804309;;0090017000;G08;403009968R;ROUM--1755;9;1358;1153;1187;381,600;30;GERB--1746_1358_1153;none;202303140000;202303180100;14;100
0090017000_28022023000016;0027477001;;0090017000;G01;805029595R;SLI---2112;14;1206;1010;1085;152,720;0;GERB--0528_1206_1010;none;202304070000;202304110100;12;100
0090017000_28022023000017;0011501900;;0090017000;V11;265551550R;SFDA--9325;1;1200;1000;975;152,108;45;GERB--1213_1200_1000;none;202303310000;202304011430;5;100
0090017000_28022023000018;0011989400;;0090017000;G01;926004423R;SLI---0770;17;1200;1000;975;603,400;45;GERB--1213_1200_1000;none;202303240000;202303291300;61;100
0090017000_28022023000019;0040944102;;0090017000;V11;903006110R;CON-S-0204;6;1765;1050;930;282,000;45;GERB--1736_1765_1050;none;202303180000;202303221600;5;100
0090017000_28022023000020;0011628100;;0090017000;V55;808329581R;SLI---0770;21;1200;1000;975;219,000;45;GERB--1213_1200_1000;none;202303170000;202303211000;3;100
0090017000_28022023000021;0011128903;;0090017000;G08;403003609R;ROUM--1755;2;1358;1153;1187;337,000;30;GERB--1746_1358_1153;none;202303210000;202303242200;18;100
0090017000_28022023000022;0011579600;;0090017000;G08;764408069R;SLI---1200;4;1600;1200;930;643,984;45;GERB--1613_1600_1200;none;202303180000;202303201630;11;100
0090017000_28022023000023;0027599200;;0090017000;V55;215030389R;SLI---2112;1;1206;1010;1085;154,925;0;GERB--0528_1206_1010;none;202304110000;202304142130;9;100
0090017000_28022023000024;0009639103;;0090017000;G01;391009804R;SFDA--4268;4;1200;1000;1450;620,340;45;GERB--1213_1200_1000;none;202303170000;202303210600;26;100
0090017000_28022023000025;0090012500;PCH1515;0090017000;MS7T;100017354R;CFDA--3033;3;2280;1470;885;878,000;45;GERB--1552_2280_1470;none;202303250000;202303291100;128;100
0090017000_28022023000026;0005965120;;0090017000;G01;149117464R;SLI---2112;1;1206;1010;1085;97,400;0;GERB--0528_1206_1010;none;202304140000;202304191900;24;100
0090017000_28022023000027;0011579600;;0090017000;G08;755104531R;SLI---0601;1;1200;1000;750;318,880;45;GERB--1213_1200_1000;none;202303250000;202303271000;4;100
0090017000_28022023000028;0011501900;;0090017000;G08;265503304R;SFDA--9324;1;1200;1000;975;490,032;45;GERB--1213_1200_1000;none;202304080000;202304101430;14;100
0090017000_28022023000029;0040944102;;0090017000;V11;903007411R;CON-S-0204;16;1765;1050;930;282,400;45;GERB--1736_1765_1050;none;202304140000;202304181600;6;100
0090017000_28022023000030;0011577100;;0090017000;V55;256101168R;SLI---2112;2;1206;1010;1185;243,900;0;GERB--0528_1206_1010;none;202304130000;202304170900;13;100
0090017000_28022023000031;0025915001;;0090017000;MS7T;803304133R;SFDA--6879;6;1600;1200;930;198,436;45;GERB--1613_1600_1200;none;202303220000;202303251100;6;100
0090017000_28022023000032;0028193001;;0090017000;V55;673623258R;SLI---2112;1;1206;1010;385;33,705;0;GERB--0528_1206_1010;none;202303020000;202303080600;12;100
0090017000_28022023000033;0028193001;;0090017000;G08;765171029R;SLI---1200;11;1600;1200;930;361,240;45;GERB--1613_1600_1200;none;202303110000;202303150850;6;100
0090017000_28022023000034;0011501900;;0090017000;V11;265509761R;SFDA--9327;11;1200;1000;975;152,108;45;GERB--1213_1200_1000;none;202304080000;202304101630;5;100
0090017000_28022023000035;0028193001;;0090017000;V02;678708560R;ECM---5215;16;1550;1200;1520;288,352;45;GERB--1493_1550_1200;none;202303040000;202303100230;3;100
0090017000_28022023000036;0021798202;;0090017000;G01;460912509R;SLI---2112;1;1206;1010;485;63,320;0;GERB--0528_1206_1010;none;202304120000;202304170300;19;100
0090017000_28022023000037;0040944102;;0090017000;V11;823009796R;CON-S-0355;2;1195;1000;885;519,000;45;GERB--0546_1195_1000;none;202303240000;202303281600;6;100
0090017000_28022023000038;0028377401;;0090017000;V55;540103346R;SLI---0770;1;1200;1000;975;443,400;45;GERB--1213_1200_1000;none;202304150000;202304190100;6;100
0090017000_28022023000039;0041393501;;0090017000;G01;488105296R;SFDA--4267;19;1200;1000;1450;495,166;45;GERB--1213_1200_1000;none;202304170000;202304241700;65;100
0090017000_28022023000040;0009639103;;0090017000;G01;391019386R;SFDA--4809;3;1200;1000;1450;587,400;45;GERB--1213_1200_1000;none;202303170000;202303210600;27;100
0090017000_28022023000041;0028169000;;0090017000;V11;260100902R;SFDA--9326;11;1200;1000;975;160,200;45;GERB--1213_1200_1000;none;202303160000;202303201730;6;100
0090017000_28022023000042;0028363301;;0090017000;G08;808309844R;SLI---0770;1;1200;1000;975;148,008;45;GERB--1213_1200_1000;none;202303080000;202303112000;4;100
0090017000_28022023000043;0011579302;;0090017000;V55;365368798R;SLI---2112;1;1206;1010;1185;181,900;0;GERB--0528_1206_1010;none;202303230000;202303271730;11;100
0090017000_28022023000044;0011628100;;0090017000;V55;658109674R;SLI---2112;1;1206;1010;681;120,900;0;GERB--0528_1206_1010;none;202303200000;202303231000;12;100
0090017000_28022023000045;0011129500;;0090017000;G08;888408000R;SLI---2112;1;1206;1010;1185;396,900;0;GERB--0528_1206_1010;none;202303040000;202303091700;28;100
