Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090018000_08062023000001;0043339700;;0090018000;X1;769377743R;SLI---0601;1;1200;1000;750;106,030;45;GERB--1213_1200_1000;none;202308070000;202308080750;2;100
0090018000_08062023000002;0027146000;;0090018000;X1;769165897R;SFDA--9302;3;1200;1000;975;129,620;45;GERB--1213_1200_1000;none;202306210000;202306221520;1;100
0090018000_08062023000003;0062059600;;0090018000;X0;751701056R;SLI---0771;3;1200;1000;975;329,770;45;GERB--1213_1200_1000;none;202308090000;202308100610;7;100
0090018000_08062023000004;0062055700;;0090018000;X1;769348276R;SLI---0770;4;1200;1000;975;139,980;45;GERB--1213_1200_1000;none;202307310000;202308011150;2;100
0090018000_08062023000005;0027146000;;0090018000;X3;969103437R;SLI---0770;20;1200;1000;975;143,400;45;GERB--1213_1200_1000;none;202307050000;202307060655;1;100
0090018000_08062023000006;0043339700;;0090018000;X1;769151408R;SLI---0770;1;1200;1000;975;134,920;45;GERB--1213_1200_1000;none;202306270000;202306282115;1;100
0090018000_08062023000007;0029908700;;0090018000;X4;864304007R;ECA---0021;1;1200;1000;459;72,700;0;GERB--3551_1200_1000;none;202306270000;202306291140;11;100
0090018000_08062023000008;0027146000;;0090018000;X1;829000815R;SFDA--9236;6;1200;1000;975;135,804;45;GERB--1213_1200_1000;none;202306280000;202306290600;1;100
0090018000_08062023000009;0062055700;;0090018000;X1;769337588R;SLI---0770;1;1200;1000;975;134,820;45;GERB--1213_1200_1000;none;202307030000;202307041150;2;100
0090018000_08062023000010;0029753101;;0090018000;X1;244313571R;ECA---0021;1;1200;1000;359;97,260;0;GERB--3551_1200_1000;none;202308010000;202308020606;35;100
0090018000_08062023000011;0062059600;;0090018000;X0;850421291R;SLI---1200;1;1600;1200;930;364,840;45;GERB--1613_1600_1200;none;202307140000;202307171055;9;100
0090018000_08062023000012;0062059600;;0090018000;X0;765317368R;SLI---1200;1;1600;1200;930;663,220;45;GERB--1613_1600_1200;none;202307120000;202307130610;15;100
0090018000_08062023000013;0043339700;;0090018000;X1;985P18630R;ECA---0021;1;1200;1000;459;37,350;0;GERB--3551_1200_1000;none;202308170000;202308180750;11;100
0090018000_08062023000014;0029271000;;0090018000;X1;749025768R;ECM---4390;31;1800;1400;1020;201,008;45;GERB--0343_1800_1400;none;202307250000;202307270925;4;3
0090018000_08062023000015;0043339700;;0090018000;X1;985P07857R;ECA---0021;1;1200;1000;459;25,250;0;GERB--3551_1200_1000;none;202307030000;202307040750;3;100
0090018000_08062023000016;0027146000;;0090018000;X1;687622731R;ECA---0021;1;1200;1000;359;37,600;0;GERB--3551_1200_1000;none;202308180000;202308211130;29;100
0090018000_08062023000017;0042537800;;0090018000;X2;402061934R;SFDA--3118;7;1200;1000;750;865,200;45;GERB--1213_1200_1000;none;202308030000;202308041400;16;100
