Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0091017300_14062023000001;0025445204;;0091017300;173GRL;828213136R;SLI---2112;3;1206;1010;385;61,224;0;GERB--0528_1206_1010;none;202307210000;202307271100;18;100
0091017300_14062023000002;0009639101;;0091017300;173GRL;391007254R;SFDA--4268;1;1200;1000;1450;718,620;45;GERB--1213_1200_1000;none;202307070000;202307121600;31;100
0091017300_14062023000003;0009639101;;0091017300;173GRL;391005050R;SFDA--4268;3;1200;1000;1450;650,040;45;GERB--1213_1200_1000;none;202307070000;202307121600;30;100
0091017300_14062023000004;0025445204;;0091017300;173GRL;748R36253R;SLI---2112;1;1206;1010;1085;252,800;0;GERB--0528_1206_1010;none;202307030000;202307061100;8;100
0091017300_14062023000005;0025445204;;0091017300;173GRL;828213136R;SLI---2112;2;1206;1010;385;61,224;0;GERB--0528_1206_1010;none;202307130000;202307181100;18;100
0091017300_14062023000006;0025445204;;0091017300;173GRL;828213136R;SLI---2112;2;1206;1010;385;61,224;0;GERB--0528_1206_1010;none;202307030000;202307041100;18;100
0091017300_14062023000007;0025445204;;0091017300;173GRL;748R36253R;SLI---2112;2;1206;1010;1085;252,800;0;GERB--0528_1206_1010;none;202307170000;202307201100;8;100
0091017300_14062023000008;0025445204;;0091017300;173GRL;808205874R;SLI---2112;3;1206;1010;861;156,740;0;GERB--0528_1206_1010;none;202307170000;202307201100;10;100
0091017300_14062023000009;0025445204;;0091017300;173GRL;748R36253R;SLI---2112;1;1206;1010;1085;252,800;0;GERB--0528_1206_1010;none;202307270000;202308241100;8;100
0091017300_14062023000010;0009639101;;0091017300;173GRL;391019506R;SFDA--4809;1;1200;1000;1450;638,500;45;GERB--1213_1200_1000;none;202307060000;202307111100;29;100
0091017300_14062023000011;0009639101;;0091017300;173GRL;391019506R;SFDA--4809;2;1200;1000;1450;638,500;45;GERB--1213_1200_1000;none;202307050000;202307101600;29;100
0091017300_14062023000012;0009639101;;0091017300;173GRL;391019506R;SFDA--4809;1;1200;1000;1450;638,500;45;GERB--1213_1200_1000;none;202307290000;202308281600;29;100
0091017300_14062023000013;0025445204;;0091017300;173GRL;828213136R;SLI---2112;4;1206;1010;385;61,224;0;GERB--0528_1206_1010;none;202307170000;202307201100;18;100
0091017300_14062023000014;0025445204;;0091017300;173GRL;808215993R;SLI---2112;2;1206;1010;861;156,740;0;GERB--0528_1206_1010;none;202306210000;202306271100;10;100
0091017300_14062023000015;0009639101;;0091017300;173GRL;391007254R;SFDA--4268;3;1200;1000;1450;718,620;45;GERB--1213_1200_1000;none;202307170000;202307201100;31;100
0091017300_14062023000016;0009639101;;0091017300;173GRL;391002592R;SFDA--4268;2;1200;1000;1450;652,200;45;GERB--1213_1200_1000;none;202307120000;202307171600;27;100
0091017300_14062023000017;0009639101;;0091017300;173GRL;391005050R;SFDA--4268;16;1200;1000;1450;650,040;45;GERB--1213_1200_1000;none;202307170000;202307201100;30;100
0091017300_14062023000018;0009639101;;0091017300;173GRL;391011887R;SFDA--4809;5;1200;1000;1450;636,400;45;GERB--1213_1200_1000;none;202306210000;202306271100;28;100
0091017300_14062023000019;0025445204;;0091017300;173GRL;808212306R;SLI---2112;6;1206;1010;861;130,280;0;GERB--0528_1206_1010;none;202307170000;202307201100;22;100
0091017300_14062023000020;0009639101;;0091017300;173GRL;391007254R;SFDA--4268;2;1200;1000;1450;718,620;45;GERB--1213_1200_1000;none;202307190000;202307241600;31;100
0091017300_14062023000021;0025445204;;0091017300;173GRL;828206542R;SLI---2112;3;1206;1010;385;60,776;0;GERB--0528_1206_1010;none;202307210000;202307271100;18;100
0091017300_14062023000022;0009639101;;0091017300;173GRL;391007254R;SFDA--4268;3;1200;1000;1450;718,620;45;GERB--1213_1200_1000;none;202307270000;202308241100;31;100
0091017300_14062023000023;0009639101;;0091017300;173GRL;391011700R;SFDA--4809;22;1200;1000;1450;616,100;45;GERB--1213_1200_1000;none;202306210000;202306271100;30;100
0091017300_14062023000024;0025445204;;0091017300;173GRL;828206542R;SLI---2112;2;1206;1010;385;60,776;0;GERB--0528_1206_1010;none;202307030000;202307041100;18;100
0091017300_14062023000025;0009639101;;0091017300;173GRL;391007254R;SFDA--4268;2;1200;1000;1450;718,620;45;GERB--1213_1200_1000;none;202307210000;202307271100;31;100
0091017300_14062023000026;0025445204;;0091017300;173GRL;808212306R;SLI---2112;4;1206;1010;861;130,280;0;GERB--0528_1206_1010;none;202307030000;202307061100;22;100
0091017300_14062023000027;0009639101;;0091017300;173GRL;391019506R;SFDA--4809;2;1200;1000;1450;638,500;45;GERB--1213_1200_1000;none;202307270000;202308241100;29;100
0091017300_14062023000028;0009639101;;0091017300;173GRL;391019506R;SFDA--4809;1;1200;1000;1450;638,500;45;GERB--1213_1200_1000;none;202307190000;202307241600;29;100
0091017300_14062023000029;0025445204;;0091017300;173GRL;828213136R;SLI---2112;6;1206;1010;385;61,224;0;GERB--0528_1206_1010;none;202306190000;202306221100;18;100
0091017300_14062023000030;0025445204;;0091017300;173GRL;808212306R;SLI---2112;2;1206;1010;861;130,280;0;GERB--0528_1206_1010;none;202307030000;202307041100;22;100
0091017300_14062023000031;0025445204;;0091017300;173GRL;828219808R;SLI---2112;3;1206;1010;1181;207,380;0;GERB--0528_1206_1010;none;202307170000;202307201100;63;100
0091017300_14062023000032;0009639101;;0091017300;173GRL;391002592R;SFDA--4268;5;1200;1000;1450;652,200;45;GERB--1213_1200_1000;none;202307100000;202307131100;27;100
0091017300_14062023000033;0009639101;;0091017300;173GRL;391002592R;SFDA--4268;3;1200;1000;1450;652,200;45;GERB--1213_1200_1000;none;202307130000;202307181100;27;100
0091017300_14062023000034;0009639101;;0091017300;173GRL;391007254R;SFDA--4268;3;1200;1000;1450;718,620;45;GERB--1213_1200_1000;none;202307030000;202307041100;31;100
