Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090015100_26102022000001;0021865322;;0090015100;G08307;241260547R;SLI---2112;1;1206;1010;485;82,075;0;GERB--0528_1206_1010;none;202212150000;202212190730;31;100
0090015100_26102022000002;0042565104;;0090015100;GCPL01;24124HW77A;ECA---0021;1;1200;1000;445;45,800;0;GERB--3551_1200_1000;none;202211140000;202211170930;29;100
0090015100_26102022000003;0002573209;;0090015100;G14327;8200392294;SLI---1200;15;1600;1200;930;142,120;45;GERB--1613_1600_1200;none;202212060000;202212130700;8;100
0090015100_26102022000004;0025958400;;0090015100;G08307;214105FA0B;SLI---0770;22;1200;1000;975;158,552;45;GERB--1213_1200_1000;none;202212070000;202212120930;3;100
0090015100_26102022000005;0000923601;;0090015100;GCPL01;679005FB0C;SLI---0901;12;1600;1200;750;117,000;45;GERB--1613_1600_1200;none;202210280000;202211041015;3;100
0090015100_26102022000006;0005315103;;0090015100;G08630;823314130R;SFDA--6686;2;1600;1200;930;221,772;45;GERB--1613_1600_1200;none;202211250000;202212020815;6;100
0090015100_26102022000007;0028884600;;0090015100;GCPL01;679009538R;ECM---2363;9;1600;1200;1450;191,500;45;GERB--1613_1600_1200;none;202211140000;202211171115;4;100
0090015100_26102022000008;0001295511;;0090015100;G08307;668633908R;SLI---2112;2;1206;1010;1085;93,200;0;GERB--0528_1206_1010;none;202212060000;202212090530;5;100
0090015100_26102022000009;0007908418;;0090015100;G14327;752E86439R;CON-S-0130;4;780;570;478;87,500;47;GERB--3195_780_570;widthwise;202212070000;202212120530;2;4
0090015100_26102022000010;0042565104;;0090015100;GCPL01;24051HM11D;ECA---0021;1;1200;1000;445;40,800;0;GERB--3551_1200_1000;none;202211210000;202211240930;37;100
0090015100_26102022000011;0090019100;GR G0;0090015100;G14327;743F35161R;SLI---0601;2;1200;1000;750;279,800;45;GERB--1213_1200_1000;none;202212130000;202212160715;4;100
0090015100_26102022000012;0025734400;;0090015100;G14327;765145340R;SLI---0760;10;1200;1000;930;326,350;45;GERB--1213_1200_1000;none;202212050000;202212070745;5;100
0090015100_26102022000013;0028075907;;0090015100;G08630;758905FB0B;SLI---0601;1;1200;1000;750;170,100;45;GERB--1213_1200_1000;none;202212120000;202212150800;6;100
0090015100_26102022000014;0026815300;;0090015100;GCPL01;282434623R;SLI---2112;1;1206;1010;1185;210,900;0;GERB--0528_1206_1010;none;202212140000;202212160700;123;100
0090015100_26102022000015;0023676301;;0090015100;GCPL01;908125784R;SLI---2112;1;1206;1010;522;58,316;0;GERB--0528_1206_1010;none;202212140000;202212190930;60;100
0090015100_26102022000016;0029977508;;0090015100;GCPL01;240805FA0A;ECA---0021;1;1200;1000;1045;130,350;0;GERB--3551_1200_1000;none;202211030000;202211070730;25;100
0090015100_26102022000017;0002695000;;0090015100;GCPL01;924876913R;CAR-S*2456;3;1150;950;750;96,542;0;GERB--5440_1150_950;none;202212140000;202212160700;70;100
0090015100_26102022000018;0007908407;;0090015100;G14327;762351900R;SLI---0760;1;1200;1000;930;419,440;45;GERB--1213_1200_1000;none;202211210000;202211230600;12;100
0090015100_26102022000019;0029691902;;0090015100;G08630;668625FA0B;ECM---5095;14;1600;1200;1490;189,800;45;GERB--0211_1600_1200;none;202211230000;202211280800;4;100
0090015100_26102022000020;0000322802;;0090015100;GCPL01;462528101R;SLI---2112;1;1206;1010;787;108,650;0;GERB--0528_1206_1010;none;202211030000;202211100815;46;100
