Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090019100_28022023000001;0026036500;;0090019100;191GY-;985P38886R;SLI---2112;4;1206;1010;1085;121,160;0;GERB--0528_1206_1010;none;202303240000;202303291100;3;100
0090019100_28022023000002;0022091301;;0090019100;191GRB0;620400696R;SLI---0601;1;1200;1000;750;296,800;45;GERB--1213_1200_1000;none;202304050000;202304061345;15;100
0090019100_28022023000003;0022091301;;0090019100;191GRB0;743104889R;SFDA--9865;1;1200;1000;975;192,952;45;GERB--1213_1200_1000;none;202303090000;202303101700;3;100
0090019100_28022023000004;0022091301;;0090019100;191GRB0;641215MZ0A;SLI---0901;1;1600;1200;750;243,784;45;GERB--1613_1600_1200;none;202304030000;202304041345;5;100
0090019100_28022023000005;0022091301;;0090019100;191GRB0;751312897R;MTEM--0003;1;1400;1200;1350;124,704;45;GERB--0475_1400_1200;none;202303220000;202303231545;5;100
0090019100_28022023000006;0022091301;;0090019100;191GRB0;745305MZ0A;SLI---0130;1;800;600;560;84,700;42;GERB--0588_800_600;none;202303150000;202303160915;2;100
0090019100_28022023000007;0023261013;;0090019100;191GY-;543026900R;SFDA--0020;1;1200;1000;975;283,000;45;GERB--1213_1200_1000;none;202303270000;202303300750;9;100
0090019100_28022023000008;0022091301;;0090019100;191GRB0;752177722R;SLI---0601;1;1200;1000;750;187,876;45;GERB--1213_1200_1000;none;202303070000;202303081230;3;100
0090019100_28022023000009;0022091301;;0090019100;191GRB0;745305MZ0A;SLI---0130;1;800;600;560;84,700;42;GERB--0588_800_600;none;202304040000;202304051230;2;100
0090019100_28022023000010;0011509705;;0090019100;191GY-;924425MZ4A;SLI---2112;2;1206;1010;1391;107,180;0;GERB--0528_1206_1010;none;202303170000;202303241500;9;100
0090019100_28022023000011;0000772511;;0090019100;191GY-;764594124R;SLI---0770;1;1200;1000;975;210,240;45;GERB--1213_1200_1000;none;202304110000;202304141330;10;100
0090019100_28022023000012;0022091301;;0090019100;191GRB0;755113022R;MTEM--8747;1;1800;1200;1490;305,030;45;GERB--0088_1800_1200;none;202304040000;202304050630;8;100
0090019100_28022023000013;0000772524;;0090019100;191GY-;850429618R;SFDA--9193;4;1200;1000;975;211,320;45;GERB--1213_1200_1000;none;202303280000;202303311700;2;100
0090019100_28022023000014;0001925700;;0090019100;191GY-;969167774R;SFDA--9858;1;1200;1000;975;169,783;0;GERB--1213_1200_1000;none;202303160000;202303170745;4;100
0090019100_28022023000015;0022091301;;0090019100;191GRB0;641205MZ0A;SLI---0901;6;1600;1200;750;244,120;45;GERB--1613_1600_1200;none;202303300000;202303311830;5;100
0090019100_28022023000016;0022091301;;0090019100;191GRB0;755108033R;MTEM--8746;4;1800;1200;1490;303,730;45;GERB--0088_1800_1200;none;202304270000;202304281345;8;100
0090019100_28022023000017;0002573221;;0090019100;191GRB0;743305MZ0A;SLI---0901;2;1600;1200;750;305,746;45;GERB--1613_1600_1200;none;202303210000;202303240645;8;100
0090019100_28022023000018;0002573222;;0090019100;191GY-;663626851R;SLI---0901;1;1600;1200;750;314,640;45;GERB--1613_1600_1200;none;202304260000;202305021100;12;100
0090019100_28022023000019;0028333101;;0090019100;191GDA;849961928R;SLI---1200;1;1600;1200;930;178,000;45;GERB--1613_1600_1200;none;202304060000;202304110515;4;100
0090019100_28022023000020;0002573222;;0090019100;191GY-;766143979R;SLI---0770;1;1200;1000;975;601,000;45;GERB--1213_1200_1000;none;202303070000;202303100700;20;100
0090019100_28022023000021;0028333101;;0090019100;191GDA;749025927R;SLI---1200;1;1600;1200;930;168,140;45;GERB--1613_1600_1200;none;202303240000;202303280515;4;100
0090019100_28022023000022;0000772524;;0090019100;191GRG;850703057R;SFDA--1503;1;1900;1200;750;207,300;45;GERB--0109_1900_1200;none;202302160000;202303071830;2;100
0090019100_28022023000023;0000487252;;0090019100;191GY-;214815MZ0A;SLI---0770;41;1200;1000;975;174,546;45;GERB--1213_1200_1000;none;202304030000;202304110945;9;100
0090019100_28022023000024;0001925700;;0090019100;191GY-;689210863R;SLI---2112;2;1206;1010;485;42,350;0;GERB--0528_1206_1010;none;202304280000;202305020745;4;100
0090019100_28022023000025;0028681300;;0090019100;191GY-;808326510R;SLI---0770;24;1200;1000;975;231,835;45;GERB--1213_1200_1000;none;202304050000;202304130745;7;100
0090019100_28022023000026;0022091301;;0090019100;191GRB0;755E15MZ0A;SLI---0770;1;1200;1000;975;197,120;45;GERB--1213_1200_1000;none;202304270000;202304281230;3;100
0090019100_28022023000027;0022091301;;0090019100;191GRB0;752162645R;SLI---0601;2;1200;1000;750;184,600;45;GERB--1213_1200_1000;none;202303150000;202303161830;3;100
0090019100_28022023000028;0000772524;;0090019100;191GY-;764184243R;SFDA--9882;8;2400;1200;975;391,750;45;GERB--0059_2400_1200;none;202303310000;202304051830;7;100
0090019100_28022023000029;0008010011;;0090019100;191GY-;622541628R;SLI---2112;2;1206;1010;485;60,650;0;GERB--0528_1206_1010;none;202303270000;202303301530;14;100
0090019100_28022023000030;0011509705;;0090019100;191GY-;924415MZ1A;SLI---2112;1;1206;1010;1085;123,800;0;GERB--0528_1206_1010;none;202304200000;202304270945;12;100
0090019100_28022023000031;0027376300;;0090019100;191GY-;654003758R;SLI---0130;1;800;600;560;95,840;42;GERB--0588_800_600;none;202303060000;202303131815;2;100
0090019100_28022023000032;0028333101;;0090019100;191GDA;849518223R;SLI---1200;1;1600;1200;930;207,760;45;GERB--1613_1600_1200;none;202304070000;202304121415;5;100
0090019100_28022023000033;0025445204;;0090019100;191GY-;828323548R;SLI---2112;1;1206;1010;861;155,900;0;GERB--0528_1206_1010;none;202303230000;202303280900;39;100
0090019100_28022023000034;0001925700;;0090019100;191GY-;689642158R;SLI---2112;1;1206;1010;385;43,900;0;GERB--0528_1206_1010;none;202304070000;202304110745;7;100
