Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0091017600_27022023000001;0002901101;;0091017600;176FDE;622352140R;ECM---5396;2;1750;1200;1470;228,620;45;GERB--0320_1750_1200;lengthwise;202303080000;202303241700;4;100
0091017600_27022023000002;0002901101;;0091017600;176FDE;960160650R;SLI---0601;1;1200;1000;750;131,700;45;GERB--1213_1200_1000;none;202303130000;202303290630;2;100
0091017600_27022023000003;0002901101;;0091017600;176FDE;623105565R;ECM---5397;4;1600;1200;1500;188,064;45;GERB--1613_1600_1200;lengthwise;202303300000;202304190800;2;100
0091017600_27022023000004;0002901101;;0091017600;176FDE;623822797R;SFDA--6867;1;1600;1200;930;152,612;45;GERB--1613_1600_1200;lengthwise;202303210000;202304101600;4;100
0091017600_27022023000005;0002901101;;0091017600;176FDE;850701429R;SFDA--6869;4;1600;1200;930;167,830;45;GERB--1613_1600_1200;lengthwise;202303310000;202304200800;2;100
0091017600_27022023000006;0002901101;;0091017600;176FD2;850B29417R;ECM---3526;2;2200;1200;1450;376,520;45;GERB--0822_2200_1200;none;202304170000;202304200900;1;100
0091017600_27022023000007;0002901101;;0091017600;176GRQ;620369511R;ECM---4971;2;1600;1200;1500;255,322;45;GERB--1613_1600_1200;lengthwise;202304110000;202304141600;2;100
0091017600_27022023000008;0002901101;;0091017600;176FDE;620260503R;ECM---5393;11;2400;2200;1500;195,600;45;GERB--0440_2400_2200;none;202304180000;202304211900;3;100
0091017600_27022023000009;0002901101;;0091017600;176FD2;620842933R;ECM---6826;1;2400;2200;1500;358,000;45;GERB--0440_2400_2200;none;202303070000;202303100900;4;100
0091017600_27022023000010;0011129700;;0091017600;176ARA;755236150R;SLI---0130;5;800;600;560;134,200;42;GERB--0588_800_600;lengthwise;202304030000;202304101000;4;100
0091017600_27022023000011;0002901101;;0091017600;176GRQ;850B29386R;SFDA--9848;6;1600;1200;930;178,854;45;GERB--1613_1600_1200;none;202303290000;202304031030;2;100
0091017600_27022023000012;0002901101;;0091017600;176FD1;261A29414R;SLI---2112;1;1206;1010;1181;147,800;0;GERB--0528_1206_1010;none;202303090000;202303271030;10;100
0091017600_27022023000013;0002901101;;0091017600;176FD1;628172104R;SLI---2112;1;1206;1010;1083;116,000;0;GERB--0528_1206_1010;none;202303240000;202304131030;9;100
0091017600_27022023000014;0002901101;;0091017600;176FDE;850708749R;SFDA--6869;1;1600;1200;930;167,080;45;GERB--1613_1600_1200;lengthwise;202303300000;202304190800;2;100
0091017600_27022023000015;0002901101;;0091017600;176FDE;620840771R;SFDA--6868;1;1600;1200;930;172,860;45;GERB--1613_1600_1200;lengthwise;202303160000;202304031600;2;100
0091017600_27022023000016;0002901101;;0091017600;176FD1;261528400R;SLI---2112;1;1206;1010;1181;115,700;0;GERB--0528_1206_1010;none;202303290000;202304180630;5;100
0091017600_27022023000017;0002901101;;0091017600;176FDE;620223661R;ECM---5416;1;2400;2200;1500;404,930;45;GERB--0440_2400_2200;none;202303220000;202303271100;9;100
0091017600_27022023000018;0027376000;;0091017600;176ARA;752233623R;CON-S-0130;1;780;570;478;67,000;47;GERB--3195_780_570;widthwise;202304040000;202304111000;1;4
0091017600_27022023000019;0002901101;;0091017600;176GRQ;622548476R;SFDA--6730;5;1600;1200;930;174,544;45;GERB--1613_1600_1200;lengthwise;202303130000;202303161830;2;100
0091017600_27022023000020;0002901101;;0091017600;176FDE;622352140R;ECM---5396;4;1750;1200;1470;228,620;45;GERB--0320_1750_1200;lengthwise;202303080000;202303240800;4;100
0091017600_27022023000021;0002901121;;0091017600;176FD1;511657070R;ECA---0021;3;1200;1000;345;239,100;0;GERB--3551_1200_1000;none;202303270000;202303301545;34;100
0091017600_27022023000022;0002901101;;0091017600;176FD2;850172536R;ECM---3527;2;2400;1900;1450;396,000;45;GERB--0344_2400_1900;none;202304030000;202304100900;4;100
0091017600_27022023000023;0002901101;;0091017600;176FDE;620223661R;ECM---5416;1;2400;2200;1500;404,930;45;GERB--0440_2400_2200;none;202304130000;202304181900;9;100
0091017600_27022023000024;0002901101;;0091017600;176FDE;622352140R;ECM---5396;2;1750;1200;1470;228,620;45;GERB--0320_1750_1200;lengthwise;202303160000;202304031600;4;100
0091017600_27022023000025;0002901101;;0091017600;176FDE;960160650R;SLI---0601;3;1200;1000;750;131,700;45;GERB--1213_1200_1000;none;202303230000;202303281900;2;100
0091017600_27022023000026;0002901101;;0091017600;176GRQ;622560243R;ECM---8544;1;1400;1200;1500;251,000;45;GERB--0475_1400_1200;none;202303310000;202304050800;12;100
0091017600_27022023000027;0002901101;;0091017600;176GRQ;622568489R;ECM---8544;1;1400;1200;1500;251,000;45;GERB--0475_1400_1200;none;202303280000;202303311830;14;100
0091017600_27022023000028;0002901101;;0091017600;176FD1;620724174R;ECM---5584;1;2000;1200;1500;158,544;45;GERB--0121_2000_1200;none;202303080000;202303130800;4;100
0091017600_27022023000029;0002901121;;0091017600;176FD1;284H66757R;SLI---2112;1;1206;1010;485;32,360;0;GERB--0528_1206_1010;none;202303200000;202303231545;10;100
0091017600_27022023000030;0027376000;;0091017600;176ARA;762333813R;SLI---0901;3;1600;1200;750;553,000;45;GERB--1613_1600_1200;none;202304130000;202304181000;20;100
0091017600_27022023000031;0002901101;;0091017600;176FD1;261528825R;SLI---2112;1;1206;1010;1181;109,400;0;GERB--0528_1206_1010;none;202303130000;202303290630;5;100
0091017600_27022023000032;0002901101;;0091017600;176FDE;850B24059R;ECM---5394;3;2400;2200;1500;257,000;45;GERB--0440_2400_2200;none;202304040000;202304241300;4;100
0091017600_27022023000033;0002901101;;0091017600;176GRQ;622568489R;ECM---8544;1;1400;1200;1500;251,000;45;GERB--0475_1400_1200;none;202303100000;202303151030;14;100
0091017600_27022023000034;0011130700;;0091017600;176ARA;676302656R;SLI---0130;1;800;600;560;141,000;42;GERB--0588_800_600;lengthwise;202304040000;202304111000;3;100
0091017600_27022023000035;0002901101;;0091017600;176FDE;850720448R;SFDA--6869;1;1600;1200;930;173,440;45;GERB--1613_1600_1200;lengthwise;202303030000;202303081900;11;100
0091017600_27022023000036;0002901101;;0091017600;176FDE;850724743R;SFDA--6869;2;1600;1200;930;165,520;45;GERB--1613_1600_1200;lengthwise;202303080000;202303131900;6;100
0091017600_27022023000037;0002901101;;0091017600;176GRQ;626537858R;ECM---8533;1;1755;1210;1475;340,000;45;GERB--2322_1755_1210;none;202304050000;202304121430;5;100
0091017600_27022023000038;0002901123;;0091017600;176GRQ;850183541R;ECM---8545;5;2400;2200;1500;254,000;45;GERB--0440_2400_2200;none;202304040000;202304111000;6;100
0091017600_27022023000039;0002814600;;0091017600;176FD1;901765001R;CON-S-0130;1;780;570;478;96,970;47;GERB--3195_780_570;widthwise;202304040000;202304111230;4;4
0091017600_27022023000040;0002901101;;0091017600;176FDE;620260503R;ECM---5393;17;2400;2200;1500;195,600;45;GERB--0440_2400_2200;none;202302270000;202303150630;3;100
0091017600_27022023000041;0002901101;;0091017600;176FDE;601989439R;SLI---0601;1;1200;1000;750;133,570;45;GERB--1213_1200_1000;none;202303100000;202303281030;2;100
0091017600_27022023000042;0025104304;;0091017600;176ARA;676009691R;SLI---0760;1;1200;1000;930;273,800;45;GERB--1213_1200_1000;none;202303240000;202303291000;7;100
0091017600_27022023000043;0002901101;;0091017600;176FDE;620840771R;SFDA--6868;1;1600;1200;930;172,860;45;GERB--1613_1600_1200;lengthwise;202303140000;202303301030;2;100
0091017600_27022023000044;0002901101;;0091017600;176FD1;261A21337R;SLI---2112;1;1206;1010;1181;146,900;0;GERB--0528_1206_1010;none;202303240000;202304131030;9;100
0091017600_27022023000045;0002901101;;0091017600;176GRQ;622564586R;ECM---8544;1;1400;1200;1500;251,000;45;GERB--0475_1400_1200;none;202304130000;202304181830;13;100
0091017600_27022023000046;0002901101;;0091017600;176GRQ;622560243R;ECM---8544;1;1400;1200;1500;251,000;45;GERB--0475_1400_1200;none;202304140000;202304191430;12;100
0091017600_27022023000047;0002901101;;0091017600;176GRQ;620269836R;ECM---4777;1;2400;2200;1500;412,580;45;GERB--0440_2400_2200;none;202303010000;202303061430;10;100
0091017600_27022023000048;0002901101;;0091017600;176FDE;620844682R;SFDA--6868;1;1600;1200;930;172,860;45;GERB--1613_1600_1200;lengthwise;202304040000;202304111500;7;100
0091017600_27022023000049;0027376000;;0091017600;176ARA;743221974R;SLI---0770;9;1200;1000;975;300,435;45;GERB--1213_1200_1000;none;202304030000;202304101000;4;100
0091017600_27022023000050;0002901101;;0091017600;176FDE;620223661R;ECM---5416;1;2400;2200;1500;404,930;45;GERB--0440_2400_2200;none;202303240000;202304131600;9;100
0091017600_27022023000051;0002901101;;0091017600;176FDE;623842688R;ECM---9001;1;1480;1200;1500;224,080;45;GERB--1413_1480_1200;none;202302270000;202303151700;11;100
0091017600_27022023000052;0002901101;;0091017600;176FDE;623822797R;SFDA--6867;4;1600;1200;930;152,612;45;GERB--1613_1600_1200;lengthwise;202303270000;202303301900;4;100
0091017600_27022023000053;0002901121;;0091017600;176FD1;850D26552R;SLI---2112;1;1206;1010;485;24,840;0;GERB--0528_1206_1010;none;202304170000;202304201545;8;100
0091017600_27022023000054;0002901101;;0091017600;176GRQ;620267894R;ECM---4777;1;2400;2200;1500;412,580;45;GERB--0440_2400_2200;none;202304170000;202304201830;10;100
0091017600_27022023000055;0002901101;;0091017600;176FDE;623822797R;SFDA--6867;1;1600;1200;930;152,612;45;GERB--1613_1600_1200;lengthwise;202303150000;202303311430;4;100
0091017600_27022023000056;0002901101;;0091017600;176FDE;850724743R;SFDA--6869;1;1600;1200;930;165,520;45;GERB--1613_1600_1200;lengthwise;202303010000;202303171830;6;100
0091017600_27022023000057;0002901101;;0091017600;176FDE;620840771R;SFDA--6868;8;1600;1200;930;172,860;45;GERB--1613_1600_1200;lengthwise;202303150000;202303201900;2;100
0091017600_27022023000058;0002901107;;0091017600;176FD1;253C67471R;ECA---0021;1;1200;1000;345;41,850;0;GERB--3551_1200_1000;none;202303130000;202303161545;65;100
0091017600_27022023000059;0002901101;;0091017600;176GRQ;623100479R;SFDA--9186;2;1200;1000;975;137,308;45;GERB--1213_1200_1000;widthwise;202304170000;202304201030;4;100
0091017600_27022023000060;0002901101;;0091017600;176GRQ;623109985R;SFDA--9186;1;1200;1000;975;137,308;45;GERB--1213_1200_1000;widthwise;202303300000;202304041600;3;100
0091017600_27022023000061;0002901101;;0091017600;176FDE;850B24059R;ECM---5394;3;2400;2200;1500;257,000;45;GERB--0440_2400_2200;none;202303080000;202303241200;4;100
0091017600_27022023000062;0002901101;;0091017600;176GRQ;622548476R;SFDA--6730;2;1600;1200;930;174,544;45;GERB--1613_1600_1200;lengthwise;202304030000;202304101830;2;100
0091017600_27022023000063;0002901101;;0091017600;176FDE;850724743R;SFDA--6869;1;1600;1200;930;165,520;45;GERB--1613_1600_1200;lengthwise;202303220000;202304111830;6;100
0091017600_27022023000064;0002901101;;0091017600;176FD2;620842933R;ECM---6826;1;2400;2200;1500;358,000;45;GERB--0440_2400_2200;none;202303010000;202303060900;4;100
0091017600_27022023000065;0011579600;;0091017600;176ARA;755105155R;SLI---0770;2;1200;1000;975;367,776;45;GERB--1213_1200_1000;none;202304120000;202304170700;5;100
0091017600_27022023000066;0002901101;;0091017600;176GRQ;261529724R;SLI---2112;1;1206;1010;1114;78,928;0;GERB--0528_1206_1010;none;202304030000;202304101600;3;100
0091017600_27022023000067;0011130700;;0091017600;176FD1;901491434R;SLI---2112;1;1206;1010;385;100,500;0;GERB--0528_1206_1010;none;202303310000;202304051000;57;100
0091017600_27022023000068;0002901101;;0091017600;176FDE;850701429R;SFDA--6869;2;1600;1200;930;167,830;45;GERB--1613_1600_1200;lengthwise;202303200000;202304051700;2;100
0091017600_27022023000069;0002901101;;0091017600;176GRQ;620363874R;ECM---8536;3;1200;1200;1465;236,120;45;GERB--0041_1200_1200;none;202304110000;202304141600;2;100
0091017600_27022023000070;0002901101;;0091017600;176FDE;620365678R;ECM---5395;2;1600;1200;1500;186,264;45;GERB--1613_1600_1200;lengthwise;202303100000;202303281200;3;100
0091017600_27022023000071;0002901101;;0091017600;176GRQ;623100479R;SFDA--9186;2;1200;1000;975;137,308;45;GERB--1213_1200_1000;widthwise;202304110000;202304141830;4;100
0091017600_27022023000072;0002901101;;0091017600;176FDE;960160650R;SLI---0601;1;1200;1000;750;131,700;45;GERB--1213_1200_1000;none;202303290000;202304181200;2;100
0091017600_27022023000073;0002901101;;0091017600;176FDE;623105565R;ECM---5397;4;1600;1200;1500;188,064;45;GERB--1613_1600_1200;lengthwise;202303240000;202303291900;2;100
0091017600_27022023000074;0002901101;;0091017600;176FDE;850B24059R;ECM---5394;2;2400;2200;1500;257,000;45;GERB--0440_2400_2200;none;202303310000;202304051500;4;100
0091017600_27022023000075;0002901101;;0091017600;176GRQ;626537858R;ECM---8533;1;1755;1210;1475;340,000;45;GERB--2322_1755_1210;none;202303230000;202303280800;5;100
0091017600_27022023000076;0002901101;;0091017600;176GRQ;850B29386R;SFDA--9848;7;1600;1200;930;178,854;45;GERB--1613_1600_1200;none;202303090000;202303141030;2;100
0091017600_27022023000077;0002901101;;0091017600;176GRQ;622568489R;ECM---8544;1;1400;1200;1500;251,000;45;GERB--0475_1400_1200;none;202303060000;202303091430;14;100
0091017600_27022023000078;0002901101;;0091017600;176GRQ;620262146R;ECM---4777;2;2400;2200;1500;412,580;45;GERB--0440_2400_2200;none;202303300000;202304041600;11;100
0091017600_27022023000079;0002901101;;0091017600;176FDE;620365678R;ECM---5395;4;1600;1200;1500;186,264;45;GERB--1613_1600_1200;lengthwise;202303160000;202304030630;3;100
0091017600_27022023000080;0002901101;;0091017600;176FDE;960160650R;SLI---0601;8;1200;1000;750;131,700;45;GERB--1213_1200_1000;none;202303020000;202303200630;2;100
0091017600_27022023000081;0002901101;;0091017600;176FDE;620840771R;SFDA--6868;3;1600;1200;930;172,860;45;GERB--1613_1600_1200;lengthwise;202303080000;202303240800;2;100
0091017600_27022023000082;0002901101;;0091017600;176FDE;960160650R;SLI---0601;1;1200;1000;750;131,700;45;GERB--1213_1200_1000;none;202304030000;202304211200;2;100
0091017600_27022023000083;0002901101;;0091017600;176GRQ;960161161R;SLI---0770;1;1200;1000;975;147,464;45;GERB--1213_1200_1000;none;202304180000;202304211430;2;100
0091017600_27022023000084;0002901101;;0091017600;176FDE;623823641R;SFDA--6867;1;1600;1200;930;152,612;45;GERB--1613_1600_1200;lengthwise;202303220000;202304111700;5;100
0091017600_27022023000085;0002901123;;0091017600;176GRQ;620223428R;ECM---8546;10;2400;2200;1500;326,000;45;GERB--0440_2400_2200;none;202303030000;202303081730;9;100
0091017600_27022023000086;0002901101;;0091017600;176GRQ;620363874R;ECM---8536;2;1200;1200;1465;236,120;45;GERB--0041_1200_1200;none;202303240000;202303291430;2;100
