Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0091017600_28022023000001;0002901107;;0091017600;176FD1;622202711R;SLI---2112;1;1206;1010;1085;150,800;0;GERB--0528_1206_1010;none;202303160000;202303211545;30;100
0091017600_28022023000002;0002901107;;0091017600;176FD1;622201354R;SLI---2112;2;1206;1010;1085;101,390;0;GERB--0528_1206_1010;none;202303220000;202303271545;4;100
0091017600_28022023000003;0002901107;;0091017600;176FD1;623123642R;ECA---0021;2;1200;1000;445;37,300;0;GERB--3551_1200_1000;none;202304030000;202304101545;6;100
0091017600_28022023000004;0002901107;;0091017600;176FD1;253C73146R;ECA---0021;1;1200;1000;345;40,640;0;GERB--3551_1200_1000;none;202303060000;202303091545;110;100
0091017600_28022023000005;0011130702;;0091017600;176ARA;745A77824R;SLI---0130;1;800;600;560;180,560;42;GERB--0588_800_600;lengthwise;202304140000;202304190700;4;100
0091017600_28022023000006;0027376000;;0091017600;176ARA;762429898R;SLI---0601;5;1200;1000;750;263,500;45;GERB--1213_1200_1000;none;202304170000;202304201000;7;100
0091017600_28022023000007;0042524701;;0091017600;176GRS;295B64730R;SLI---0770;32;1200;1000;975;189,960;45;GERB--1213_1200_1000;none;202303220000;202303270700;9;100
0091017600_28022023000008;0011130700;;0091017600;176FD1;901491434R;SLI---2112;4;1206;1010;385;100,500;0;GERB--0528_1206_1010;none;202304110000;202304141000;38;100
0091017600_28022023000009;0027376000;;0091017600;176ARA;745982572R;SLI---2112;2;1206;1010;285;75,900;0;GERB--0528_1206_1010;none;202304170000;202304201000;8;100
0091017600_28022023000010;0002901107;;0091017600;176FD1;253C62627R;ECA---0021;1;1200;1000;345;42,500;0;GERB--3551_1200_1000;none;202304120000;202304171545;99;100
0091017600_28022023000011;0011130703;;0091017600;176ARA;745429087R;SLI---0770;5;1200;1000;975;275,250;45;GERB--1213_1200_1000;none;202304040000;202304110700;7;100
0091017600_28022023000012;0002901121;;0091017600;176FD1;511801345R;ECA---0021;1;1200;1000;945;114,480;0;GERB--3551_1200_1000;none;202303060000;202303091545;20;100
0091017600_28022023000013;0011130702;;0091017600;176ARA;676219470R;SLI---0130;7;800;600;560;158,000;42;GERB--0588_800_600;lengthwise;202304170000;202304200700;3;100
0091017600_28022023000014;0027376000;;0091017600;176ARA;762327593R;SLI---0901;2;1600;1200;750;553,000;45;GERB--1613_1600_1200;none;202304190000;202304241000;20;100
0091017600_28022023000015;0011579600;;0091017600;176ARA;755142410R;SLI---0770;4;1200;1000;975;330,948;45;GERB--1213_1200_1000;none;202303240000;202303290700;9;100
0091017600_28022023000016;0002901107;;0091017600;176FD1;253A72022R;ECA---0021;1;1200;1000;345;43,200;0;GERB--3551_1200_1000;none;202303090000;202303141545;65;100
0091017600_28022023000017;0011130703;;0091017600;176ARA;756A49702R;SLI---0601;4;1200;1000;750;282,700;45;GERB--1213_1200_1000;none;202304130000;202304180700;7;100
0091017600_28022023000018;0011130702;;0091017600;176ARA;676209139R;SLI---0130;4;800;600;560;151,750;42;GERB--0588_800_600;lengthwise;202303200000;202303230700;3;100
0091017600_28022023000019;0002901107;;0091017600;176FD1;622200015R;SLI---2112;2;1206;1010;1085;104,840;0;GERB--0528_1206_1010;none;202303080000;202303131545;3;100
0091017600_28022023000020;0011129700;;0091017600;176ARA;755236150R;SLI---0130;4;800;600;560;134,200;42;GERB--0588_800_600;lengthwise;202304030000;202304101000;4;100
0091017600_28022023000021;0011130702;;0091017600;176ARA;745741345R;SLI---0130;1;800;600;560;172,400;42;GERB--0588_800_600;lengthwise;202303270000;202303300700;4;100
0091017600_28022023000022;0011129700;;0091017600;176ARA;751C42968R;SLI---0130;3;800;600;560;243,650;42;GERB--0588_800_600;lengthwise;202304030000;202304101000;10;100
0091017600_28022023000023;0011130703;;0091017600;176ARA;671A03510R;CON-S-0130;3;780;570;478;87,900;47;GERB--3195_780_570;widthwise;202304190000;202304240700;2;4
0091017600_28022023000024;0011129700;;0091017600;176ARA;751C51610R;SLI---2112;22;1206;1010;385;34,950;0;GERB--0528_1206_1010;none;202304170000;202304201000;1;100
0091017600_28022023000025;0012036002;;0091017600;176FDE;850901592R;SLI---1200;6;1600;1200;930;164,220;45;GERB--1613_1600_1200;lengthwise;202303200000;202303231130;4;100
0091017600_28022023000026;0011130703;;0091017600;176ARA;671A03510R;CON-S-0130;2;780;570;478;87,900;47;GERB--3195_780_570;widthwise;202303170000;202303221000;2;4
0091017600_28022023000027;0011130702;;0091017600;176ARA;759237030R;CON-S-0130;3;780;570;478;193,050;47;GERB--3195_780_570;widthwise;202304190000;202304240700;4;4
0091017600_28022023000028;0002901107;;0091017600;176FD1;284H63376R;SLI---2112;2;1206;1010;1085;120,200;0;GERB--0528_1206_1010;none;202303060000;202303091545;4;100
0091017600_28022023000029;0011130700;;0091017600;176ARA;676302656R;SLI---0130;1;800;600;560;141,000;42;GERB--0588_800_600;lengthwise;202303240000;202303291000;3;100
0091017600_28022023000030;0011130700;;0091017600;176ARA;676317715R;SLI---0130;1;800;600;560;141,000;42;GERB--0588_800_600;lengthwise;202303280000;202303311000;3;100
0091017600_28022023000031;0011130703;;0091017600;176ARA;641311149R;SLI---0770;6;1200;1000;975;264,300;45;GERB--1213_1200_1000;none;202303210000;202303240700;7;100
0091017600_28022023000032;0002901107;;0091017600;176FD1;253C67471R;ECA---0021;1;1200;1000;345;35,628;0;GERB--3551_1200_1000;none;202304190000;202304241545;247;100
0091017600_28022023000033;0011579600;;0091017600;176ARA;755142410R;SLI---0770;4;1200;1000;975;330,948;45;GERB--1213_1200_1000;none;202304140000;202304190700;9;100
0091017600_28022023000034;0011129700;;0091017600;176ARA;754187332R;SLI---0130;2;800;600;560;203,000;42;GERB--0588_800_600;lengthwise;202304110000;202304141000;6;100
0091017600_28022023000035;0027376000;;0091017600;176ARA;752233623R;CON-S-0130;1;780;570;478;67,000;47;GERB--3195_780_570;widthwise;202304040000;202304111000;1;4
0091017600_28022023000036;0027376000;;0091017600;176ARA;752222367R;CON-S-0130;2;780;570;478;67,000;47;GERB--3195_780_570;widthwise;202304170000;202304201000;1;4
0091017600_28022023000037;0011152719;;0091017600;176FD1;240159220R;SLI---2112;2;1206;1010;485;78,200;0;GERB--0528_1206_1010;none;202304170000;202304201130;33;100
0091017600_28022023000038;0002901107;;0091017600;176FD1;622200015R;SLI---2112;3;1206;1010;1085;104,840;0;GERB--0528_1206_1010;none;202304130000;202304181545;3;100
0091017600_28022023000039;0002901107;;0091017600;176FD1;623123642R;ECA---0021;1;1200;1000;445;37,300;0;GERB--3551_1200_1000;none;202304120000;202304171545;6;100
0091017600_28022023000040;0011152719;;0091017600;176FD1;240157006R;SLI---2112;1;1206;1010;485;56,450;0;GERB--0528_1206_1010;none;202303230000;202303281130;18;100
0091017600_28022023000041;0011130700;;0091017600;176ARA;676317715R;SLI---0130;1;800;600;560;141,000;42;GERB--0588_800_600;lengthwise;202304120000;202304171000;3;100
0091017600_28022023000042;0011130700;;0091017600;176ARA;764521654R;SLI---2112;1;1206;1010;385;34,550;0;GERB--0528_1206_1010;none;202304050000;202304121000;88;100
0091017600_28022023000043;0002901121;;0091017600;176FD1;511657070R;ECA---0021;1;1200;1000;345;239,100;0;GERB--3551_1200_1000;none;202303270000;202303301545;34;100
0091017600_28022023000044;0011130702;;0091017600;176ARA;762401070R;SLI---0130;1;800;600;560;66,800;42;GERB--0588_800_600;lengthwise;202304140000;202304190700;2;100
0091017600_28022023000045;0011130703;;0091017600;176ARA;751266784R;CON-S-0130;5;780;570;478;107,250;47;GERB--3195_780_570;widthwise;202304030000;202304100700;2;4
0091017600_28022023000046;0011130703;;0091017600;176ARA;791186672R;SLI---0130;4;800;600;560;102,500;42;GERB--0588_800_600;lengthwise;202304130000;202304180700;3;100
