Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0091017700_14062023000001;0023207007;;0091017700;177GRF;144106434R;SFDA--9272;7;1200;1000;975;410,064;45;GERB--1213_1200_1000;none;202307050000;202307101800;93;2
0091017700_14062023000002;0028040400;;0091017700;177GRF;140036202R;SFDA--9299;5;1200;1000;975;201,730;45;GERB--1213_1200_1000;none;202307110000;202307140300;15;100
0091017700_14062023000003;0090016500;1GRA;0091017700;177GRF;111108473R;SFDA--9022;3;1200;1000;975;268,760;45;GERB--1213_1200_1000;none;202307210000;202307271900;9;100
0091017700_14062023000004;0090016500;1GRA;0091017700;177GR5;111109158R;SFDA--9022;15;1200;1000;975;256,448;45;GERB--1213_1200_1000;none;202307030000;202307051900;8;100
0091017700_14062023000005;0026551501;;0091017700;177GRI;151985418R;SLI---2112;1;1206;1010;1185;213,900;0;GERB--0528_1206_1010;none;202307130000;202307180800;38;100
0091017700_14062023000006;0028998502;;0091017700;177GRE;130C01377R;SFDA--9631;15;1200;1000;975;332,680;45;GERB--1213_1200_1000;none;202307190000;202307242000;25;2
0091017700_14062023000007;0041223901;;0091017700;177GRF;208A06260R;SLI---0770;1;1200;1000;975;283,032;45;GERB--1213_1200_1000;none;202306220000;202306261230;184;100
0091017700_14062023000008;0002590706;;0091017700;177GR5;144C24285R;SLI---2112;5;1206;1010;1185;597,150;0;GERB--0528_1206_1010;none;202307100000;202307130530;33;100
0091017700_14062023000009;0023376100;;0091017700;177GRG;122018488R;SLI---0601;1;1200;1000;750;1106,600;45;GERB--1213_1200_1000;none;202307140000;202307191530;25;100
0091017700_14062023000010;0029382801;;0091017700;177GRF;210105481R;SLI---2112;3;1206;1010;1185;357,900;0;GERB--0528_1206_1010;none;202307100000;202307130800;34;100
0091017700_14062023000011;0090016500;1GRA;0091017700;177GRG;122820799R;SFDA--0053;2;1200;1000;975;395,200;45;GERB--1213_1200_1000;none;202306160000;202306211900;25;100
0091017700_14062023000012;0002803800;;0091017700;177GRE;110113277R;MFM---0218;16;1250;1100;1150;1590,800;45;GERB--1343_1250_1100;none;202307040000;202307040001;31;100
0091017700_14062023000013;0027752300;;0091017700;177GRI;210471273R;SLI---2112;4;1206;1010;1185;267,900;0;GERB--0528_1206_1010;none;202307030000;202307101400;22;100
0091017700_14062023000014;0024007700;;0091017700;177GRF;161A03415R;SLI---2112;1;1206;1010;1185;320,775;0;GERB--0528_1206_1010;none;202307120000;202307170700;55;2
0091017700_14062023000015;0011593800;;0091017700;177GRE;110420131R;MFM---8088;9;1180;1140;1090;661,840;45;GERB--0449_1180_1140;none;202307180000;202307181600;51;100
0091017700_14062023000016;0026221301;;0091017700;177GRF;144109500R;SFDA--9282;34;1200;1000;975;499,400;45;GERB--1213_1200_1000;none;202307030000;202307050600;80;100
0091017700_14062023000017;0090016500;1GRA;0091017700;177GR5;135023545R;SLI---2112;3;1206;1010;785;163,240;0;GERB--0528_1206_1010;none;202306190000;202306221900;8;100
0091017700_14062023000018;0025348700;;0091017700;177GRF;208A06189R;SFDA--9280;23;1200;1000;975;326,000;45;GERB--1213_1200_1000;none;202307060000;202307112230;118;100
0091017700_14062023000019;0023376100;;0091017700;177GRG;122018488R;SLI---0601;5;1200;1000;750;1106,600;45;GERB--1213_1200_1000;none;202307030000;202307040900;25;100
0091017700_14062023000020;0042319000;;0091017700;177GRF;208995377R;SLI---2112;2;1206;1010;1185;223,700;0;GERB--0528_1206_1010;none;202307180000;202307211700;231;2
0091017700_14062023000021;0002496900;;0091017700;177GRF;132659592R;SFDA--9275;1;1200;1000;975;254,720;45;GERB--1213_1200_1000;none;202306190000;202306220930;16;100
0091017700_14062023000022;0090012500;PCH3025;0091017700;177GR5;111109944R;SFDA--9022;41;1200;1000;975;256,640;45;GERB--1213_1200_1000;none;202307120000;202307172000;8;100
0091017700_14062023000023;0000796804;;0091017700;177GRF;132855903R;MFM---7607;4;1220;1020;670;497,250;22;GERB--0135_1220_1020;none;202306220000;202306271730;65;2
0091017700_14062023000024;0090016500;1GRA;0091017700;177GRG;8201660055;SFDA--3000;3;1200;1000;750;1079,992;45;GERB--1213_1200_1000;none;202307240000;202307240730;35;100
0091017700_14062023000025;0026551501;;0091017700;177GRI;140559605R;SLI---2112;2;1206;1010;385;75,540;0;GERB--0528_1206_1010;none;202307210000;202307270800;57;100
0091017700_14062023000026;0023207007;;0091017700;177GRF;144109429R;SFDA--9881;2;1200;1000;975;443,760;45;GERB--1213_1200_1000;none;202307240000;202307281800;99;100
0091017700_14062023000027;0041223901;;0091017700;177GRF;208A09340R;SLI---0770;11;1200;1000;975;283,032;45;GERB--1213_1200_1000;none;202306210000;202306231600;166;100
0091017700_14062023000028;0041799900;;0091017700;177GRF;147101423R;SLI---2112;4;1206;1010;1185;338,500;0;GERB--0528_1206_1010;none;202307040000;202307070800;76;100
0091017700_14062023000029;0090016500;1GRA;0091017700;177GRF;111105173R;SFDA--9022;4;1200;1000;975;281,840;45;GERB--1213_1200_1000;none;202307130000;202307181900;12;100
0091017700_14062023000030;0090016500;1GRA;0091017700;177GRE;8201719187;SFDA--3012;1;1200;1000;750;868,744;45;GERB--1213_1200_1000;none;202307170000;202307171900;33;100
0091017700_14062023000031;0023376100;;0091017700;177GRG;122019594R;MFM---0793;2;1200;1000;975;1013,330;45;GERB--1213_1200_1000;none;202307100000;202307131530;27;100
