Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0091017600_08062023000001;0002901101;;0091017600;176FDE;620260503R;ECM---5393;1;2400;2200;1500;195,600;45;GERB--0440_2400_2200;none;202307030000;202307141830;3;100
0091017600_08062023000002;0002901101;;0091017600;176FDE;850B24059R;ECM---5394;1;2400;2200;1500;257,000;45;GERB--0440_2400_2200;none;202307030000;202307061500;4;100
0091017600_08062023000003;0002901101;;0091017600;176FD1;628172104R;SLI---2112;1;1206;1010;1083;116,000;0;GERB--0528_1206_1010;none;202307070000;202307261030;9;100
0091017600_08062023000004;0002901101;;0091017600;176FDE;620840771R;SFDA--6868;1;1600;1200;930;176,360;45;GERB--1613_1600_1200;lengthwise;202307200000;202307261500;2;100
0091017600_08062023000005;0002901101;;0091017600;176FDE;960160650R;SLI---0601;7;1200;1000;750;131,700;45;GERB--1213_1200_1000;none;202306050000;202306210630;2;100
0091017600_08062023000006;0002901101;;0091017600;176FD1;850227607R;ECM---5582;1;2400;2380;1500;528,599;45;GERB--2054_2400_2380;widthwise;202307200000;202307260800;4;100
0091017600_08062023000007;0027376000;;0091017600;176ARA;762333813R;SLI---0901;3;1600;1200;750;553,000;45;GERB--1613_1600_1200;none;202307050000;202307101000;20;100
0091017600_08062023000008;0002901101;;0091017600;176GRQ;622548476R;SFDA--6730;1;1600;1200;930;178,044;45;GERB--1613_1600_1200;lengthwise;202307140000;202307191830;2;100
0091017600_08062023000009;0002901101;;0091017600;176GRQ;623100479R;SFDA--9186;1;1200;1000;975;137,308;45;GERB--1213_1200_1000;widthwise;202307030000;202307062000;4;100
0091017600_08062023000010;0002901101;;0091017600;176GRQ;850183358R;ECM---9003;1;2400;2200;1500;241,610;45;GERB--0440_2400_2200;none;202307140000;202307191830;4;100
0091017600_08062023000011;0002901101;;0091017600;176GRQ;626537858R;ECM---8533;1;1755;1210;1475;340,000;45;GERB--2322_1755_1210;none;202307110000;202307141030;5;100
0091017600_08062023000012;0002901101;;0091017600;176GRQ;850B29386R;SFDA--9848;7;1600;1200;930;178,854;45;GERB--1613_1600_1200;none;202307170000;202307202000;2;100
0091017600_08062023000013;0002901101;;0091017600;176GRQ;850183358R;ECM---9003;2;2400;2200;1500;241,610;45;GERB--0440_2400_2200;none;202307200000;202307261600;4;100
0091017600_08062023000014;0002901101;;0091017600;176FDE;623822797R;SFDA--6867;2;1600;1200;930;156,112;45;GERB--1613_1600_1200;lengthwise;202307030000;202307111700;4;100
0091017600_08062023000015;0002901101;;0091017600;176FDE;623822797R;SFDA--6867;2;1600;1200;930;156,112;45;GERB--1613_1600_1200;lengthwise;202307030000;202307190800;4;100
0091017600_08062023000016;0002901101;;0091017600;176GRQ;620363874R;ECM---8536;5;1200;1200;1465;236,120;45;GERB--0041_1200_1200;none;202307070000;202307122000;2;100
0091017600_08062023000017;0002901101;;0091017600;176GRQ;620262146R;ECM---4777;2;2400;2200;1500;412,580;45;GERB--0440_2400_2200;none;202307170000;202307201430;11;100
0091017600_08062023000018;0002901101;;0091017600;176FDE;850701429R;SFDA--6869;2;1600;1200;930;171,330;45;GERB--1613_1600_1200;lengthwise;202307030000;202307071300;2;100
0091017600_08062023000019;0002901101;;0091017600;176GRQ;623100479R;SFDA--9186;1;1200;1000;975;137,308;45;GERB--1213_1200_1000;widthwise;202306090000;202306141830;4;100
0091017600_08062023000020;0002901101;;0091017600;176GRQ;622560243R;ECM---8544;1;1400;1200;1500;251,000;45;GERB--0475_1400_1200;none;202307210000;202307272000;12;100
0091017600_08062023000021;0002901101;;0091017600;176FDE;850B24059R;ECM---5394;1;2400;2200;1500;257,000;45;GERB--0440_2400_2200;none;202307030000;202307191830;4;100
0091017600_08062023000022;0011130703;;0091017600;176ARA;641311149R;SLI---0770;13;1200;1000;975;264,300;45;GERB--1213_1200_1000;none;202307030000;202307060700;7;100
0091017600_08062023000023;0002901101;;0091017600;176FDE;622352140R;ECM---5396;9;1750;1200;1470;228,620;45;GERB--0320_1750_1200;lengthwise;202306220000;202306271900;4;100
0091017600_08062023000024;0002901101;;0091017600;176GRQ;850183358R;ECM---9003;2;2400;2200;1500;241,610;45;GERB--0440_2400_2200;none;202307110000;202307140800;4;100
