Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0091017700_26102022000001;0011419800;;0091017700;177GRE;130C05932R;SFDA--0029;18;1200;1000;975;266,890;45;GERB--1213_1200_1000;none;202211300000;202212071600;10;100
0091017700_26102022000002;0002637700;;0091017700;177GRF;123106840R;MFM---0300;3;1200;1000;930;594,520;45;GERB--1213_1200_1000;none;202212020000;202212070600;40;100
0091017700_26102022000003;0011523703;;0091017700;177GRI;144986UB0B;SLI---2112;2;1206;1010;1185;342,900;0;GERB--0528_1206_1010;none;202212090000;202212141100;102;100
0091017700_26102022000004;0011593800;;0091017700;177GRE;110420037R;MFM---8076;3;1200;1000;1080;734,000;45;GERB--1213_1200_1000;none;202211110000;202211161600;44;100
0091017700_26102022000005;0002812100;;0091017700;177GRE;121008981R;ETM---4434;2;1275;1014;840;1362,500;140;GERB--0051_1275_1014;none;202211240000;202211291030;36;3
0091017700_26102022000006;0002496900;;0091017700;177GRF;132654210R;SFDA--9275;7;1200;1000;975;287,830;45;GERB--1213_1200_1000;none;202211100000;202211151930;16;100
0091017700_26102022000007;0011146100;;0091017700;177GRF;302055487R;SLI---0601;1;1200;1000;750;790,600;45;GERB--1213_1200_1000;none;202212070000;202212120700;38;100
0091017700_26102022000008;0026551501;;0091017700;177GRI;151985418R;SLI---2112;2;1206;1010;1185;213,900;0;GERB--0528_1206_1010;none;202211240000;202211290700;38;100
0091017700_26102022000009;0011593800;;0091017700;177GRE;110420053R;MFM---0404;6;1200;1000;1080;702,560;45;GERB--1213_1200_1000;none;202212070000;202212121900;28;100
0091017700_26102022000010;0029382801;;0091017700;177GRF;210105481R;SLI---2112;3;1206;1010;1185;357,900;0;GERB--0528_1206_1010;none;202211210000;202211240700;34;100
0091017700_26102022000011;0002637700;;0091017700;177GRF;123104593R;MFM---0300;3;1200;1000;930;796,120;45;GERB--1213_1200_1000;none;202211210000;202211242100;32;100
0091017700_26102022000012;0090012500;PCH1412;0091017700;177GRG;8201735811;MFM---0720;26;1650;1200;1250;768,448;45;GERB--0625_1650_1200;none;202212120000;202212122000;24;100
0091017700_26102022000013;0029333000;;0091017700;177GRF;130253061R;SLI---2112;2;1206;1010;681;548,700;0;GERB--0528_1206_1010;none;202212130000;202212160700;98;2
0091017700_26102022000014;0041223901;;0091017700;177GRF;208A08490R;SLI---0770;1;1200;1000;975;264,960;45;GERB--1213_1200_1000;none;202211250000;202211291600;201;100
0091017700_26102022000015;0026675401;;0091017700;177GRF;123037140R;SFDA--9774;2;1200;1000;975;840,500;45;GERB--1213_1200_1000;none;202211290000;202212022000;41;100
0091017700_26102022000016;0001145509;;0091017700;177GRE;110424389R;MFM---7017;14;1180;1140;1090;473,936;45;GERB--0449_1180_1140;none;202212070000;202212121000;28;100
0091017700_26102022000017;0027125700;;0091017700;177GR5;208A02744R;SLI---0770;9;1200;1000;975;231,480;45;GERB--1213_1200_1000;none;202212020000;202212071900;185;100
0091017700_26102022000018;0025348700;;0091017700;177GRF;208022037R;SFDA--9280;8;1200;1000;975;333,200;45;GERB--1213_1200_1000;none;202212140000;202212191100;123;100
0091017700_26102022000019;0040255900;;0091017700;177GRI;151921411R;SLI---2112;2;1206;1010;1185;253,050;0;GERB--0528_1206_1010;none;202212090000;202212141800;77;100
0091017700_26102022000020;0026551501;;0091017700;177GRI;140559326R;SLI---2112;1;1206;1010;985;179,000;0;GERB--0528_1206_1010;none;202212060000;202212090700;120;100
0091017700_26102022000021;0041799900;;0091017700;177GRF;147101423R;SLI---2112;8;1206;1010;1185;338,500;0;GERB--0528_1206_1010;none;202211150000;202211180700;77;100
0091017700_26102022000022;0001132215;;0091017700;177GRF;111215761R;SLI---2112;2;1206;1010;1185;181,650;0;GERB--0528_1206_1010;none;202211140000;202211171730;18;100
0091017700_26102022000023;0029333000;;0091017700;177GRF;130253061R;SLI---2112;2;1206;1010;681;548,700;0;GERB--0528_1206_1010;none;202212090000;202212140700;98;2
0091017700_26102022000024;0042311200;;0091017700;177GRF;150004220R;SLI---2112;2;1206;1010;1185;300,900;0;GERB--0528_1206_1010;none;202211110000;202211160930;37;100
0091017700_26102022000025;0025348700;;0091017700;177GRF;208A05956R;SFDA--9869;25;1200;1000;975;260,480;45;GERB--1213_1200_1000;none;202212060000;202212092230;86;100
0091017700_26102022000026;0041223901;;0091017700;177GRF;208172711R;CAR-S*2990;1;1140;980;660;582,100;0;GERB--7391_1140_980;none;202212090000;202212131230;22;100
0091017700_26102022000027;0029333003;;0091017700;177GR5;144102778R;SFDA--9639;16;1200;1000;975;426,000;45;GERB--1213_1200_1000;none;202211170000;202211221800;80;2
0091017700_26102022000028;0025348700;;0091017700;177GRF;208A06189R;SFDA--9280;9;1200;1000;975;326,000;45;GERB--1213_1200_1000;none;202211230000;202211282230;123;100
0091017700_26102022000029;0005915200;;0091017700;177GRF;135631065R;SLI---2112;3;1206;1010;1085;122,390;0;GERB--0528_1206_1010;none;202211300000;202212071200;8;100
0091017700_26102022000030;0011146100;;0091017700;177GRF;123108048R;SLI---0601;2;1200;1000;750;807,800;45;GERB--1213_1200_1000;none;202211290000;202212020700;34;100
0091017700_26102022000031;0002318606;;0091017700;177GRF;147101202R;SLI---2112;3;1206;1010;1185;366,600;0;GERB--0528_1206_1010;none;202212090000;202212141800;71;100
0091017700_26102022000032;0025348700;;0091017700;177GRF;208022037R;SFDA--9280;24;1200;1000;975;333,200;45;GERB--1213_1200_1000;none;202211090000;202211141100;123;100
0091017700_26102022000033;0008443308;;0091017700;177GRI;224019185R;SLI---0770;1;1200;1000;975;494,650;45;GERB--1213_1200_1000;none;202211150000;202211181700;174;100
0091017700_26102022000034;0002496900;;0091017700;177GRF;117105158R;SLI---0770;5;1200;1000;975;359,704;45;GERB--1213_1200_1000;none;202211030000;202211080930;13;100
0091017700_26102022000035;0028208600;;0091017700;177GRF;132650526R;SFDA--9276;7;1200;1000;975;290,260;45;GERB--1213_1200_1000;none;202211280000;202212010930;18;100
0091017700_26102022000036;0011593800;;0091017700;177GRE;110420037R;MFM---8076;13;1200;1000;1080;734,000;45;GERB--1213_1200_1000;none;202212120000;202212151600;44;100
0091017700_26102022000037;0002318606;;0091017700;177GRF;226931998R;SLI---2112;1;1206;1010;1185;278,900;0;GERB--0528_1206_1010;none;202211250000;202211301800;304;100
0091017700_26102022000038;0011593800;;0091017700;177GRE;110420037R;MFM---8076;19;1200;1000;1080;734,000;45;GERB--1213_1200_1000;none;202211160000;202211211900;44;100
