Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0091017300_26102022000001;0041223901;;0091017300;173GRL;201200662R;SLI---0770;3;1200;1000;975;242,874;45;GERB--1213_1200_1000;none;202211070000;202211101800;11;100
0091017300_26102022000002;0002884103;;0091017300;173GRL;849B68466R;SLI---0771;4;1200;1000;975;121,860;45;GERB--1213_1200_1000;none;202210280000;202211040600;2;100
0091017300_26102022000003;0028472500;;0091017300;173GRL;278326663R;SLI---2112;1;1206;1010;485;284,200;0;GERB--0528_1206_1010;none;202211230000;202211281700;30;100
0091017300_26102022000004;0011130601;;0091017300;173GRL;743220769R;SLI---0760;1;1200;1000;930;898,000;45;GERB--1213_1200_1000;none;202211150000;202211221100;12;100
0091017300_26102022000005;0002573206;;0091017300;173GRL;801B07697R;SLI---0770;2;1200;1000;975;1115,075;45;GERB--1213_1200_1000;none;202211110000;202211161700;16;100
0091017300_26102022000006;0026367200;;0091017300;173GRL;291C79361R;SLI---2112;1;1206;1010;385;140,900;0;GERB--0528_1206_1010;none;202211040000;202211090900;19;100
0091017300_26102022000007;0024303001;;0091017300;173GRL;462424391R;SLI---0770;1;1200;1000;975;161,400;45;GERB--1213_1200_1000;none;202211210000;202211241800;12;100
0091017300_26102022000008;0000923610;;0091017300;173GRL;747618114R;SLI---1200;3;1600;1200;930;203,260;45;GERB--1613_1600_1200;widthwise;202211210000;202211241200;7;100
0091017300_26102022000009;0025767302;;0091017300;173GRW;752103198R;SLI---1200;12;1600;1200;930;332,344;45;GERB--1613_1600_1200;widthwise;202211180000;202211230601;8;100
0091017300_26102022000010;0027522803;;0091017300;173GRL;964003919R;SLI---2112;1;1206;1010;985;182,700;0;GERB--0528_1206_1010;none;202211180000;202211230800;39;100
0091017300_26102022000011;0026356400;;0091017300;173GRL;756421584R;SLI---0601;1;1200;1000;750;331,000;45;GERB--1213_1200_1000;none;202212020000;202212091300;6;100
0091017300_26102022000012;0011740101;;0091017300;173GRL;849502862R;SLI---0901;4;1600;1200;750;168,000;45;GERB--1613_1600_1200;none;202211180000;202211231330;4;100
0091017300_26102022000013;0002573206;;0091017300;173GRA;794300524R;SLI---0770;3;1200;1000;975;427,800;45;GERB--1213_1200_1000;none;202212140000;202212190700;6;100
0091017300_26102022000014;0002555102;;0091017300;173GRL;822829912R;SLI---2112;2;1206;1010;1380;160,160;0;GERB--0528_1206_1010;none;202211150000;202211170600;9;100
0091017300_26102022000015;0029969301;;0091017300;173GR9;827209371R;SLI---0770;6;1200;1000;975;220,200;45;GERB--1213_1200_1000;none;202211110000;202211161100;16;100
0091017300_26102022000016;0026356400;;0091017300;173GRL;304174PM0A;SLI---2112;1;1206;1010;385;164,500;0;GERB--0528_1206_1010;none;202212050000;202212121300;30;100
0091017300_26102022000017;0002573206;;0091017300;173GRA;776506489R;SLI---0770;3;1200;1000;975;750,600;45;GERB--1213_1200_1000;none;202211140000;202211170700;15;100
0091017300_26102022000018;0002573206;;0091017300;173GRA;763916636R;SLI---0770;3;1200;1000;975;391,200;45;GERB--1213_1200_1000;none;202211300000;202212050700;8;100
0091017300_26102022000019;0027562001;;0091017300;173GRL;805032142R;SLI---2112;1;1206;1010;1185;253,800;0;GERB--0528_1206_1010;none;202211240000;202211290830;24;100
0091017300_26102022000020;0002573202;;0091017300;173GRA;765142704R;SLI---1200;26;1600;1200;930;320,497;45;GERB--1613_1600_1200;widthwise;202211040000;202211091530;7;100
0091017300_26102022000021;0002573911;;0091017300;173GRT;803134118R;CON-S-0058;5;1200;1000;840;680,750;35;GERB--1213_1200_1000;none;202212060000;202212090800;9;2
0091017300_26102022000022;0011740101;;0091017300;173GRW;849306669R;SLI---1200;20;1600;1200;930;144,640;45;GERB--1613_1600_1200;widthwise;202211240000;202211291330;2;100
0091017300_26102022000023;0002983607;;0091017300;173GRL;492901878R;CFDA--1036;2;1200;1000;1150;539,200;45;GERB--1213_1200_1000;none;202211110000;202211151700;18;100
0091017300_26102022000024;0011780500;;0091017300;173GRL;295Y89735R;SLI---2112;1;1206;1010;1085;153,800;0;GERB--0528_1206_1010;none;202212090000;202212150700;24;100
0091017300_26102022000025;0000239404;;0091017300;173GRL;808401123R;SLI---2112;1;1206;1010;385;50,020;0;GERB--0528_1206_1010;none;202211210000;202211241400;19;100
0091017300_26102022000026;0029717101;;0091017300;173GRL;760C44841R;SLI---0601;4;1200;1000;750;318,000;45;GERB--1213_1200_1000;none;202211100000;202211150700;5;100
0091017300_26102022000027;0002562800;;0091017300;173GRL;808706780R;ECA---0021;1;1200;1000;445;46,400;0;GERB--3551_1200_1000;none;202211180000;202211230601;18;100
0091017300_26102022000028;0027902200;;0091017300;173GRL;673621261R;SLI---2112;3;1206;1010;1085;201,320;0;GERB--0528_1206_1010;none;202211160000;202211211600;7;100
0091017300_26102022000029;0040253500;;0091017300;173GRL;144601591R;SLI---0770;4;1200;1000;975;195,960;45;GERB--1213_1200_1000;none;202211290000;202212021800;17;100
0091017300_26102022000030;0027490404;;0091017300;173GRL;295X42841R;ECA---0021;1;1200;1000;1045;62,760;0;GERB--3551_1200_1000;none;202212130000;202212160900;28;100
0091017300_26102022000031;0011740101;;0091017300;173GRL;748762630R;SLI---2112;1;1206;1010;1085;101,300;0;GERB--0528_1206_1010;none;202212140000;202212191715;5;100
0091017300_26102022000032;0026356400;;0091017300;173GRL;227612561R;SLI---2112;1;1206;1010;1185;348,400;0;GERB--0528_1206_1010;none;202211160000;202211231300;17;100
0091017300_26102022000033;0028472500;;0091017300;173GRL;278335304R;SLI---2112;1;1206;1010;1185;110,400;0;GERB--0528_1206_1010;none;202212060000;202212091700;5;100
0091017300_26102022000034;0011210403;;0091017300;173GRL;140557643R;SLI---2112;1;1206;1010;1185;186,900;0;GERB--0528_1206_1010;none;202211300000;202212050800;19;100
0091017300_26102022000035;0002573206;;0091017300;173GRL;801B10949R;SLI---0770;3;1200;1000;975;1115,075;45;GERB--1213_1200_1000;none;202211110000;202211161700;16;100
0091017300_26102022000036;0023779500;;0091017300;173GRM;200518607R;SLI---0770;1;1200;1000;975;337,000;45;GERB--1213_1200_1000;none;202211100000;202211151000;12;100
0091017300_26102022000037;0011130703;;0091017300;173GRE;755E17081R;SLI---0770;8;1200;1000;975;176,542;45;GERB--1213_1200_1000;none;202211300000;202212051330;3;2
0091017300_26102022000038;0025087000;;0091017300;173GRL;242968933R;SLI---2112;2;1206;1010;1385;155,680;0;GERB--0528_1206_1010;none;202211240000;202212011100;3;100
0091017300_26102022000039;0028472500;;0091017300;173GRL;279307989R;SLI---0770;4;1200;1000;975;189,000;45;GERB--1213_1200_1000;none;202211100000;202211151700;2;100
0091017300_26102022000040;0011210403;;0091017300;173GRL;149114307R;SLI---0770;3;1200;1000;975;162,450;45;GERB--1213_1200_1000;none;202211180000;202211230800;18;100
0091017300_26102022000041;0027813500;;0091017300;173GR9;272703586R;ECM---5388;2;2400;1200;630;259,000;40;GERB--0059_2400_1200;widthwise;202211030000;202211080800;8;100
0091017300_26102022000042;0003699209;;0091017300;173GRL;215587717R;SLI---2112;3;1206;1010;1385;161,040;0;GERB--0528_1206_1010;none;202211150000;202211180700;6;100
0091017300_26102022000043;0027490404;;0091017300;173GRL;924398171R;ECA---0021;1;1200;1000;445;48,800;0;GERB--3551_1200_1000;none;202211290000;202212020900;57;100
0091017300_26102022000044;0002573206;;0091017300;173GRA;794312171R;SLI---0770;3;1200;1000;975;427,800;45;GERB--1213_1200_1000;none;202212090000;202212140700;6;100
0091017300_26102022000045;0002562800;;0091017300;173GRL;833003993R;SFDA--9342;3;1200;1000;975;298,680;45;GERB--1213_1200_1000;none;202212020000;202212070601;13;100
0091017300_26102022000046;0026356400;;0091017300;173GRL;165889886R;SLI---2112;1;1206;1010;285;91,100;0;GERB--0528_1206_1010;none;202211280000;202212051300;34;100
0091017300_26102022000047;0027752300;;0091017300;173GRL;169081720R;SLI---2112;1;1206;1010;1385;246,600;0;GERB--0528_1206_1010;none;202211230000;202211301300;84;100
0091017300_26102022000048;0029717101;;0091017300;173GRL;801E72729R;SLI---0770;3;1200;1000;975;420,750;45;GERB--1213_1200_1000;none;202211140000;202211170700;6;100
0091017300_26102022000049;0040317703;;0091017300;173GRL;679023949R;SLI---2112;1;1206;1010;1089;62,000;0;GERB--0528_1206_1010;none;202212120000;202212150600;6;100
0091017300_26102022000050;0023779500;;0091017300;173GRM;200515798R;SLI---0770;2;1200;1000;975;293,000;45;GERB--1213_1200_1000;none;202212070000;202212121000;7;100
0091017300_26102022000051;0000923610;;0091017300;173GRL;747612417R;SLI---1200;6;1600;1200;930;235,932;45;GERB--1613_1600_1200;widthwise;202211220000;202211251200;9;100
0091017300_26102022000052;0090015100;G16324;0091017300;173GRL;112106298R;SLI---0770;2;1200;1000;975;320,760;45;GERB--1213_1200_1000;none;202211070000;202211141330;12;100
0091017300_26102022000053;0023779500;;0091017300;173GRM;200311912R;SLI---2000;1;2400;1200;975;955,000;45;GERB--0059_2400_1200;widthwise;202211160000;202211211000;15;100
0091017300_26102022000054;0023779500;;0091017300;173GRM;201903177R;SLI---1101;5;1900;1200;750;640,200;45;GERB--0109_1900_1200;none;202211110000;202211161000;17;100
0091017300_26102022000055;0002579300;;0091017300;173GRL;739109923R;ECM---5285;1;2200;1300;1300;253,500;45;GERB--0726_2200_1300;widthwise;202211170000;202211221200;8;100
0091017300_26102022000056;0000923606;;0091017300;173GRL;748144831R;SLI---1101;18;1900;1200;750;219,000;45;GERB--0109_1900_1200;none;202211100000;202211152000;2;100
0091017300_26102022000057;0003699209;;0091017300;173GRL;215584376R;SLI---2112;1;1206;1010;1385;179,800;0;GERB--0528_1206_1010;none;202211250000;202211300700;8;100
0091017300_26102022000058;0002571500;;0091017300;173GRL;296A61451R;SLI---2112;1;1206;1010;1185;243,300;0;GERB--0528_1206_1010;none;202211210000;202211241000;12;100
0091017300_26102022000059;0027376300;;0091017300;173GRL;654008563R;CON-S-0130;13;780;570;478;99,210;47;GERB--3195_780_570;widthwise;202212140000;202212161700;3;4
0091017300_26102022000060;0002901121;;0091017300;173GRL;622237745R;ECA---0021;1;1200;1000;1145;161,250;0;GERB--3551_1200_1000;none;202211100000;202211151545;18;100
0091017300_26102022000061;0024975302;;0091017300;173GRL;924404114R;SLI---0770;4;1200;1000;975;142,680;45;GERB--1213_1200_1000;none;202211160000;202211211400;7;100
0091017300_26102022000062;0090016100;G16;0091017300;173GRL;291A16793R;MFM---1414;20;1200;1000;975;350,920;45;GERB--1213_1200_1000;none;202211210000;202211281330;143;100
0091017300_26102022000063;0025958400;;0091017300;173GRW;214104822R;SLI---0770;9;1200;1000;975;146,072;45;GERB--1213_1200_1000;none;202212130000;202212161130;3;100
0091017300_26102022000064;0027490404;;0091017300;173GRL;149114776R;PAL-S-0022;2;1200;800;650;29,700;0;GERB--3737_1200_800;none;202211040000;202211090900;5;100
0091017300_26102022000065;0002504100;;0091017300;173GRL;214810845R;SLI---0770;6;1200;1000;975;196,170;45;GERB--1213_1200_1000;none;202211140000;202211170800;7;100
0091017300_26102022000066;0009500608;;0091017300;173GRW;480100072R;ECM---5405;26;1630;1200;1000;346,200;45;GERB--0110_1630_1200;none;202212020000;202212071700;13;100
0091017300_26102022000067;0028472500;;0091017300;173GRL;278339089R;SLI---2112;1;1206;1010;485;72,360;0;GERB--0528_1206_1010;none;202211220000;202211251700;7;100
0091017300_26102022000068;0026356400;;0091017300;173GRL;165889886R;SLI---2112;1;1206;1010;285;91,100;0;GERB--0528_1206_1010;none;202212060000;202212131300;34;100
0091017300_26102022000069;0023779500;;0091017300;173GRM;200915627R;SLI---0770;1;1200;1000;975;254,400;45;GERB--1213_1200_1000;none;202211110000;202211161000;6;100
0091017300_26102022000070;0041681300;;0091017300;173GRL;465A28485R;SLI---2112;1;1206;1010;1185;779,400;0;GERB--0528_1206_1010;none;202211210000;202211240900;14;100
0091017300_26102022000071;0024303001;;0091017300;173GRL;462848521R;SLI---1200;1;1600;1200;930;228,800;45;GERB--1613_1600_1200;widthwise;202212060000;202212091800;14;100
0091017300_26102022000072;0011106019;;0091017300;173GRL;295D64731R;SLI---0770;5;1200;1000;975;242,350;45;GERB--1213_1200_1000;none;202211170000;202211221400;23;100
0091017300_26102022000073;0027813500;;0091017300;173GR9;272708569R;ECM---5388;16;2400;1200;630;262,000;40;GERB--0059_2400_1200;widthwise;202211230000;202211281600;8;100
0091017300_26102022000074;0040193000;;0091017300;173GRL;144605043R;SLI---0770;5;1200;1000;975;194,560;45;GERB--1213_1200_1000;none;202212080000;202212131800;26;100
0091017300_26102022000075;0002901121;;0091017300;173GRL;284S82766R;ECA---0021;5;1200;1000;1045;90,300;0;GERB--3551_1200_1000;none;202211160000;202211211545;5;100
0091017300_26102022000076;0024989703;;0091017300;173GRL;237146784R;SLI---2112;7;1206;1010;1185;335,150;0;GERB--0528_1206_1010;none;202212050000;202212122000;9;100
